malala's appeal for release of kidnapped nigerian girls 
#africa's disastrous show at the  world cup 
guinea to host regional #ebola centre 
#au chief salutes german world cup victory 
'half of a yellow sun' film approved by #nigeria censors 
police search for body of #ghana afrobeats artiste 
#worldbank lends africa a record $15bn in fiscal 2014 
"#rwanda, #france relations remain frosty  "
"consuming what we don't produce, producing what we don't consume "
lessons in girl power in #ghana's schools 
#fifa suspends #nigeria  
#ethiopia confirms arrest of ginbot 7's #andargachew tsege 
'no one-to-one' between #obama and visiting african presidents  
#zimbabwean surgeons separate siamese twins 
south sudan marks unhappy birthday rt---------->@afpphoto  
little to celebrate as #southsudan turns three 
breaking: #somali pm names new security minister following palace attack
#ebola outbreak:25 more deaths confirmed in west africa 
"breaking:eight people wounded  in a bomb blast monday in the northern #tanzanian town of #arusha,"
what was museveni up to ? rt@the_eastafrican questions linger over #uganda’s show of might 
insecurity: police uncover plot to bomb school in #nigeria's restive north  
"#africanproverb, contributed by esther musisi. "
#mozambique opposition spokesman arrested at peace talks 
breaking: macky sall names mohamed dionne as senegal's new pm
connecting dots: rt->@bd_africa 29m  early african exit at the #worldcup2014 an indictment of our economic ranking 
#football fan killed in western kenya over #worldcup 
reconstruction: #somalia in a bid to regain control over its #airspace 
geopolitics:fresh headache for #museveni as #ethiopia army enters juba  
"breaking: egypt court sentences brotherhood leader, 36 islamists to life"
breaking: #explosion near #somalia's parliament 
succession debate: kagame won't disclose retirement plan yet  
"breaking:court restrains cord from calling for mass action at rally raila, kalonzo to be liable should violence arise from such a call"
"rt---->@nationfmke #onthisday: #rpf forces liberate the cities of #kigali and #butare, leading to the end of the #genocide in #rwanda."
photo: kampala on high alert 
egypt 'failing at every level' on human rights 
sierra leone president takes a pay cut to fight ebola 
breaking: us warns of attack at uganda airport 
new malabo city: life on the fast lane 
rt @nationfmke: uganda opposition politicians pray for the downfall of president museveni  #nationfm 
"rt---->@dailynation 6m  smuggled elephant ivory price triples, say conservationists   #ivory #poaching"
senegal’s former leper village struggles to shake off stigma 
libyan envoy commits suicide in tanzania  via @sharethis
survival: rt --->afp man-powered wooden scooters are everywhere in the dr congo city of goma  
kenyans shun west push to back #gayism 
south sudan bans foreign taxi drivers 
#anglican church leader tells #zambia to respect #gays 
news: ghanaian government denies that president john dramani mahama had resigned from office. 
bikini faso: african tailors sewing knickers for french lingerie label  
photo : nairobi plane crash 
philanthropy: do you know any serious east african philanthropists ? kindly nominate a few...
#china executes #ugandans over drugs 
#eritrea's president targeted by new swedish law 
crisis meeting as #ebola death toll rises in west africa 
'relatives' up against #sudan #apostasy woman 
man fined for letting dogs hunt on mugabe property 
"at the ongoing 2014 fifa world cup on june 30, 2014. photo | afp "
"breaking: at least five people have been killed in an explosion at a market in #maiduguri, north-eastern nigeria"
#nigeria qualify for knockout stages 
let’s pay attention to plastic waste in our oceans 
#kenya's cultural heritage on show in washington 
botswana’s #kingtux collaborates with liberian rapper #scientific  
#africa risks having gains of progress reversed by growing instability  
"#ethiopia's $6m peace centre to train 1,000 annually  "
#zambia house debates president's health  
deadly #abuja bomb blast kills 21  
rt @the_eastafrican: rwanda trashes report on dr congo border clashes  
"#brazil: the land of soccer, beauty and carnival  #worldcup2014"
#senegal paying the price for 'development' 
secret behind the success of #africa’s wealthiest man 
#un says wildlife crime bankrolling african terror groups 
#malawi army chief and deputy sent home 
#malawi army chief and deputy sent home  via
#sierraleone cancels school exams as #ebola cases rise 
boko haram ‘abducts’ more women in nigeria 
innovation is ------->rt @worldbankafrica  in #kenya 90 % of households now have a #mobilemoney account #africacan #endpoverty
former #uganda vp to join #museveni ouster crusade 
guinea-bissau's new president pledges stability 
"social media posts can be evidence in a divorce case, kenyan court has ruled   "
"rt @dailynation: infographic: freedom of the press-world rankings
 "
#okavango delta listed as #unesco world heritage site 
rt ---->@nationfmke sudanese court orders release of woman recently sentenced to death for converting to christianity. #mariamyahyaibrahim
#egypt metes out harsh sentences to al-jazeera journalists 
breaking: egypt sentences three jazeera reporters to 7 years each
mobile phone exposure harms male fertility:  
#mauritania's #abdelaziz: the strongman who took on al-qaeda 
#senegal paying the price for 'development' 
#egypt court to give verdict in #aljazeera trial   
#burundi: where jogging is a crime 
why some people want facial scars   #beauty
letter from africa: are men still the bosses in #ghana? 
west africa #ebola death toll hits 337 
al-shabaab repeats claims of dual attacks on kenya's coast  #mpeketoniattack
#malawi parliament forces mutharika to name key ministers 
"photos: two festivals, one africa  "
"fact: out of 54 african states, 36 continue to keep death penalty in their laws"
eto’o out as wounded lions go hunting in the amazon   #worldcup2014 #cameroon 
photos: zuma at the opening of south africa's parliament in cape town 
interesting debate rt-->@dailynation tz lawmaker questions use of mt kilimanjaro as kq symbol   
"sudanese jailers ""free"" a christian woman sentenced to death for apostasy   "
'fatalities' after #blast at #nigeria #worldcup tv venue 
us seizes #benghazi raid 'ringleader' ahmed abu khattala 
uhuru: this was not al shabaab attack. evidence shows that local politicians were involved. #mpeketoniattack
------>rt@nationbreaking icc rejects ruto bid to block court's to compel the attendance of eight witnesses. #icctrialske
breaking: tr-------->@nationbreaking 46s former kenyan military chief of general staff jackson mulinge dies at nairobi hospital.
#kenya secures bids for debut #eurobond worth $8.8 billion 
"in solidarity rt @nationfmke 19m  us strongly condemns the #mpeketoniattack by al-shabaab, says it stands with kenya. "
breaking: 15 killed in fresh attack on kenyan coastal town  #mpeketoniattack
news #botswana vp #kedikilwe to retire in october 
rwanda  on kenyan attack rt--->@lmushikiwabo we are determined to work together as a region to secure the people of e.a #mpeketoniattack
lenku: i wish to warn politicians from ethnic profiling and inciting. #mpeketoniattack
#burundi: where #jogging is a crime 
rt--->@dailymonitor ugandan writer scoops commonwealth award.   
"update: death toll in #mpeketoni,kenya, attack now at 48"
update: unidentified attackers kill 34 in kenyan coastal town 
see what kenyan opposition leader raila odinga was up to this afternoon: 
"report: with over 960,000 refugees in eastern africa, somalia 3rd-highest refugee-generating country after afghanistan and syria. @ochasom"
an officer adjusts president alassane ouattara's trouser as he arrives to attend the ecowas summit in abuja last year 
"no contraceptives in schools, we are kenyans !  "
rt wb--->“what happened in telecommunications in the 1990s can happen in the power sector in this decade in #africa.” –@donaldkaberuka
the secret is out: #coted'ivoire's #football factory 
#southsudan crisis 'deteriorates' after six months of war 
uproar over killing of two iconic #kenyan elephants 
photos: colours of the 7th edition of the turkana cultural festival ( 2014 )... 
photo: around kenya's lake turkana 
what is happening ? rt---> @dailynation 2m  oil hunt in #drcongo's virunga park halted   #oil 
video: sierra leonean women behind bars 
@elsimaihe is khartoum likely to issue a statement on her visa ? just wondering..
@elsimaihe in what regard ? share..
#egypt asks #youtube to remove #cairo sexual assault video 
us actor angelina #jolie denied entry to #sudan 
#cameroon boko halal to counter #boko haram 
"turning a new  leaf ? bikers on a ""egyptian and proud"" campaign in cairo. @afpphoto "
"sierra leonean woman celebrates ""miracle"" recovery from #ebola  "
rt @dailynation: uk closes mombasa consulate over security concerns   #uk #kenya
"rt @africarenewal: timely elections, political solutions to differences vital for #libya to move forward - #unsg "
rt @the_eastafrican: uganda's sam kutesa voted president of the un general assembly  
kenya usa diaspora sacco to partner with kcb 
new rules out for #travel to #southafrica with children 
rt @dailynation: high speed net breeds kenyan cyber attackers 
"south sudan conflict: a woman stands among her belongings in renk, upper nile state. photo | un/martine perret "
central africa pm calls for #worldcup truce 
jealous lover eats rival's heart in south africa 
onyango obbo's blog: the world cup is old fashioned: it should be like ‘hunger games’ 
africa goes to 2014 fifa world cup in brazil: 
"rt @dailynation: editorial: let us enjoy the fiesta, and think of our game  #brazil2014 "
#ugandan elected president of #un general assembly 
#southafrica toilet protest: campaigners reveal rears  via
blog: letter from africa: 'catwalk news' 
"fighting erupts between rwanda and dr congo soldiers at kanyesheza border town, casualties unknown."
#egypt's new president #sisi vows to end sexual assaults 
over 50pc of ea graduates half-baked 
#southsudan leaders agree deadline for new government 
#eu presses #sudan to free woman held for #apostasy 
news: a 12 year old kenyan boy in court for allegedly defiling a four year old girl
a #football jersey workshop in #coteivoire's main city of #abidjan. 
#sa lawmakers: #parliament canteen makes us #fat 
"#nigerian arrested with #cocaine worth $53,000 "
rt @the_eastafrican: rising life expectancy in the region worsens pension crisis  
obbo blog: what a political week in #kenya! 
"rt @ntvuganda: president salva kiir and rebel leader riek machar are set to meet today in addis ababa, ethiopia. will peace prevail? "
rt @dailynation: ailing zuma misses first meeting of new south africa cabinet 
jailed #ethiopia #journalist wins #press award 
'at least 20' other women #abducted in northeast #nigeria 
rt @dailynation: nairobi ranked low on inclusive growth in africa 
let’s not allow conspiracy theories to divert our attention from insecurity: 
rt @nationfmke: #lsk chairman eric mutua elected new pan african lawyers union (#palu) vice president.
top kenyan muslim cleric mohamed idris shot dead: 
will ghanaian 'witchcraft' lock portuguese cristiano ronaldo out of the 2014 world cup? 
#morocco seizes tonnes of #hashish in casablanca 
one killed in #khartoum's #water protests 
general #haftar's #anti-islamist campaign divides libyans 
#sudan arrests second #opposition leader  
#anc blames 'foreign forces'  for #southafrica's platinum strike 
rt @the_eastafrican: special envoys call for presidential poll date in #drcongo  
"rt @ntvuganda: ugandan gov't halts refugee law project's activities over allegations of participation in homosexual activities 

"
#botswana tops global #foreign investment ranking 
washington flirts with egypt's al-sisi 
#southafrica anger at 'worst #maths and science' ranking 
no text messages allowed in #central africa 
#sudan confused over christian woman's death sentence 
#sisi declared #egypt president-elect 
#uk warns of more #attacks in updated #kenya advisory 
#al-shabaab execute three more '#spies' 
rt @the_eastafrican: #kenya seeks concessionary crude oil and gas from #nigeria   
'rise and fall of idi amin' star #olita dies 
"obbo: #libya is dying, and black africans don’t give a damn "
'bring back our girls' protests banned in abuja 
#libya's new government takes office 
"in africa, money delivers health, happiness and (delayed) sex  "
"i am a rich man, says #museveni  "
at least 40 killed in #bombing at northeast #nigeria football pitch 
#malawi's #mutharika: from treason charge to president  
#breaking: mutharika sworn in as new president of malawi
#malawi election: #petermutharika wins presidential vote 
"do #africans need #elections, #democracy or just some stability? "
rt @dailynation: oil investors pocket sh22bn in kenya in past two years  #turkanaoil 
"do #africans need #elections, #democracy or just some stability? "
#kofi ansah: #ghana mourns #fashion guru  
#al-shabaab execute three for 'spying' 
rival #libya cabinets meet amid political chaos  
#car mosque in #bangui destroyed following church attack 
via @afpafrica   sabbahi accepts defeat in egypt presidential election
south sudan rebel leader dr riek machar meets president uhuru kenyatta in nairobi:  
"#banadir hospital, where the sick in #somalia come for relief "
"obbo: uganda, kenya scuffle over migingo again "
nigerian president vows 'total war' against boko haram 
second sierra leonean #ebola victim dies 
#sisi romps to victory in #egyptian election 
"no sex please, we're parliamentarians: #anc "
chinese workers leave cameroon over boko haram attacks 
us lifts restrictions on assistance to #madagascar 
south africa's anc protests setting up of sex shop next to parliament 
"'time running out' for nigeria over boko haram threat, says influential governor "
"retrenchments, closures as ghana producers struggle with high energy prices "
ivorian woman in self-immolation saga dies 
640-tonne rare madagascar rosewood seized in kenya 
sierra leone #ebola patients 'missing' from hospital 
#mozambique tourism takes hit from political tensions 
tanzania minister insists on rwanda's hand in drc instability 
ugandan blogger faces incitement probe in kenya 
"marikana: a story of hunger, fear and defiance as miniers' strike takes its toll "
nigeria versus scotland friendly hit by fixing claims 
looking after special guests: five-star treatment for south sudan ministers on forced exile 
egypt extends presidential vote after low turnout reports   
kenyan man murdered in us days after his graduation 
us tells its citizens to leave #libya amid unrest 
djibouti out to nab weekend suicide bombers 
#senegal leader orders ministers to declare wealth 
parties want malawi poll chief arrested for contempt of court 
kenyan police ban political rallies ahead of opposition leader's return 
the saharan ski shop with no customers 
can former nigeria president olusegun obasanjo soften boko haram? 
sudanese sentenced for her christian faith gives birth in jail 
gunmen attack new libya pm's home 
swaziland has less than $1m in reserves 
is trevor manuel the right man for the #afdb job? 
rio tinto seals deal on $20bn mine in #guinea 
#madonna criticises malawi president amid vote chaos  
egypt elects new leader to steer country out of crisis 
nigeria army 'knows where boko haram are holding girls' 
your say: what does the malawi election say about africa? 
anxiety over south sudan rebel chief riek machar's khartoum visit 
un deplores deportations of drc nationals from brazzaville 
two kenyan soldiers killed in al-shabaab ambush near lamu 
sierra leone confirms first ebola deaths 
#liberia's lost generation of child soldiers comes of age  
somalia seeks to reclaim lost agricultural export markets 
zimbabwe's opposition chief #tsvangirai calls in sick 
football hero #weah eyes new goal as liberia's political saviour 
sa names first black finance minister as zuma unveils cabinet 
egyptians go to the polls to elect new president 
mystery around #madagascar president's meeting with exiled leader 
#malawi stares at constitutional crisis after disputed election 
somali security minister steps down after assault on parliament 
"‘the africa we want’ debate at afdb annual meeting sparks off pan-africanism, ropes in youth "
"democracy is coming to #africa, believe it or not  "
#djibouti attack at restaurant frequented by westerners kills three 
#zimbabwe 'planning investment policy u-turn' 
un envoy warns of new #darfur conflict risk 
at least 32 killed in south sudan communal fighting 
zuma: south africa's 'mr teflon' 
african leaders discuss kidnapped nigerian girls 
at least 10 killed in al-shabaab somalia parliament assault 
confusion as malawi president joyce #banda annuls election 
south sudan: a clash of egos 
"malawi president joyce #banda annuls election over 'irregularities', orders fresh vote in 90 days."
"cameroon, chad presidents vow to take on boko haram on "
"emirates, kenya airways battle for #nigerian routes "
"65-year #nigerian granny arrested in tanzania with $30,000 heroin "
un security council approves sanctions on boko haram 
#icc sentences congolese rebel leader germain katanga to 12 years in jail 
security forces kill leader of egypt's deadliest militant group: officials 
#malawians continue wait for a president 
us calls for immediate release of former sudan prime minister 
#china opens multilateral approach to #africa with $2bn fund 
#obbo: the african tourist has money but is a strange creature 
cameroon world cup squad threaten strike over pay 
somalia's al-shabaab vow to move war to kenya 
video sparks fresh #mugabe health speculation  
malawi minister commits suicide in the election heat 
africa sales help brewer sabmiller post small profit 
zuma given second term as south african president 
malawians wait on results of tightly-contested election 
renegade #libya general wants 'presidential council' 
"#mali leader urges ceasefire, orders three days of mourning "
sudanese envoys summoned over death sentence 
grim task for rescuers in #nigeria bombings  
why i would not vote anc and jacob zuma 
somalia makes another step in journey to 2016 election 
chad and cameroon leaders to 'discuss boko haram menace' 
zambia president michael sata testifies in court 
"key tanzania, zambia railway books big losses over strike "
30 killed in nigeria boko haram attack 
un eyes africa oil levy to fight disease 
#pistorius judge not swayed by court theatrics 
egypt court sentences #mubarak to three years for graft 
nigeria president goodluck condemns deadly bombings 
#malawi deploys army in high-stakes election   
challenge of rebuilding #egypt's economy awaits sisi 
ugandans want female successor to museveni: poll 
africa's economy to see solid growth this year and next: report 
imf miffed over mali president's $40 million plane 
jose mario vaz wins guinea-bissau election 
nigeria's boko haram crisis: uk spy plane breaks down 
why is #libya lawless? 
donors pledge over $600 million for south sudan  
new cabinet headache for triumphant #zuma 
"@bilekhalif sorry, no information on that."
@bilekhalif it's being held in djibouti city. the forum officially opened on sunday and will be running for three days.
"the forum brings together senior islamic religious leaders from djibouti, ethiopia, sudan, somalia, kenya, yemen and the saudi arab kingdom"
#djibouti is currently hosting a forum of muslim scholars from east africa region to discuss combating religious extremism and radicalism.
"kenyan police today arrested 4 suspected poachers in mombasa city, recovering elephant tusks with an estimated value of us$15,000."
"saudi arabia has closed its embassy in tripoli, #libya, over security concerns, saudi ambassador to the north african country has said."
united nations in #somalia says it has formally deployed a guard unit to protect its staff and installations in the capital mogadishu.
"s.africa's da alleges pres zuma secured an investment deal worth us$1.26 million for nephew's mining company, aurora empowerment systems."
...about us$9.7 billion in dr congo in exchange for s.africa's security assistance and expertise in the field of hydroelectric power. (2/2)
"recent allegations suggest that in 2009, zuma negotiated on behalf of his nephew khulubuse zuma to secure a stake in oilfields worth (1/2)"
opposition party da urges s.africa's public protector to investigate if pres zuma improperly secured private business deals for his nephew.
"fighting between malian army and touareg rebels in kidal left at least 36 people dead, among them eight soldiers: mali defense minister says"
"the un office in nairobi introduced security measures, restricting visitor movements & closing petrol station due to rising terror threats"
"kenyan authorities have enhanced security in foreign embassies, un & key areas around the country amid increased terror threats: police say"
"korea telecom, s.korea's largest telecom company, in 2013 entered an agreement with rwanda to deploy 4g broadband network across the country"
"rwanda says launching the 4g network will boost internet services especially following the ""smart kigali"" initiative launched last september"
"#rwanda will launch a 4g network for mobile telecommunications in august, the minister of information and communication technology has said."
"guinea bissau's presidential runoff poll on sunday peaceful, but had low turnout as it coincided with the harvest period for cashew nuts."
"ghana's child brides battle tradition and poverty 
"
the agreement was signed between the berven director general mardochee loubove & congo's industrial development and energy ministers
us firm berven group int'l to construct the second petroleum refinery in republic of congo following agreement with congolese government.
"thousands of children in south sudan at imminent risk of death and disease, especially the threat of cholera: un"
"agencies seek $1.3b to avert south sudan famine
"
"khartoum arrests country’s ex-prime minister 
"
"banda in tough race to remain malawi's president
"
"rwanda police say 'disappeared' are in fact terror suspects
"
"nigeria suicide blast leaves four dead in kano
"
speak out: do you think president joyce banda has a chance of winning #malawi's presidential election? 
rt @wendylmartin: namibia's first married gay couple will do a live q&a with @guardianafrica tomorrow.  ricardo amunj…
"guinea: africa's largest infrastructure venture to be finalised 
 "
speak out: do you think president joyce banda has a chance of winning malawi's presidential election? 
nigeria president cancels visit to abducted girls' village 
electoral body assures malawians of free and fair polls 
swaziland excluded from agoa over rights record 
"tight security for jewish pilgrims at ancient tunisian island
"
#zimbabwe's annual inflation for april climbed by 0.65% to -0.26 percent in march as the country remains in deflation: statistics agency.
south africa park sees first ivory poaching in over decade 
"african investors nearly tripled their share of fdi projects over the last decade, from 8% in 2003 to 22.8% in 2013: ernst & young"
"africa's share of global foreign direct investment (fdi) projects has reached the ""highest level"" in a decade, audit firm ernst & young says"
"announcement follows liquidity constraints that forced closure of over 100 firms & loss of over 10,000 jobs since august 2013 in #zimbabwe."
foreign investors investing in joint ventures requiring huge capital injection to get tax incentives from the zimbabwean gov't: official
us says it will support a youth seminar discussing non-violent involvement of political parties ahead of the 2015 #burundi elections.
"tanzanian mps want border crossing between serengeti park & maasai mara to remain closed, saying opening it will negatively impact tourism"
eu to fund sierra leone - guinea road link 
"malawi corruption body summons vice-president
"
"british tourists evacuated from kenya after terror threat
"
rt @dailynation: nigeria rules out swapping girls for #bokoharam prisoners. #bringbackourgirls 
10 people confirmed dead and over 70 injured after an explosion in nairobi's gikomba market #kenya #gikombablast
"blog - south sudan: a strange madness that needs proper diagnosis
"
cholera outbreak hits juba: who 
"swaziland excluded from agoa over rights record
"
"south africa park sees first ivory poaching in over decade
"
"nigeria president cancels visit to abducted girls' village
"
alleged mastermind of abuja blasts arrested in sudan 
"us to african leaders: don’t cling to power
"
"hip, hop, step! for sa’s jacob zuma, it’s all in a day’s work
 "
"opinion - east africa needs a selfie
"
"botswana opposition bcp sues president khama
"
"kazungula bridge: blow for sex workers, vendors
"
defending boko haram via @igaddo 
"electoral body assures malawians of free and fair polls
"
"nigeria leader to visit abducted girls' town
"
"cholera outbreak hits juba: who
"
"mauritius earmarks $90m for small businesses
"
"eu to fund sierra leone - guinea road link
"
"sudan arrests nigeria attacks suspect
"
australians seize $123m drugs off somalia coast 
sudanese woman to die for her christian faith 
drc minister blames driver and police for rail accident 
why nigeria has not defeated boko haram 
obbo - global brands hold the secret to peace in africa 
"limit on fans for drc champions league clash
"
mugabe in singapore for treatment 
"south africa govt takes ombudsman to court over zuma's nkandla
 "
"kazungula bridge: blow for sex workers, vendors
"
zuma knew about extravagant home upgrade: ex party official 
clashes at a somali border town leaves 10 dead 
uk offers spy planes to help nigeria schoolgirsl search 
swaziland tops up king's personal budget 
"australians seize $123m drugs off somalia coast
"
"opinion - gacaca is not merely a chicken thief court
"
"drc minister blames driver and police for rail accident
"
"sudanese woman to die for her christian faith
"
"why nigeria has not defeated boko haram
"
video - kenyan soldiers and police officers open up about their hiv status 
"mugabe in singapore for treatment
"
"clashes at a somali border town leaves 10 dead
"
"one dead in cairo as morsy supporters, opponents clash
"
"zuma knew about extravagant home upgrade: ex party official
"
"uk offers spy planes to help nigeria schoolgirsl search
"
"nigeria soldiers 'fire at army commander in maiduguri'
"
"swaziland tops up king's personal budget
"
obbo - global brands hold the secret to peace in africa 
"10 killed in somali border clashes
"
"egypt court jails 79 morsy supporters
"
"morocco 2015: africa cup of nations qualifying fixtures
"
"us 'concerned' over kenya security crackdown
"
"eu wants sudan woman convicted for apostasy freed
"
"south african opposition calls for secret ballot to end strike
"
"why african cities need visible skylines
"
"rt @ntvuganda: un report: “kony hiding in sudanese-controlled areas”
"
"mtn uganda reaps from increased data offering
"
us imposes sanctions on former car leaders  
"arrest warrant for kenyan wanted by icc
"
"gambia lifts flight bans as guinea says ebola spread slowed
"
"striking workers march at south africa platinum mine
"
"how to restore normalcy in south sudan 
"
"us threatens more south sudan sanctions
"
"un condemns killing of french journalist in car
"
"mauritanian leader faces four rivals in bid for new term 
"
"lust for gold fuels conflict in central african republic
"
"tanzania-zambia railway suspends operations
"
"liberian president signs code of conduct into law
"
"nigeria abductions: government 'ready' for boko haram talks
"
the south african party that would dethrone the ruling anc  via @sharethis
veteran zambian politician denies interfering in malawi elections 
botswana ex-president criticizes ill-treatment of sex workers 
death toll doubles to 19 in somali attack: african union 
jordanian ambassador freed after libya kidnap 
"the first west african sub-regional organisation, the council of accord, will mark the 55th anniversary of its creation on may 28 in abidjan"
"five candidates, including president mohamed abdel aziz, will contest in #mauritania's presidential elections scheduled for june 21, 2014."
"tax cheat firms 'costing tanzania $2bn yearly'
"
south sudan's kiir blames the west for election delay 
africa’s largest wind farm runs into cash woes 
"cote d'ivoire coach opts for experience
"
"boko haram: goodluck requests extension to state of emergency 
"
"amnesty urges morocco to end 'total impunity' for torture
"
"egypt: deadly risks, but female genital mutilation persists
"
"veteran zambian politician denies interfering in malawi elections
"
"nigeria keeper wins french french ligue 1 award
"
"pistorius trial: prosecution applies for mental tests
"
"botswana ex-president criticizes ill-treatment of sex workers
"
rt @jdmahama: opening #ghana's national economic forum now.
"death toll doubles to 19 in somali attack: african union
"
"south sudan's kiir blames the west for election delay
"
"jordanian ambassador freed after libya kidnap
 "
"africa’s largest wind farm runs into cash woes
"
rights group @hrw asks kenya to stop security operation 
"opinion - why south sudan war is bad for kenyans
"
"election sketches new south african political landscape
"
"kenyan telecoms giant safaricom posts $267m profit
"
"#malawi vp ditches the president's people's party
"
"15 killed in dr congo stadium stampede
"
"sudan students to boycott exams over violence
"
"us planes search for nigerian girls
"
"three workers killed in south africa platinum mine
"
"chad closes borders with central african republic 
"
"video released by boko haram claims to show missing nigerian girls
"
rt @dailynation: south african firm buys stake in kenyan property website 
"algeria name 30-man world cup squad
"
"south africa election: everyone's a winner
"
"at least five killed in somali town explosion
"
"sierra leone's presidential term debate that just won't go away
"
"lessons from nigeria’s anti-terror war
"
"we were forced to sign peace deal, says kiir
"
increased insecurity due to al-shabaab attacks in #kenya's daadab district has led to the closure of schools in the northern garissa region.
the tanzania wildlife conservation basket fund was created saturday at the end of a conference addressing the elephant poaching crisis.
"#tanzania, along with the int'l community, created a basket fund for wildlife conservation to be coordinated by the un development programme"
"american tycoon invests in 'africa’s cheapest car'
 "
photo essay: côte d’ivoire's popo carnival  
"south sudan ceasefire broken as rebels and army battle
"
"will africa keep booming or collapse again? here’s how to create our own future 
"
"opinion - if boko are islamists and looters are investors, the media are surely suckers
"
"speak out - do you think south sudan's ceasefire will bring lasting peace this time?
 "
"tanzanian doctors warn of dengue fever crisis
"
"sudan's bashir has knee operation
"
video - kenyan soldiers and police officers living with hiv speak out 
"sierra leone au troops 'want out of somalia'
"
"somali piracy in decline, but danger still lurks
"
"nigerian official ""has information"" on abducted girls
 "
jacob #zuma dedicates election win to #mandela 
#obbo: africa will arise when i write my little red book  
s. africa's #anc moves to reassure investors after poll win 
african airlines post sluggish take-off 
"south sudan govt, rebels trade blame over ceasefire violations "
"china, african countries ink deal on $3.8 billion railway "
south sudan: rebels accuse government of ceasefire violations 
sierra leone au troops 'want out of somalia' 
michelle obama says nigeria girls abductions an 'unconscionable act'
central africa ex-#seleka rebels name new leader in bid to unite
south sudan ceasefire set to come into effect after deal 
un earmarks more funds for peace building in #somalia 
french troops get new cote d'ivoire mandate 
samba panza says will reshuffle c.africa government 
at least 60 killed in #madagascar communal violence 
south #sudan rivals recommit to new peace deal 
"with the abduction of 275 girls, heads must roll in nigeria "
'hashtag activists' push nigeria kidnap up world agenda 
nigeria ignored warning of boko haram kidnap: amnesty 
"with the abduction of 275 girls, heads must roll in nigeria
"
"ex-cameroonian minister dies in prison awaiting trial
"
twitter launches account  @twitterza_sme dedicated to helping small & medium businesses in s.africa grow with the micro-blogging service.
"ghana must recall mensah - kuffour
"
"air mauritius increases flights to china
"
mozambique's opposition leader registers to vote 
"malawian vp to president banda: do not rig
"
south sudan rivals set for talks after damning un report 
rt @dailymonitor: terror in #kenya. photo via @dailynation 
"obbo - why kenyan cop's skirt was hotter news than illicit brew deaths
"
"'hashtag activists' push nigeria kidnap up world agenda
 "
"helicopter crash off ghana kills at least 3: military
"
"south africa election: anc wins huge victory
"
"south sudan rivals set for talks after damning un report
"
hepatitis b - a silent emergency in senegal  via @irinnews
"renamo declares ceasefire to allow voter registration
"
"first uganda 'gay sex' trial since tough new law
"
"habre's hearing adjourned over head turban
 "
s.african fake interpreter cashes in on infamy in israeli ad 
"goodluck jonathan: nigerian girls' abduction a turning point
"
"ethiopian journalists, bloggers appear in court
"
"libya still fractured psychologically
"
"first uganda 'gay sex' trial since tough new law
 "
"habre's hearing adjourned over head turban
 "
"us warns of 'specific terrorist threat' to uganda churches
"
"malawi opposition warn against vote rigging
"
"blog - zuma’s dancing prowess intact as credibility wears thin
"
rt @cobbo3: us warns of 'specific terrorist threat' to uganda churches 
"obbo - i hate to say this: only the un, au can save south sudan
"
opinion - the china-kenya voyage is on a new trajectory 
"south sudan president, rebel chief to meet friday in ethiopia
"
"kenyan financial institutions ordered to freeze bangui assets
"
"south africa election: polls open
 "
"us sanctions south sudanese military leaders
"
"rt @wkiziah: don't let  militants distract you from the riches these pacts will fetch us both ""@africareview: caption this photo. "
rt @petermutegi: act competent. rt @africareview: caption this photo. 
rt @ojameanthony: only disaster will unite leaders rt @africareview: caption this photo. 
"us experts join hunt for abducted nigerian schoolgirls
"
more nigerian girls abducted by suspected boko haram militants 
"rt @justmicheni: i've read what the papers are saying about the trade pact. more can be done. ""@africareview: caption this photo. "
rt @shurufu: pan-africanism :) rt @africareview: caption this photo. 
caption this photo. 
south sudan rivals agree to open humanitarian corridors 
"more nigerian girls abducted by suspected boko haram militants
"
"abducted schoolgirls not in cameroon, minister says "
does south africa's anc deserve to stay in power? 
"chibok girls not in cameroon, minister "
i8 injured in zimbabwe political violence 
"rt @afpafrica: #ethiopia shot ‘peaceful protesters’, says rights group @hrw @lefkowhrw "
"u.s. president barack obama & djibouti counterpart ismail guelleh announce renewed lease on camp lemonnier, vowing to counter terrorism."
rt @intlcrimcourt: katanga case: trial chamber ii to deliver sentence during public hearing on 23 may 2014 at 09:30 
u.s. secures ‘long term’ lease for djibouti base 
"kenya, nigeria sign trade pacts "
"south africa's unemployment rate has risen by 1.1 points to reach 25.2 per cent in the first quarter of 2014, statistics south africa says."
president jacob zuma has urged nobel peace laureate desmond tutu to stay out of politics in response to his criticism of the ruling anc.
#someonetellafricandiplomats that diplomacy went online 
"djibouti president ismail guelleh & us president barack obama before a meeting in the oval office on may 5, 2014-afp "
un boss ban ki-moon arrives in juba  
three dutch nationals were kidnapped in #nigeria's bayelsa state sunday while going to inspect a hospital built by us oil giant chevron-afp
un ready to support somalia’s peace building 
video - girls stay away from home during holidays for fear of female genital cutting  
south africa election body urges responsible 'selfies' 
sisi vows muslim brotherhood 'will not exist'  
somalia to restructure police force 
central african rebel leader's loyalists abduct 18 cameroonians 
algeria's bouteflika names first cabinet of 4th term  
zimbabwe deports sa group freshlyground over mugabe video 
"""i will sell your girls,"" boko haram leader abubakar shekau says "
