text,label,,,,,
#ghana’s cedi weakens to head for 3 against dollar for first time  via @bloombergnews,0,,,,,
"south african stocks index advances above 50,,1,,,,
mboweni says south africa needs bold action to transform economy  via @bloombergnews,0,,,,,
arcelormittal south africa names ex-eskom finance chief as ceo  via @bloombergnews,0,,,,,
south africa families queue for food as strike continues  via @bloombergnews,0,,,,,
temasek unit gets control of olam with 80% at takeover bid close  via @bloombergnews,0,,,,,
atlas mara to buy stake in development bank of rwanda arm  via @bloombergnews,0,,,,,
meet africa's rising stars @euromoney ,0,,,,,
africa rising stars: the deals that make a market @euromoney ,0,,,,,
africa’s rising stars: the countries to watch in sub-saharan africa @euromoney ,0,,,,,
african sovereign sukuk to take off this year @euromoney ,0,,,,,
#nigeria one of several ssa borrowers scaring investors @euromoney ,0,,,,,
nigeria one of several ssa borrowers scaring investors @euromoney ,0,,,,,
tanzania shilling falls 7th week as export slump curbs dollars  via @bloombergnews,0,,,,,
zambia chamber of mines sees resolution to $500 million tax spat  via @bloombergnews,0,,,,,
helios towers africa seeks $500m for bharti infrastructure sale -   @essuman,0,,,,,
helios towers africa seeks $500m for bharti infrastructure sale -   via @ft,0,,,,,
#africa’s lion market ,0,,,,,
africa’s lion market  via @ftvideo,0,,,,,
china’s central bank chief admits difficulties with africa -   via @ft,0,,,,,
why ‘made in ethiopia’ could be the ‘next made in china’  via @frontiermarkets,0,,,,,
"criticism of china's behavior in africa is 'absurd,,0,,,,
"foreign investment in africa seen at record $80b in 2014,,,,,,
 ",0,,,,,
"foreign investment in africa to hit a record $80 billion in 2014,,0,,,,
mobius: tragic news from nigeria will help prompt much-needed reforms  via @frontiermarkets,0,,,,,
standard chartered admits proposed law may force it to abandon its operations in zimbabwe  via @frontiermarkets,0,,,,,
nigeria's finance minister dismisses concerns boko haram attacks have taken a toll on the economy. ,0,,,,,
#china launches $2b #africa fund - with emphasis on ethics. #afdb  via @frontiermarkets,1,,,,,
china launches $2b africa fund - with emphasis on ethics. #afdb  via @frontiermarkets,1,,,,,
cameroon approves $220m deal to sell power utility to british private equity firm actis  via @frontiermarkets,1,,,,,
malawi president annuls election due to ‘rampant irregularities’  via @bloombergnews,0,,,,,
pta bank to raise $300 million in syndicated loan this year  via @bloombergnews,0,,,,,
ecobank signs $200 mln trade loan with african development bank  via @reuters,1,,,,,
kenya stocks drop as attacks prompt longest selloff in 5 months  via @bloombergnews,-1,,,,,
"china central bank,,1,,,,
kenya may sell eurobond this month after legal snags cleared  via @bloombergnews,0,,,,,
mozambique's renamo opposition leader to run for president  via @reuters,0,,,,,
kenya bids to revive tourism as al-shabaab vows broader war  via @bloombergnews,0,,,,,
nigeria to hold rate in last meeting before new governor arrives  via @bloombergnews,0,,,,,
#african spending spree faces punishment by markets  via @reuters,0,,,,,
lafarge denies kenyan cement dominance as competition grows  via @bloombergnews,0,,,,,
tiger brands earnings drop 52% on dangote flour mills writedown  via @bloombergnews,-1,,,,,
nigeria's diamond bank seeks approval for up to $400 mln rights issue  via @reuters,0,,,,,
nigeria won’t cut gdp outlook on boko attacks: minister  via @bloombergnews,0,,,,,
nigeria’s president jonathan signs 2014 spending plan  via @bloombergnews,0,,,,,
seplat confident will win chevron nigerian asset sale dispute  via @reuters,0,,,,,
malawi votes in presidential election as corruption investigated  via @bloombergnews,0,,,,,
senegal finance minister says $500 million eurobond sale by july  via @bloombergnews,0,,,,,
"nigeria skye bank to secure debt,,0,,,,
caverton plans african growth after nigeria exchange listing  via @bloombergnews,0,,,,,
focus switches to other emerging markets as famous five ride out election risks  via @reuters,0,,,,,
ghana’s cedi weakens to head for 3 against dollar for first time  via @bloombergnews,0,,,,,
ckg of ivory coast planning $150 million cocoa factory in oman  via @bloombergnews,0,,,,,
south africa's zuma promises to boost economy in second term  via @reuters,0,,,,,
"african conflict threatening to curb investment,,0,,,,
ghana to suspend issuing new gold prospecting licenses: reuters  via @bloombergnews,0,,,,,
tanzania to adopt rates-setting in four years - cenbank chief  via @reuters,0,,,,,
nigeria interbank rates slide as central bank pays off t.bills ,0,,,,,
oil producer afren's first-quarter output below target  via @reuters,0,,,,,
"africa debt-demand for kenyan debt seen muted,,0,,,,
ivory coast power firm cie aims to double customer base in 3 years  via @reuters,0,,,,,
ghana 91-day bill yield rises to 24.0778 percent ,0,,,,,
africa investors looking beyond negative headlines -world bank ,0,,,,,
cameroon approves deal giving actis majority stake in sonel ,0,,,,,
anglogold ashanti to lay off thousands of ghana workers -unions  ,0,,,,,
african spending spree faces punishment by markets ,0,,,,,
rt @heirs_holdings: thanks for the rts this week! @tonyelumelufdn @africaninvestor @africaretweet @business4africa @transcorpplc via ,0,,,,,
kenya loan extension shows risks of non-concessional debt ,0,,,,,
rt @worldbank: the world bank needs phd & masters graduates! join a live chat with hr staff on 5/21 10am edt  #wbypp,0,,,,,
"rt @worldbankafrica: is investing in #africa a smart business move? ,,,,,,
join @diop_wb & @donaldkaberuka in the live discussion: ",0,,,,,
"rt @ifc_org: we issued our first bond in rwanda's #capitalmarkets,,0,,,,
"rt @bloombergtv: this $265,,0,,,,
meet #africa's rising stars @euromoney ,0,,,,,
rt @abnproductions: who will be africa's ultimate business leader of 2014? nominations close end of june:  @aabla2014…,0,,,,,
"rt @cnbcafrica: for full stories and articles check out  ,,0,,,,
china changes tack on africa with $2bn multilateral investment -   via @ft,0,,,,,
meet the italian who beat google to web search -- and gave it away   via @bloombergnews,0,,,,,
diamond’s atlas mara seeks $400 million in share sale  via @bloombergnews,0,,,,,
african bank share trades to be probed by south africa regulator  via @bloombergnews,0,,,,,
palladium rises to 33-month high on south africa strike  via @bloombergnews,0,,,,,
moody’s says south africa rating pressure doesn’t mean a cut  via @bloombergnews,0,,,,,
south africa may permit 2015 power-price increases beyond 8%  via @bloombergnews,0,,,,,
kagame’s singapore of africa economy rewards debt: africa credit  via @bloombergnews,0,,,,,
telkom of south africa to consider race when making job cuts  via @bloombergnews,0,,,,,
"egypt growth may quicken to 3.25% next fiscal year,,0,,,,
investors seek gordhan’s return to push south african growth  via @bloombergnews,0,,,,,
zambia’s biggest pension fund to spur most new stocks since 2002  via @bloombergnews,0,,,,,
"ramaphosa set to be south africa deputy leader,,0,,,,
lingerie pulp exciting sappi bond investors: south africa credit  via @bloombergnews,0,,,,,
egyptian maker of twinkies said to consider ipo  via @bloombergnews,0,,,,,
safaricom of kenya annual profit jumps 31% on data revenue  via @bloombergnews,1,,,,,
safaricom to boost investment in kenyan 4g network rollout  via @bloombergnews,0,,,,,
kenya may reschedule payment of $600 million syndicated loan  via @bloombergnews,0,,,,,
kenya targets more than doubling foreign investment this year  via @bloombergnews,0,,,,,
kenya to sell eurobond by august as debt payment extended  via @bloombergnews,0,,,,,
lafarge may face censure in kenya after competition probe  via @bloombergnews,0,,,,,
kenolkobil rallies most in one year as kenyan company cuts debt  via @bloombergnews,0,,,,,
kenya slams travel warnings as tourists evacuated over security  via @bloombergnews,0,,,,,
tiger brands writes off $82 million in nigeria’s dangote  via @bloombergnews,0,,,,,
"ghana needs to improve fiscal position,,0,,,,
ghana power rationing to continue into 2015: official  via @bloombergnews,0,,,,,
zambian kwacha falls in world’s worst retreat on dollar drive  via @bloombergnews,0,,,,,
old mutual’s u.s. asset management unit sees outflows before ipo  via @bloombergnews,0,,,,,
ghana to shut plant supplying 60% of accra’s water for repairs  via @bloombergnews,0,,,,,
world cup dilemma: where to park the corporate jet ,0,,,,,
5 things to read this weekend  via @wsj,0,,,,,
what's a chinese firm to do when wages rise? open a factory in #africa ,0,,,,,
china inc. starts to move its factory floor to africa  via @chinarealtime,0,,,,,
kofi annan: how africa can capitalize on its progress  via @frontiermarkets,0,,,,,
"kofi annan urges africa's governments to instigate a ""uniquely african green revolution""  via @frontiermarkets",0,,,,,
african nations lose billions in potential revenues through corporate tax maneuvering   via @frontiermarkets,0,,,,,
"china to fund new rail line linking mombasa,,,,0,,
"cameroon's $1b china-funded port to open in june,,1,,,,
why ‘made in ethiopia’ could be the ‘next made in china’  via @frontiermarkets,0,,,,,
"criticism of china's behavior in africa is 'absurd,,0,,,,
"criticism leveled at china on africa investment is 'absurd,,0,,,,
china's ambassador to south africa discusses the aspirations china and africa have in common ,0,,,,,
meet africa's rising stars @euromoney ,0,,,,,
africa rising stars: the deals that make a market @euromoney ,0,,,,,
africa’s rising stars: the countries to watch in sub-saharan africa @euromoney ,0,,,,,
ivory coast bounces back after 11 years of conflict -   via @ft,0,,,,,
china changes tack on africa with $2bn multilateral investment -   via @ft,0,,,,,
rt @heirs_holdings: we are looking to fill the role of a graphic designer within the heirs holdings group. click here to apply - ,0,,,,,
south africa's nedbank says lending income up 8.7 pct in q1  via @reuters,0,,,,,
technology trumps tradition in bid to end south africa mine strike  via @reuters,0,,,,,
atlas mara to raise $400 mln to fund growth in africa  via @reuters,0,,,,,
old mutual says nedbank's johnson to be finance chief  via @reuters,0,,,,,
south african banks face rising bad loans - moody's  via @reuters,0,,,,,
oil services company caverton set for $197 mln nigeria listing  via @reuters,0,,,,,
nigeria diamond bank to raise between $200 mln-$250 mln in equity  via @reuters,0,,,,,
nigeria's union bank to seek approval to raise $750 mln debt  via @reuters,0,,,,,
old mutual boosted by strong sales in africa  via @reuters,0,,,,,
s.africa's tiger brands takes $82 mln writedown on nigerian unit  via @reuters,0,,,,,
nigeria's diamond bank issues debut $200 mln 5-yr eurobond at 8.75 pct  via @reuters,0,,,,,
nigerian interbank rates rise on cash shortage ,0,,,,,
kenya's bourse to sell up to 38 pct stake in ipo  via @reuters,0,,,,,
mozambique's central bank leaves lending rate unchanged at 8.25 pct ,0,,,,,
kenya secures payment extension for $600 mln loan  via @reuters,0,,,,,
fitch affirms mozambique at 'b+' outlook stable ,0,,,,,
kenya angry at western travel warnings as tourists leave  via @reuters,0,,,,,
kenya's safaricom could get extra spectrum in government deal  via @reuters,0,,,,,
kenya president says expects eurobond issue by end-june ,0,,,,,
"ethiopia says ""not yet decided"" on any eurobond launch ",0,,,,,
fitch details rating drivers for ethiopia  via @reuters,0,,,,,
africa investment-africa assumes onus on disaster relief with catastrophe insurance pool  via @reuters,0,,,,,
egypt finance minister sees wider budget deficit in 2014-2015  via @reuters,0,,,,,
egypt could tap global bond market after political transition -finmin ,0,,,,,
fitch: ssa growth resilient to slowing emerging markets domestic challenges persist  via @reuters,0,,,,,
african bank gives angola $1 bln loan to develop energy network ,0,,,,,
ghana 91-day bill yield dips to 24.0517 pct  via @reuters,0,,,,,
angola counting on first census since 1970 to help cut poverty ,0,,,,,
mtn group to spend $3 billion on upgrades in nigeria - newspaper ,0,,,,,
ethiopia receives first sovereign rating -   via @ft,0,,,,,
bob diamond’s africa fund to seek bigger m&a war chest -   via @ft,0,,,,,
stop the scramble: africa rewards patient investors -   via @ft,0,,,,,
south african union set to challenge anc in next elections -   via @ft,0,,,,,
who's ruling the hedge world? you'll never guess ,0,,,,,
"@rioferdy5 thanks for the service mate,,,0,,,
frontier market bond fund aims to lure individual investors.   via @frontiermarkets,0,,,,,
boko haram's impact on nigeria: education in crisis | the economist ,0,,,,,
america in africa: an easier part of the world—not | the economist ,0,,,,,
kidnappings in nigeria: a clueless government | the economist ,0,,,,,
africa fixed income funds seek to gain from yield hunt ,0,,,,,
us buyout giants bolster africa deal teams ,0,,,,,
investors trek to african funds - financial news ,0,,,,,
south africa's zuma promises growth after army crackdown on protests  via @reuters,0,,,,,
meet #africa's rising stars via @euromoney ,0,,,,,
"#ghana and #nigeria: two countries,,,0,,,
dispatch from abuja: brazil’s lula rallies support for africa’s growth  via @frontiermarkets,0,,,,,
brazil's ex-president lula unleashes a fiery tirade in support of africa at #wefafrica  via @frontiermarkets,0,,,,,
‘africapitalist’ says it’s time for private sector to step up  @tonyoelumelu,0,,,,,
"private sector must drive africa's growth,,0,,,,
nigerian private sector group aims to combat corruption with 'clean business practice initiative' ,0,,,,,
"ghana and nigeria: two countries,,,0,,,
nigeria's president faces widespread criticism over handling of boko haram attacks  via @frontiermarkets,0,,,,,
"kofi annan urges africa's governments to instigate a ""uniquely african green revolution""  via @frontiermarkets",0,,,,,
trade mispricing costing africa billions - study ,0,,,,,
"rt @obyezeks: lend your voice to the cause of our girls. please all,,0,,,,
"rt @abu_aaid: yes #bringbackourdaughters,,,,,,
#bringbackourgirls declared by @obyezeks and all people at port harcourt world book capital 2014.",0,,,,,
how #bringbackourgirls got started in #nigeria  via @wsjpolitics,0,,,,,
philips says increasing `local presence' in africa via @bloombergtv ,0,,,,,
ifc invests in congolese banking industry after three-year halt  via @bloombergnews,0,,,,,
"private sector must drive africa's growth,,0,,,,
nigerian t-bill yields fall to 14-month low as demand climbs  via @bloombergnews,0,,,,,
heineken to create africa beer giant with nigeria merger  via @bloombergnews,0,,,,,
how #bringbackourgirls got started in nigeria  via @wsjpolitics,0,,,,,
"after election victory,,0,,,,
china’s li pledges to boost investment in angola during visit  via @bloombergnews,0,,,,,
china to finance railway line connecting east african cities  via @bloombergnews,0,,,,,
rt @tonyelumelufdn: african leadership network follows tony elumelu foundation’s pioneered model to match talents to african companies. htt…,0,,,,,
anc wins south africa 2014 election with 62 percent  via @reuters,0,,,,,
rt @tonyoelumelu: watch my interview with william wallis @ft on challenges and opportunities in africa’s emerging markets at #wefafrica htt…,0,,,,,
"refile-china,,0,,,,
rt @d_degea: see you next season. we promise to give you more happy moments. thanks for being there always! #mufc,0,,,,,
africa-investment-falling from continental perch is a wake-up call for south africa  via @reuters,0,,,,,
china to extend over $12 bln in aid to africa  via @reuters,0,,,,,
heineken says it is investing 500 million euros a year in africa  via @reuters,1,,,,,
boko haram exploits nigeria's slow military decline  via @reuters,0,,,,,
ghana 91-day bill yield dips to 24.0593 pct  via @reuters,0,,,,,
congrats man city & yaya toure. #eplchampions,0,,,,,
rt @euromoney: read the feature on #africarisingstars here: ,0,,,,,
rt @euromoney: the african diaspora are coming back  #africarisingstars,0,,,,,
10 memorable quotes from the 2014 world economic forum on africa   via @forbes,0,,,,,
africa's richest man awarded more than $700 million dividend   via @forbes,0,,,,,
the rising stars of #african finance @euromoney ,0,,,,,
meet #africa's rising stars @euromoney ,0,,,,,
rt @kanikasaigal: the results are out for #africarisingstars @euromoney ,0,,,,,
rt @kanikasaigal: read the @euromoney feature on #africarisingstars here: ,0,,,,,
meet africa's rising stars @euromoney ,0,,,,,
the rising stars of african finance @euromoney ,0,,,,,
"africa rising stars: patience akyianu,,0,,,,
"africa rising stars: ladi balogun,,0,,,,
"africa rising stars: kampeta sayinzoga,,,0,,,
"africa rising stars: ishmael nwokocha,,,0,,,
"africa rising stars: kayode ogunro,,,0,,,
"africa rising stars: sangu delle,,0,,,,
"africa rising stars: bolaji balogun,,0,,,,
"africa rising stars: yinka odeleye,,,0,,,
"africa rising stars: danladi verheijen,,0,,,,
"africa rising stars: eleni gabre-madhin,,0,,,,
"africa rising stars: ayanda sisulu-dunstan,,0,,,,
"africa rising stars: kayode akinola,,,,0,,
"africa rising stars: james mworia,,0,,,,
"africa rising stars: paul mante,,0,,,,
"africa’s rising stars: vuyo jack,,0,,,,
"africa rising stars: martin ganda,,0,,,,
"africa rising stars: acha leke,,0,,,,
"#africa rising stars: kobby bentsi-enchill,,,,0,,
"africa rising stars: joshua siaw,,0,,,,
"africa rising stars: jo-ann pohl,,,0,,,
meet euromoney's #africa's rising stars  @kanikasaigal,0,,,,,
meet africa's rising stars @euromoney ,0,,,,,
mtn plans to sell stake in nigeria tower network by year end  via @bloombergnews,0,,,,,
black tycoon turns to south african presidential politics  via @bloombergnews,0,,,,,
actis may sell stake in ugandan power company to foreigners  via @bloombergnews,0,,,,,
"zimbabwe plans to secure chinese financing with gold,,0,,,,
south africa votes as government runs 20-year plan via @bloombergtv ,0,,,,,
can zuma revitalize south africa’s economy? via @bloombergtv ,0,,,,,
slum next to golf estate shows south africa’s wealth gap  via @bloombergnews,0,,,,,
uganda sees budget deficit missing target on revenue  via @bloombergnews,0,,,,,
south africa’s anc wins fifth straight vote as opposition gains  via @bloombergnews,0,,,,,
randgold ceo says congo mine-code change may reduce investment  via @bloombergnews,0,,,,,
nampower plans $237 million local bond by year-end for gas plant  via @bloombergnews,0,,,,,
kenya court declines to halt payments seen delaying eurobond  via @bloombergnews,0,,,,,
mtn plans to sell stake in nigeria tower network by year end  via @bloombergnews,0,,,,,
azura sees investment potential in private nigeria power market  via @bloombergnews,0,,,,,
transcorp to start drilling plans after nigeria oilfield deal  via @bloombergnews,0,,,,,
seplat targets nigerian power generators in gas expansion plan  via @bloombergnews,0,,,,,
dangote cement to expand in three african nations in 2014  via @bloombergnews,0,,,,,
"angola may miss 2015 oil-output target,,0,,,,
uae's etisalat to sell w.african business for $650 mln  via @reuters,0,,,,,
latest militant attack in nigeria overshadows economic conference -   via @ft,0,,,,,
nigerian power plant wins £750m of finance -   via @ft,0,,,,,
nigerian investors unfazed as kidnappings highlight risk  via @bloombergnews,0,,,,,
guinness nigeria says violence wave may deter foreign investors  via @bloombergnews,0,,,,,
mtn expects naira to be devalued after nigeria 2015 election  via @bloombergnews,0,,,,,
philips says increasing `local presence' in africa via @bloombergtv ,0,,,,,
south africans vote in first 'born free' election  via @reuters,0,,,,,
michelle obama joins social media bid to free nigerian girls  via @bloombergnews,0,,,,,
"barclays axes 19,,,0,,,
"mozambique opposition chief registers to vote,,0,,,,
mtn at crossroads as nhleko seeks deals for african champion  via @bloombergnews,0,,,,,
nigeria auditors need up to 16 weeks to account for oil funds  via @bloombergnews,0,,,,,
"from south africa to hungary,,0,,,,
bharti airtel’s billionaire founder says nigeria taxes too high  via @bloombergnews,-1,,,,,
founding shareholder in ugandan power firm umeme to sell down stake  via @reuters,0,,,,,
"recommend reading,,0,,,,
china to boost existing credit line to several african states by $10bn to $30bn.  via @frontiermarkets,1,,,,,
#nigeria’s incoming central banker faces growing challenges  via @frontiermarkets,0,,,,,
#nigeria's next central banker: is he up to the challenge?  via @frontiermarkets,0,,,,,
china takes wary steps into new africa deals.  via @frontiermarkets,0,,,,,
#nigeria’s diamond bank plc will start meeting with global bond investors on wednesday  via @frontiermarkets,0,,,,,
evidence is building that african bond issuers are about to get the show on the road  via @frontiermarkets,0,,,,,
nigeria's capital under heavy security as world economic forum kicks off. #wefafrica  via @frontiermarkets,0,,,,,
security worries cloud africa's economic picture.  via @frontiermarkets,0,,,,,
private equity firm actis prepares to sell down stake in uganda's umeme  via @frontiermarkets,0,,,,,
dispatch from abuja: boko haram's attacks preoccupy wef attendees. #wefafrica  via @frontiermarkets,0,,,,,
nigerian president says nation is 'under attack' from terrorists. #wefafrica  via @frontiermarkets,0,,,,,
brazil's ex-president lula unleashes a fiery tirade in support of africa at #wefafrica  via @frontiermarkets,0,,,,,
"private sector must drive #africa's growth,,0,,,,
china to extend over $12 billion in aid to africa  via @reuters,1,,,,,
standard bank has no immediate plans for nigerian acquisition  via @reuters,0,,,,,
india's bharti airtel says to spend $1 bln per year in africa ,0,,,,,
nigeria's dangote says to invest $2.3 bln in north  via @reuters,0,,,,,
nigeria violence raises risk in africa’s biggest economy  via @bloombergnews,-1,,,,,
nigerian private sector group aims to combat corruption with 'clean business practice initiative'   #africa,0,,,,,
nigerian private sector group aims to combat corruption with 'clean business practice initiative' ,0,,,,,
how #bringbackourgirls got started in nigeria  via @wsjpolitics,0,,,,,
vote counts show south africa's ruling african national congress on a path to maintain a comfortable majority  ,0,,,,,
south africa's ruling party leads vote count ,0,,,,,
ghana considers us dollar bond after sending rfp- sources  via @reuters,0,,,,,
"oil rig helicopter crashes off ghana's coast,,0,,,,
"@kanikasaigal thanks,,,,,,0
rt @kanikasaigal: thought you'd want to take a look at the final product @africaninvestor  #africarisingstars ,0,,,,,
bring back our girls!! #bringbackourgirls #nigeria,0,,,,,
"finally in closing out i say to nigeria's administration #bringbackourgirls to families sitting in limbo,,0,,,,
"@ft special report,,0,,,,
"@ft special report out this weekend on investing in #nigeria,,,0,,,
for more @wsj stories on africa and other frontier markets check out ,0,,,,,
i love the wall street journal frontier markets page as well @wsj awesome collection of wsj stores on #africa ,0,,,,,
"to close out my sunday round up of tweets,,0,,,,
africa’s biggest economy needs social safety net ,0,,,,,
privatisation shines a light on nigeria’s route out of the dark age ,0,,,,,
job creation and education are twin challenges for nigeria ,0,,,,,
commercial hub status of lagos sparks a chain reaction ,0,,,,,
no easy money to be made from nigerian shoppers ,0,,,,,
piracy and illegal downloads hit nigeria’s film and music industries ,0,,,,,
poor infrastructure holds back nigeria’s broadband revolution ,0,,,,,
nigeria’s homegrown hydrocarbons sector needs international capital to grow ,0,,,,,
reasons to be wary of african debt expansion ,0,,,,,
#africa set to gain $3bn infrastructure fund ,0,,,,,
nigeria’s super elite laps up luxury as 60% live in severe poverty -   via @ft,0,,,,,
nigeria’s jet-set propels demand for private flights -   via @ft,0,,,,,
"abuja,,,1,,,
middle class provides growing opportunity for nigeria’s boutique manufacturers -   via @ft,1,,,,,
is the african consumer underestimated?  #cnn,0,,,,,
nigerian stock exchange looks ahead  #cnn,0,,,,,
can nigeria reduce oil theft?  #cnn,0,,,,,
"zimbabwe says foreign banks can keep majority stakes,,0,,,,
selling african food abroad  #cnn,0,,,,,
brewers build brands in growing #african beer market via @bloombergtv ,0,,,,,
brewers build brands in growing african beer market via @bloombergtv ,0,,,,,
stanchart names new global m&a chief after current head suckling goes on leave  via @reuters,0,,,,,
private equity group actis to buy south african credit bureau  via @reuters,0,,,,,
morocco’s ocp raises $1.55 billion in debut sale of bonds  via @bloombergnews,0,,,,,
zimbabwe stocks slide to 15-month low as spending slumps  via @bloombergnews,0,,,,,
malawi treasury-bill boom imperiled by donor bust: africa credit  via @bloombergnews,0,,,,,
libya wealth fund to entrust $11 billion to fund managers  via @bloombergnews,0,,,,,
uganda’s economy may grow 6.8% in 2014-15 on energy expansion  via @bloombergnews,0,,,,,
zimbabwe seeks new mineral reserves through state mining company  via @bloombergnews,0,,,,,
south african banks at risk as mining strikes increase bad debts  via @bloombergnews,0,,,,,
btg said to open commodities-trading unit in argentina  via @bloombergnews,0,,,,,
standard bank paid joint ceos more than $2.6 million in 2013  via @bloombergnews,0,,,,,
african bank in talks to offer loans to edcon’s customers  via @bloombergnews,0,,,,,
eskom says no decision made over $21 billion funding shortfall  via @bloombergnews,0,,,,,
mtn said to be in talks about tv content for south africa  via @bloombergnews,0,,,,,
vodka-fueled inflation is tonic for linkers: south africa credit  via @bloombergnews,0,,,,,
u.s. lawsuits hobble deutsche bank's bid to sell gold fix seat ,0,,,,,
south africa marks 20 years since apartheid amid jobs crisis  via @bloombergnews,0,,,,,
zimbabwe’s tsvangirai says suspension as party leader is illegal  via @bloombergnews,0,,,,,
ugandan shilling eases as banks cover dollar positions  via @reuters,0,,,,,
russia's gazprombank says setting up first formal african presence  via @reuters,0,,,,,
billionaire gertler loaned gecamines $196 million for congo mine  via @bloombergnews,0,,,,,
south africa’s ruling anc delays zuma probe until after election  via @bloombergnews,0,,,,,
och-ziff falls on report saying firm financed africa deal  via @bloombergnews,0,,,,,
diamond on investment banking and africa strategy via @bloombergtv ,0,,,,,
south africa's inequalities strain foundations of 'rainbow nation'  via @reuters,0,,,,,
african bank share trading may face probe on stock jump  via @bloombergnews,0,,,,,
premier spurns ophir bid to forge $5 billion oil group: source  via @reuters,0,,,,,
egypt's citadel sells stake in sudanese egyptian bank  via @reuters,0,,,,,
peermont repays eurobond with rand debt to lower borrowing costs  via @bloombergnews,0,,,,,
south africa marks 20 years of freedom ahead of election  via @reuters,0,,,,,
south africa posts 11.4 billion rand trade gap on strike  via @bloombergnews,-1,,,,,
russia haven play fizzles as rand hits wall: south africa credit  via @bloombergnews,0,,,,,
j. safra sarasin buys morgan stanley's swiss private bank  via @reuters,0,,,,,
anadarko halts south africa oil spending pending clarity on oil law  via @reuters,0,,,,,
marcus samuelsson: from africa to state dinner chef via @bloombergtv ,0,,,,,
"kerry calls for u.s. investment in africa,,0,,,,
jonathan says nigeria facing trying times with terrorism  via @bloombergnews,0,,,,,
zuma vows to consider south africa minimum wage ahead of vote  via @bloombergnews,0,,,,,
south africa’s stuttering economy adds to gloom in run-up to election -   via @ft,0,,,,,
ramaphosa rises from anc activist to tycoon as presidency calls  via @bloombergnews,0,,,,,
zambia says $1 billion eurobond was ‘oversubscribed’  via @bloombergnews,0,,,,,
fastjet raises $25 million in africa push as stelios lifts stake  via @bloombergnews,1,,,,,
"african welfare programs boost economic growth,,0,,,,
tanzania president says capital controls to be eased by 2015  via @bloombergnews,0,,,,,
kenyan economy grows less than expected in 2013 amid attacks  via @bloombergnews,-1,,,,,
kenya holds interest rate for sixth meeting to contain inflation  via @bloombergnews,0,,,,,
is private equity the easy way to the sub-sahara? ,0,,,,,
kenya to revise economic growth data to reflect rising industry  via @bloombergnews,0,,,,,
sabmiller’s hero taps into biafra nostalgia in nigeria  via @bloombergnews,0,,,,,
nigeria’s biggest bank looks for profit in african expansion  via @bloombergnews,0,,,,,
could the rise of ‘original sin’ condemn african governments once more? @euromoney ,0,,,,,
seplat makes history with dual listing  @euromoney ,0,,,,,
carlyle leads the case for african private equity @euromoney ,0,,,,,
nigeria data overhaul that lifted gdp backed by world bank  via @bloombergnews,0,,,,,
oil india said to study purchase of shell’s nigerian blocks  via @bloombergnews,0,,,,,
total cuts angolan oil project costs by a fifth to $16 billion  via @bloombergnews,1,,,,,
nigerian inflation accelerates in march as food prices rose  via @bloombergnews,-1,,,,,
sabmiller mulls options for $1.04 billion tsogo sun stake  via @bloombergnews,0,,,,,
temasek nigeria deal shows interest in faster-growing africa  via @bloombergnews,0,,,,,
transcorp to raise $1 billion to build nigerian power plants  via @bloombergnews,0,,,,,
namibia government considers oil block auctions to improve terms  via @bloombergnews,0,,,,,
seplat expects nigeria to stop flaring gas within 5 years  via @bloombergnews,0,,,,,
"#angola sovereign wealth fund starts hotel,,0,,,,
west africa bourse lower on telecoms  via @reuters,0,,,,,
mtn users rise 1.1% as nigeria counters south africa slide  via @bloombergnews,0,,,,,
world bank to spend $8 billion on nigeria over four years  via @bloombergnews,0,,,,,
angola upgrades port as it aims to be africa’s busiest hub  via @bloombergnews,0,,,,,
turbulence in south #africa's townships clouds anc's re-election drive  via @reuters,0,,,,,
turbulence in south africa's townships clouds anc's re-election drive  via @reuters,0,,,,,
"south africa's anc vows to extend rule,,0,,,,
daily blackouts generate nigeria bank dollar debt: africa credit  via @bloombergnews,0,,,,,
carlyle closes #africa fund after raising nearly $700 million  via @reuters,1,,,,,
angola central bank governor sees room to cut lending rates  via @bloombergnews,0,,,,,
nigeria’s access bank to raise $1 billion for increased lending  via @bloombergnews,0,,,,,
italy's eni invites design proposals for mozambique lng plant  via @reuters,0,,,,,
zuma faces confidence challenge after mediocre first term  via @bloombergnews,0,,,,,
"angola may exempt oil companies from services tax,,0,,,,
"nigeria must cut reliance on oil income,,0,,,,
jonathan says nigeria facing trying times with terrorism  via @bloombergnews,0,,,,,
kenyan debt beats peers as market awaits eurobond: africa credit  via @bloombergnews,0,,,,,
carlyle gathers $698 million for sub-saharan africa deals  via @bloombergnews,1,,,,,
ivory coast to sell $500 million of eurobonds before end of may  via @bloombergnews,0,,,,,
ifc begins marketing rwanda bond as africa debt plan expands  via @bloombergnews,0,,,,,
"ghana,,0,,,,
ghana’s cedi rises most in 2 weeks as foreigners pile into bonds  via @bloombergnews,0,,,,,
"ghana gold output seen falling 500,,0,,,,
nigeria’s cheaper-than-ghana stocks lure bargain hunters  via @bloombergnews,0,,,,,
prudential sees ghana acquisition profitable by fourth year  via @bloombergnews,0,,,,,
