text,label,,,,,,
electoral authorities in algeria ask political parties to display photos of women on campaign posters or be removed… ,0,,,,,,
dangote flour mill has announced that it has sold its noodles business and assets to the makers of indomie -… ,0,0,,,,,
"according to the africa investment index,,,,,,,
nigeria retains low ranking in newly released undp human development index report -  ,0,,,,,,
3 major highlights from kemi adeosun’s address on nigeria's economic reform agenda at the world bank spring meeting… ,0,,,,,,
electoral authorities in algeria ask political parties to display photos of women on campaign posters or be removed… ,0,,,,,,
"rt @asorock: on february 21,,,,,,,
fri april 21 is day…",0,,,,,,
dangote flour mill has announced that it has sold its noodles business and assets to the makers of indomie -… ,0,0,,,,,
"by how much did nigeria's external reserve increase? find out in this week's weekly economic index,,,,,,,
nigerians need more voices like the emir of kano's to provoke positive action in both the leaders and the led… ,0,,,,,,
why the president of the @afdb_group  believes dangote will be the largest exporter of rice in the next 5 years -… ,0,0,,,,,
"by how much did nigeria's external reserve increase? find out in this week's weekly economic index,,0,,,,,
"“we beat the deadline,,,,,,,
nigerians need more voices like the emir of kano's to provoke positive action in both the leaders and the led… ,0,,,,,,
why the president of the @afdb_group  believes dangote will be the largest exporter of rice in the next 5 years -… ,0,,,,,,
chimamanda ngozi adichie has been elected into the prestigious american academy of arts and sciences -… ,0,0,,,,,
"in four months,,,,,,,
the press is currently being stifled in tunisia and other parts of the continent. will we ever have freedom? -… ,0,,,,,,
here's how the power distribution gap in aba is stifling the made in nigeria dream -  ,0,,,,,,
we are wishing all our readers a very happy easter! ,0,,,,,,
chimamanda ngozi adichie has been elected into the prestigious american academy of arts and sciences -… ,0,0,,,,,
"@tomi_adeyemi hello,,0,,,,,
"@alinesaraiva777 hello,,,,,,,
the nigerian government is negotiating the release of the remaining chibok girls -  ,0,1,,,,,
"in only four months,,,,,,,
nigeria needs $1 billion for meningitis vaccines -  ,1,,,,,,
"@weskorir hello,,0,0,,,,
"jelili atiku does not just show you a work of art,,,,,,,
the press is currently being stifled in tunisia and other parts of the continent. will we ever have freedom? -… ,0,,,,,,
here's how the power distribution gap in aba is stifling the made in nigeria dream -  ,0,,,,,,
here's everything we know about the malabu oil scandal involving the shell oil company and former nigerian leaders… ,0,,,,,,
how many sides are there to a story? @akomanet may have the answer to this with their new african storytellers -… ,0,,,,,,
here's everything we know about the malabu oil scandal involving the shell oil company and corrupt nigerian leaders… ,0,,,,,,
the akoma 25: breeding new african storytellers -  ,0,,,,,,
"quantum global africa,,,0,,,,
"nigerian artist,,,0,,,,
nigeria gets set to purchase a military aircraft from america in a deal worth $600million -  ,1,,,,,,
this artist uniquely captures using the body as a work of art:  via @youtube,0,,,,,,
"quantum global africa,,,0,,,,
the lagos state government launched a mobile app to promote transparency and improve interaction with the people -… ,0,,,,,,
nigeria gets set to purchase a military aircraft from america in a deal worth $600million -  ,0,,,,,,
we're celebrating world heritage day on the 18th and need you to send in pictures of landmarks from around africa.… ,1,,,,,,
"the uk is leaving the european union and moving to the commonwealth. here's why africa needs to prevent ""empire 2.0… ",0,,,,,,
"falomo bridge is getting a facelift,,,0,,,,
efe was not just lucky or blessed he had a strategy that worked and we break it down here -  ,0,0,,,,,
"did the price of crude oil change? find the answer to this and more questions in our weekly economic index,,,,,,,
here are 10 african ‘tech for good’ startups to watch in 2017 -  ,0,,,,,,
efe was not just lucky or blessed he had a strategy that worked and we break it down here -  ,0,0,,,,,
"did the price of crude oil change? find the answer to this and more questions in our weekly economic index,,,,,,,
here are 10 african ‘tech for good’ startups to watch in 2017 -  ,0,0,,,,,
"a suicide bomber has been killed in the university of maiduguri,,,,,,,
nigeria and kenya top the list of nominees for this year's new african woman awards -  ,0,,,,,,
this is the 23rd year we remember the victims of one of the darkest hours in human history: the rwandan genocide -… ,0,,,,,,
we're celebrating world heritage day on the 18th and need you to send in pictures of landmarks from around africa.… ,0,,,,,,
here's why the bill that will allow e-voting in nigeria is an innovative and common sense step in electoral reform… ,0,,,,,,
facebook launches tools to help users spot fake news -  ,0,,,,,,
nigeria and kenya top the list of nominees for this year's new african woman awards -  ,0,,,,,,
"rt @nemanigeria: update: maiduguri explosion ,,,,,,,
two 2 female suicide bombers died and four 4 persons  were injured in the early morning incid…",0,,,,,,
rt @bethr_carnac: captivating storytelling from @venturesafrica @tedxskoll inspiring us to bounce back from greed for the good of all of us…,0,,,,,,
"rt @tedxskoll: uzodinwa iweala,,,0,,,,
this is the 23rd year we remember the victims of one of the darkest hours in human history: the rwandan genocide -… ,0,,,,,,
donald trump orders military airstrikes on syrian airbase - ,0,,,,,,
we're celebrating world heritage day on the 18th and need you to send in pictures of landmarks from around africa.… ,0,,,,,,
here's why the bill that will allow e-voting in nigeria is an innovative and common sense step in electoral reform… ,0,,,,,,
facebook launches tools to help users spot fake news -  ,0,0,,,,,
"#worldhealthday: depression affects about 48 million nigerians,,0,,,,,
"dstv has announced another hike in its prices and this is forcing us to ask,,,,,,,
here's a timeline of dstv price hikes since 2009: ,0,,,,,,
thousands set to protest against president zuma in south africa -  ,0,,,,,,
"falomo bridge is getting a facelift,,,0,,,,
"in nigeria,,0,0,,,,
"dstv has announced another hike in its prices and this is forcing us to ask,,,,,,,
federal government releases 54 billion naira for payment of pension arrears -  ,1,,,,,,
"falomo bridge is getting a facelift,,,0,,,,
"in nigeria,,0,0,,,,
"dstv has announced another hike in its prices and this is forcing us to ask,,,,,,,
federal government releases 54 billion naira for payment of pension arrears -  ,0,,,,,,
militants kill french soldier during a clash in mali -  ,0,,,,,,
here's how money from nigeria funds flamboyant real estate in a lebanese village -  ,0,,,,,,
the lagos state government launched a mobile app to promote transparency and improve interaction with the people -… ,0,0,,,,,
"michelle obama unleashes her hair in all its kinky glory but,,,,,,,
the lagos state government launched a mobile app to promote transparency and improve interaction with the people -… ,0,,,,,,
buhari vows to change nigeria for good as he launches economic recovery plan -  ,0,0,,,,,
"michelle obama unleashes her hair in all its kinky glory but,,,,,,,
how money from nigeria funds flamboyant real estate in a lebanese village -  ,0,,,,,,
rt @followlasg: the programme of events for lagos @ 50 celebration ,0,,,,,,
here are four key takeaways from the nigerian finance minister's first facebook live broadcast -… ,0,,,,,,
kuwaiti authorities are currently investigating the events surrounding a video of a woman falling from the 7th floo… ,0,0,,,,,
"with cautious investor sentiment in uncertain times,,,,,,,
here's how the cochan group is helping to build angola's economy -  ,0,,,,,,
kemi adetiba's king women features women of veteran and champion status telling their stories like never before -… ,0,0,,,,,
"with about two billion people currently living with tuberculosis,,0,,,,,
"what decisions did the cbn take last week? find out in the ventures africa weekly economic index,,,,,,,
"the uk is leaving the european union and moving to the commonwealth. here's why africa needs to prevent ""empire 2.0… ",0,,,,,,
here are four key takeaways from the nigerian finance minister's first facebook live broadcast -… ,0,,,,,,
kuwaiti authorities are currently investigating the events surrounding a video of a woman falling from the 7th floo… ,0,0,,,,,
"with cautious investor sentiment in uncertain times,,,,,,,
here is how the federal government intends to manage the ongoing outbreak of meningitis in nigeria -… ,0,,,,,,
here's how the cochan group is helping to build angola's economy -  ,0,,,,,,
rt @ajplus: this man lost his ear. so he got a new one. ,0,,,,,,
kemi adetiba's king women features women of veteran and champion status telling their stories like never before -… ,0,0,,,,,
"with about two billion people currently living with tuberculosis,,,,,,,
"the nigerian minister of finance,,0,0,,,,
"rt @hmkemiadeosun: i'll be live on facebook tomorrow tuesday april 4,,0,,,,,
"rt @ventureslive: meet misimi isimi,,0,,,,,
"what decisions did the cbn take last week? find out in the ventures africa weekly economic index,,,,,,,
tanker drivers across nigeria kick off indefinite strike -  ,0,,,,,,
"the uk is leaving the european union and moving to the commonwealth. here's why africa needs to prevent ""empire 2.0… ",0,0,,,,,
"meet misimi isimi,,,,,,,
meningitis kills 328 people in nigeria -  ,0,0,,,,,
"boko haram vows to invade cameroon and behead the cameroonian president,,,,,,,
fifa has now approved and increased the number of spaces available for african teams in the next world cup -… ,0,0,,,,,
"nigeria: dear eedris abdulkareem,,,,,,,
nigeria's president buhari is still expected to return to the uk for another round of medical check ups -… ,0,,,,,,
"fifa has now approved and,,,,,,,
 increased the number of spaces available for african teams in the next world cup -… ",0,0,,,,,
"dear eedris abdulkareem,,,,,,,
nigeria's president buhari is still expected to return to the uk for another round of medical check ups -… ,0,,,,,,
"rt @hallaboutafrica: congrats nigeria's ademilola ""lola"" odujinrin,,0,0,,,,
"with the recent spike in cases of meningitis in nigeria,,0,,,,,
"buhari's medical bills,,,,,,,
what must be done to resolve the issues between the legislative and the executive? -  ,0,,,,,,
nigeria’s representative has emerged president of the ecowas network of electoral commissions -… ,0,,,,,,
"fets,,,0,,,,
african female innovators will come under the spotlight as africa prepares for the world economic forum on africa -… ,0,,,,,,
the current recession in nigeria is having a devastating effect on africa’s tech startup ecosystem -… ,0,0,,,,,
"a private equity firm owned by a british singer has acquired minor stakes in the nigerian biscuit company,,0,,,,,
"buhari's medical bills,,,,,,,
what must nigeria's president buhari do to resolve the issues between the legislative and the executive? -… ,0,,,,,,
nigeria’s representative has emerged president of the ecowas network of electoral commissions -… ,0,0,,,,,
"jacob zuma may step down next year,,,,,,,
"fets,,,0,,,,
kuwait’s oldest oil refinery shuts down -  ,0,,,,,,
african female innovators will come under the spotlight as africa prepares for the world economic forum on africa -… ,0,,,,,,
the current recession in nigeria is having a devastating effect on all of africa’s tech startup ecosystem -… ,0,0,,,,,
"a private equity firm owned by a british singer has acquired minor stakes in the nigerian biscuit company,,,,,,,
un report says 128 migrants die at sea while trying to enter europe -  ,0,,,,,,
nigeria to host african arm-wrestling championships -  ,0,,,,,,
at least 140 people have died as a result of an outbreak of meningitis in several parts of nigeria -… ,0,,,,,,
villagers in the democratic republic of congo discover the remains of 2 united nations investigators -… ,0,0,,,,,
"tecno mobile is on a roll in africa,,,,,,,
at least 140 people have died as a result of an outbreak of meningitis in several parts of nigeria -… ,0,,,,,,
villagers in the democratic republic of congo discover the remains of 2 united nations investigators -… ,0,,,,,,
buhari ratifies paris climate agreement -  ,0,0,,,,,
"tecno mobile is on a roll in africa,,0,,,,,
"rt @ajplus: breaking: article 50 has formally been triggered in brussels,,,,,,,
the united states and other nations absent from united nations nuclear talks because 'a nuclear ban is impractical'… ,0,0,,,,,
"south africa's ahmed mohamed kathrada died on tuesday,,0,,,,,
"according to this report,,0,,,,,
"what happened to the naira last week? find out in the ventures africa weekly economic index,,,,,,,
south africa's ahmed mohamed kathrada was a close colleague of nelson mandela and a fellow robben island prisoner.… ,0,0,,,,,
"south africa's ahmed mohamed kathrada died on tuesday,,,,,,,
indians attack nigerians over teenager’s death -  ,0,,,,,,
the united states and other nations absent from united nations nuclear talks because 'a nuclear ban is impractical'… ,0,,,,,,
"a well known and respected anti-apartheid activist in south africa,,1,0,,,,
"according to this report,,,,,,,
rt @ajplus: an indian mob brutally attacked nigerian students and the incident is causing the nation to address racism. ,0,0,,,,,
"what happened to the naira last week? find out in the ventures africa weekly economic index,,0,,,,,
"abuja airport: upgrades and renovations expected to continue for another three months,,0,,,,,
"with only three days left in march,,,,,,,
nigeria: diverted paris club loan refunds traced to senate president's aides. are we going backward or forward? -… ,0,,,,,,
"here's why tecno's newest release,,,0,,,,
the arrest of a popular tanzanian rapper is the latest in many attempts by the president to stop free speech -… ,0,0,,,,,
"poor power supply is perhaps the biggest developmental challenge in nigeria and privatisation hasn't helped,,0,,,,,
"in a bid to attract foreign investors,,0,,,,,
"the central bank of nigeria sets new forex rates,,0,,,,,
"abuja airport: upgrades and renovations expected to continue for another three months,,,,,,,
diverted paris club loan refunds traced to saraki’s aides: are we going backward or forward? -… ,0,,,,,,
the arrest of a popular tanzanian rapper is the latest in many attempts by the president to stop free speech -… ,0,,,,,,
"a few days ago,,0,,,,0,
"with only four days left in march,,,,,,,
a lingering illness has led @mbuhari to reduce his working day to a few hours since he returned from medical leave ,0,0,,,,,
"rt @digicommsng: as part of being useful,,,,,,,
kenyan forces kill 31 al-shabaab militants in somalia -  ,0,0,,,,,
"privatisation has not improved power supply in nigeria,,,,,,,
this is why africa seems disconnected from the history of the slavery era - ,0,0,,,,,
"in a bid to attract foreign investors,,0,,,,,
"the central bank of nigeria sets new forex rates,,0,,,,,
"in the spirit of revamping processes of public ventures,,0,,,,,
"despite being around for centuries,,,,,,,
nigeria's senator dino melaye is currently in the news for many reasons but his bill to end barbaric tribal marking… ,0,,,,,,
"the rotavirus kills about 1300 children in sub-saharan africa daily,,,0,,,,
taxi rape: even more women are reporting stories of being raped after entering taxis in some parts of south africa… ,0,,,,,,
"after demolishing the homes in otodo-gbame community,,0,0,,,,
"today is mothering sunday in the uk and in nigeria,,0,,,,,
"in the spirit of revamping processes of public ventures,,0,,,,,
"despite its centuries-old discovery,,,,,,,
nigeria's senator dino melaye is currently in the news for many reasons but his bill to end tribal marking -… ,0,0,,,,,
"we made a video explaining why africa seems disconnected from the history of slavery. watch here,,0,,,,,
"the rotavirus kills about 1300 children in sub-saharan africa daily,,,,,,,
taxi rape: even more women are reporting stories of being raped after entering taxis in some parts of south africa… ,0,,,,,,
imf says nigeria's lack of a reform-document is hindering talks over much-needed $1.4 billion loan -… ,-1,,,,,,
chimamanda adichie has been named as one of fortune's world's 50 greatest leaders -  ,-1,,,,,,
rt @africafactszone: chief obi becomes the first nigerian online comedian to sign a $1 million endorsement deal. ,0,,,,,,
bomb kills ten egyptian troops during sinai fighting -  ,0,,,,,,
"after demolishing the homes in otodo-gbame community,,,0,,,,
"rt @nytimes: breaking news: hosni mubarak,,,0,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,,,,,,
"aviation workers in nigeria shut down arik air,,0,0,,,,
"meet the 1,,,,,,,
here's what we know about the westminster terror attack in london on wednesday -  ,0,,,,,,
"aviation workers in nigeria shut down arik air,,,0,,,,
kenya revenue authority loses $39 million to hacker -  ,-1,,,,,,
rt @foxnews: breaking news: london police name attacker as khalid masood. ,0,0,,,,,
"meet the 1,,,,,,,
"the ethnic crisis between some hausa and yoruba people in ile-ife,,,0,,,,
seven people arrested over uk terrorist attack -  ,0,,,,,,
here's what we know about the westminster terror attack in london yesterday -  ,0,,,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,,,,,,
kenyan citizens will soon be able to purchase government bonds on their mobile phones -  ,0,,,,,,
why the comptroller-general of the nigerian customs service did not appear before the nigerian senate yesterday -… ,0,,,,,,
meet nancy abu-bonsrah the first black female neurosurgeon at the johns hopkins hospital -  ,0,,,,,,
#worldwaterday: it is world water day but over 70 million nigerians still struggle to access safe water today -… ,-1,,,,,,
the central bank of nigeria has decided to retain the current monetary policy rate of 14 percent. here's why -… ,0,,,,,,
jean-pierre bemba gets a further one-year sentence for corrupting witnesses in his war crimes trial -… ,0,,,,,,
chairman of stanbic ibtc bank resigns -  ,0,,,,,,
kenyan citizens will  soon be able to purchase government bonds on their mobile phones -  ,0,,,,,,
low patronage: first nation suspends operations on kaduna route -  ,0,,,,,,
ventures africa is at the 3rd annual tony elumelu foundation selection announcement and tony elumelu's birthday. se… ,0,,,,,,
the comptroller-general of the nigerian customs service will not be appearing before the nigerian senate today -… ,0,,,,,,
rt @bbcbreaking: deputy speaker announces uk houses of parliament suspended after incident on westminster bridge  ht…,0,,,,,,
rt @bbcbreaking: scotland yard says it was called to firearms incident on westminster bridge amid reports of several people injured ,0,0,,,,,
"rt @bbcbreaking: reports of shots fired outside uk parliament,,,,,,,
bomb blast in maiduguri kills 4 people and leaves 18 injured -  ,0,,,,,,
meet nancy abu-bonsrah the first black female neurosurgeon at the johns hopkins hospital -  ,0,,,,,,
#worldwaterday: it is world water day but over 70 million nigerians still struggle to access safe water today -… ,0,,,,,,
"rt @tedxskoll: #tedxskoll speaker: uzodinma chukuka iweala (@venturesafrica) award-winning writer,,,,,,,
",0,0,,,,,
"rt @justempower: update: further demolition seems stopped #otodogbame residents' performance art in action,,,,,,,
the central bank of nigeria has decided to retain the current monetary policy rate of 14 percent. here's why -… ,0,,,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,,,,,,
"keystone bank limited,,,0,,,,
"nigeria is ranked lower than somalia in the world happiness report (whr) 2017,,0,0,,,,
"meet the centre for counter fraud awareness,,0,,,,,
"pope francis,,,,,,,
meet the winners from this year's africa ceo forum #acf2017 #acforum @africaceoforum -   ,0,,,,,,
here's why hospitality is at the heart of africa’s economic development -  ,0,0,,,,,
"for the first time in 15 months,,,,,,,
rt @ventureslive: ventures africa joins the rest of the world in celebration of #worldpoetryday today. ,0,,,,,,
"keystone bank limited,,0,0,,,,
"nigeria is ranked lower than somalia in the world happiness report (whr) 2017,,0,,,,,
"meet the centre for counter fraud awareness,,,,,,,
ventures africa joins the rest of the world in celebration of #worldpoetryday today. ,0,0,,,,,
"pope francis,,0,,,,,
"follow @ventureslive for more on the ongoing africa ceo forum,,0,,,,,
"rt @ventureslive: ""you will go no where if there is no good governance.""-macky sall,,0,,,,,
"rt @ventureslive: ""we still have the most fragile economies."" - nana akufo-addo,,,,,,,
ventures africa is live at the ongoing presidential panel moderated by @theafricareport's patrick smith. follow @ventureslive for more.,0,0,,,,,
"inec to commence voter registration,,,,,,,
"rt @ajenglish: ""they threatened us with guns."",,,,,,,
,,0,,,,,
4,,,,,,,
meet the winners from this year's africa ceo forum #acf2017 #acforum @africaceoforum -   ,0,,,,,,
here's why hospitality is at the heart of africa’s economic development -  ,0,,,,,,
what happened to nigeria’s inflation rate last week? get the answer to this and more on our weekly economic index -… ,0,,,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,,,,,,
meet two brilliant nigerian graphic artists and illustrators currently owning their space in the nigerian art scene… ,0,,,,,,
talking about the validation workshop of the au policy on business and human rights #aubhr ,0,,,,,,
please follow @venturelive for more on this.,0,0,,,,,
"the validation workshop of the african union policy on business and human rights is ongoing at the au building,,,,,,,
the nigerian federal ministry of finance addresses questions surrounding the paris club refund in the thread below: ,0,0,,,,,
"a company that recently launched pay-as-you-go solar energy plans in nigeria raised €160,,,,,,,
"david rockefeller,,,0,,,,
mental health awareness reached new heights after a doctor jumped off a popular bridge in lagos last sunday -… ,0,0,,,,,
"the united nations announces global fight against antimicrobial resistance,,0,,,,,
"this infographic tells you the story of aliko dangote,,0,,,,,
"the ghanaian president just unveiled the largest set of ministers the country has ever had,,,,,,,
dangote has helped nigeria attain self-sufficiency in the production and exportation of cement -… ,0,0,,,,,
"according to a report by infomineo,,,,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,,,,,,
meet two brilliant nigerian graphic artists and illustrators currently owning their space in the nigerian art scene… ,0,0,,,,,
"a company that recently launched pay-as-you-go solar energy plans in nigeria raised €160,,0,,,,,
"mental health awareness reached a new level in nigeria yesterday,,,,,,,
happy tunisian independence day! what do you know about tunisia? reply to this tweet and let us know! ,0,,,,,,
"shekau threatens cameroon,,0,0,,,,
"the united nations announces global fight against antimicrobial resistance,,0,,,,,
"this infographic tells you the story of aliko dangote,,0,,,,,
"the ghanaian president just unveiled the largest set of ministers the country has ever had,,0,,,,,
"rt @ventureslive: video: 'the vast majority of africans and african companies are not insured or underinsured,,,,,,,
rt @ventureslive: we will be live streaming the #acf2017 on facebook live very soon! like our page and stay up-to-date: ,0,,,,,,
the ondo state house of assembly crisis is still far from being resolved. we break down the problem here:… ,0,,,,,,
dangote has helped nigeria attain self-sufficiency in the production and exportation of cement -… ,0,,,,,,
allianz group interview on building the african economy ,0,0,,,,,
"according to a report by infomineo,,,,,,,
have you signed up to receive our weekly newsletters? it's a great way to stay on top of the news around you. click… ,0,0,,,,,
"depression affects about 48 million nigerians,,0,,,,,
"trump's 'favourite irish proverb,,,,,,,
"rt @ventureslive: ""feeding africa is top priority our goal is to achieve food security within 10 years."" - pierre guislain #acf2017",0,,,,,,
"rt @ventureslive: ""the digital economy is the future."" - pierre guislain #acf2017",0,0,,,,,
"ventures africa is live at the africa ceo forum,,,,,,,
the ondo state house of assembly crisis is still far from being resolved. we bbreak down the problem here:… ,0,,,,,,
etisalat has been in the spotlight over the over the news of a takeover bid by a consortium of nigerian banks -… ,0,,,,,,
state governors who mismanaged the first tranche of paris club fund may not be given a second chance -… ,0,,,,,,
depressed? thinking of suicide? you are not alone. statistics show that depression affects 48 million nigerians -… ,0,,,,,,
nigeria suicide hotlines: ,0,0,,,,,
"for everyone asking for the website and how to contact the company featured below,,0,,,,,
"sorry donald trump,,,,,,,
the ondo state house of assembly crisis is still far from being resolved. what is the problem? -… ,0,,,,,,
etisalat has been in the spotlight over the over the news of a takeover bid by a consortium of nigerian banks -… ,0,,,,,,
state governors who mismanaged the first tranche of paris club fund may not be given a second chance -… ,0,0,,,,,
"after 28 years,,,,,,,
a german-egyptian archaeological team have discovered a statue believed to depict pharaoh ramses ii -… ,0,,,,,,
"a part of cameroon is in crisis,,,,0,,,
the european court of justice has passed a law allowing employers to ban their employees from wearing the hijab -… ,0,,,,,,
the kenyan government has announced plans to roll out preventive drugs for hiv to its most vulnerable citizens -… ,0,,,,,,
pope francis is suggesting that married men be ordained priests in the catholic church. here's why -… ,0,0,,,,,
"one of our own delved into the lagos night market scene,,0,,,,,
"after 28 years,,,,,,,
a german-egyptian archaeological team have discovered a statue believed to depict pharaoh ramses ii -… ,0,,,,,,
"a part of cameroon is in crisis,,,,0,,,
european court of justice passes law allowing employers ban their employees from wearing the hijab -… ,0,,,,,,
the kenyan government has announced plans to roll out preventive drugs for hiv to its most vulnerable citizens -… ,0,0,,,,,
"now,,,,,,,
man - manufacturing association of nigeria ,0,,,,,,
"rt @ventureslive: ""nigeria is said to be a logistics hub. this is an area that we have not fully invested in and women should tap into it.”…",0,-1,,,,,
"""...it is better to earn 20% of 100 than 100% of zero.” - adebimpe ihekuna,,0,,,,,
"for most middle and low-income earners,,0,,,,,
"buhari approves 22 billion naira payment for farmers,,,,,,,
"ventures africa is live at the first transport,,,0,,,,
the nigerian university commission has started delisting certain courses offered by higher institutions in nigeria… ,0,,,,,,
could shipping containers be the future of real estate in nigeria? ,0,0,,,,,
"amid the current hostility,,,,,,,
there’s a new storm brewing – fuelled by brexit – scotland feels it’s time to leave the uk -  ,0,,,,,,
the nigerian university commission has started delisting certain courses offered by higher institutions in nigeria… ,0,,,,,,
four suicide bombers kill two people in maiduguri -  ,0,,,,,,
nigerian senate rejects ibrahim magu as efcc chairman for the second time -  ,0,0,,,,,
"amid the current hostility,,,,,,,
there’s a new storm brewing – fuelled by brexit – scotland feels it’s time to leave the uk -  ,0,,,,,,
the @ngrsenate is live on facebook. watch the debate between the nigerian customs boss and the @efcc acting chairma… ,0,,,,,,
mental health awareness week: here's why we need more mental health awareness campaigns across africa #mhw17 -… ,0,,,,,,
facebook has banned its software developers from using its massive data pool to create surveillance tools -… ,0,0,,,,,
"once hailed as a potential model for african development,,,,,,,
transport and logistics professionals arrive lagos for the historic first edition of multimodal west africa 2017 -… ,0,0,,,,,
"depression affects about 48 million nigerians,,0,,,,,
"nigerian senate vs. nigerian customs: it doesn't matter how we look at it,,,,,,,
here are some of the photos shared by participants at the world press photo foundation masterclass west africa - ,0,,,,,,
mental health awareness week: here's why we need more mental health awareness campaigns across africa #mhw17 -… ,0,,,,,,
facebook has banned its software developers from using its massive data pool to create surveillance tools -… ,0,0,,,,,
"once hailed as a potential model for african development,,,,,,,
transport and logistics professionals arrive lagos for the historic first edition of multimodal west africa 2017 -… ,0,0,,,,,
"depression affects about 48 million nigerians,,0,,,,,
"the nigerian senate has accused the customs boss,,,,,,,
here are some of the photos shared by participants at the world press photo foundation masterclass west africa -… ,0,,,,,,
"american sportswear giant and brand to superstars,,,0,,,,
ventures africa is live at the multimodal west africa 2017 exhibition and conference @multimodal_wa. follow… ,0,,,,,,
about 46 people have died in a landslide at ethiopia's largest garbage dump on the outskirt of addis ababa -… ,0,,,,,,
the english-speaking cameroonians are protesting political and economic marginalisation. what is the solution? -… ,0,,,,,,
american sportswear giant and brand to superstars nike has launched what it calls the “pro-hijab” -… ,0,0,,,,,
"earlier today,,,,,,,
tanzania gives coal mining license to dangote after president's order -  ,0,,,,,,
about 46 people have died in a landslide at ethiopia's largest garbage dump on the outskirt of addis ababa -… ,0,,,,,,
the english-speaking cameroonians are protesting political and economic marginalisation. what is the solution? -… ,0,,,,,,
the latest disagreement between the former and present lagos state governors will not help either in the longterm -… ,0,,,,,,
@exxonmobil achieved $24million business volume with nigerian women-owned businesses in 2016 -… ,0,0,,,,,
"we rounded up some of the best social media reactions to president buhari's return to nigeria,,,,,,,
the nigerian president is back. here are four urgent matters he needs to address right away -… ,0,,,,,,
"president buhari landed in nigeria on friday,,,0,,,,
we spoke to the creator of an app that helps you manage your finances in nigeria. watch here: ,0,,,,,,
the latest disagreement between the former and present lagos state governors will not help either in the longterm -… ,0,,,,,,
folorunso alakija @alakijaofficial has some sage advice for women who want to #beboldforchange -… ,0,0,,,,,
"nigeria would be radically better than it is right now,,,,,,,
we put a bag of free rice on the streets of lagos with one simple rule. here's what happened: ,0,,,,,,
we've rounded up some of the best social media reactions to buhari's return here:  ,0,,,,,,
the nigerian president is back. here are four urgent matters he needs to address right away -… ,0,,,,,,
"president buhari landed in nigeria this morning,,0,0,,,,
"here's a video from our archives on street children in lagos,,,,,,,
rt @ngrpresident: president @mbuhari has now arrived abuja. he was received by vice president @profosinbajo and senior govt officials and s…,0,0,,,,,
"watch a video from our archives now,,,,,,,
"nigeria and the #change agenda: the new government,,,0,,,,
nigerian federal government closes abuja airport for six weeks -  ,0,,,,,,
25 political parties want the states electoral commission scrapped -  ,0,0,,,,,
"nigeria would be radically better than it is right now,,,,,,,
#beboldforchange: these nigerian women are fighting to change harmful stereotypes affecting women -… ,0,0,,,,,
"to the kano and sokoto state governments,,,,,,,
africa food prize opens 2017 nomination: here is what you need to know - ,0,,,,,,
weekly economic index: naira depreciates against the dollar as external reserve increases  - ,0,,,,,,
#ghana60yearson: reflecting on the pan-african dream that birthed ghana -  ,0,,,,,,
the south african government has reversed its decision to withdraw from the international criminal court -… ,0,0,,,,,
"meet ayobami adedayo,,0,,,,,
"thanks to the constant advancement of science,,,,,,,
the nigerian government has launched an asset tracking and management project to locate and evaluate all its assets… ,0,0,,,,,
"millions facing famine in north-eastern nigeria,,0,,,,,
"nigeria would be radically better than it is right now,,0,,,,,
"meet ayobami adedayo,,,,,,,
#beboldforchange: these nigerian women are fighting to change harmful stereotypes affecting women -… ,0,,,,,,
#ghana60yearson: reflecting on the pan-african dream that birthed ghana -  ,0,0,,,,,
"top ten women business-owners in the world,,,,,,,
the south african government has reversed its decision to withdraw from the international criminal court -… ,0,,,,,,
rt @ajplus: nike has a hijab now. but is it really empowering muslim women? ,0,,,,,,
italy deports 37 more nigerians -  ,0,0,,,,,
"women in the private equity sector generate better returns and faster growth,,0,,,,,
"thanks to the constant advancement of science,,,,,,,
the nigerian government has launched an asset tracking and management project to locate and evaluate all its assets ,0,0,,,,,
"millions facing famine in north-eastern nigeria,,,,,,,
"ventures africa joins the rest of the world,,,0,,,,
donald trump has announced an upgraded set of immigration laws but they are still fundamentally flawed -… ,0,,,,,,
"rt @ventureslive: ""the region is losing about $42billion just because of restriction on women on an annual basis."" - @alakijaofficial #inte…",-1,,,,,,
"rt @ventureslive: ""our passion and emotion is our driving force for innovative growth."" - @alakijaofficial #internationalwomensday #womenin…",0,,,,,,
#beboldforchange #iwd2017 #internationalwomensday ,0,0,,,,,
"rt @ventureslive: ""i faced many challenges,,,,,,,
"rt @ventureslive: ""don’t give up when things get tough,,,0,,,,
