text,label,,,,,,,,
rt @dlaminizuma: we must also not relent on our efforts to ensure that the peoples of western sahara... are able to determine their own fut…,0,,,,,,,,
"rt @dlaminizuma: we must continue to accompany the c'tries to full socio & econ recovery,,0,,,,,,,
"rt @dlaminizuma: the resilience of the pple & gov'ts of guinea,,,0,,,,,,
"rt @dlaminizuma: in the more than 10 elections held last yr,,0,,,,,,,
rt @dlaminizuma: the 2016 gender scorecard will focus on indicators related to the theme of human rights for this year,0,,,,,,,,
"rt @dlaminizuma: since we introduced the 1st african gender scorecard at the summit last year,,0,,,,,,,
"rt @dlaminizuma: the holding of the 1st girls summit,,,0,,,,,,
rt @dlaminizuma: we continue to push ahead with such programmes as the campaign for the reduction of maternal mortality in africa & other h…,0,,,,,,,,
"rt @dlaminizuma: the women & gender mov't have also concluded their pre-summit gender meetings,,0,,,,,,,
"rt @dlaminizuma: the private & university sectors need to advise on how we will fill the massive skills gap,,0,,,,,,,
"rt @dlaminizuma: we are pleased to announce that the inaugural chapter of this platform will be held in #mauritius this year,,0,,,,,,,
"rt @dlaminizuma: the ministerial retreat of 2014 identified the need for an economic dialogue platform btn gov'ts,,0,,,,,,,
"rt @dlaminizuma: african youth day last year,,0,,,,,,,
"rt @dlaminizuma: at the mekelle retreat,,0,,,,,,,
"rt @dlaminizuma: tomorrow,,,0,,,,,,
"rt @dlaminizuma: as we,,,,,0,,,,
"rt @dlaminizuma: indeed,,,,,,0,,,
"rt @dlaminizuma: #agenda2063 belongs to the women & girls,,,0,,,,,,
"rt @dlaminizuma: #agenda 2063 belongs to the artists,,,,,,,,0,
"rt @dlaminizuma: #agenda2063 belongs to the children of africa,,,,0,,,,,
"rt @dlaminizuma: when they compose songs,,,,0,,,,,
"rt @dlaminizuma: #agenda2063 belongs to our private sector,,,,0,,,,,
"rt @dlaminizuma: #agenda2063 is not only the programme of the #au,,,0,,,,,,
"rt @dlaminizuma: #agenda2063 belongs to the youth,,,0,,,,,,
rt @dlaminizuma: as we gather at this #26thausummit let me start with one of the key tenants of the au vision: to build an africa driven by…,0,,,,,,,,
"rt @dlaminizuma: the africa we want in aspiration 6 is an ‘africa whose development is people driven.. especially its women & youth,,0,,,,,,,
"rt @dlaminizuma: this matter is particularly relevant,,,0,,,,,,
"rt @dlaminizuma: a special and warm welcome to all the new members of the executive council,,0,,,,,,,
rt @dlaminizuma: warm welcome to this 28th ordinary session of the executive council & to the hq of the au in the vibrant city of #addisaba…,0,,,,,,,,
#au commission chairperson dr. @dlaminizuma addresses the opening of the 28th os executive council. #26thausummit ,0,,,,,,,,
"hon shimbaradze,,,0,,,,,,
follow live the opening ceremony of the 28th ordinary session of the #au executive council .  … #26thausummit,0,,,,,,,,
#au commission & staff wishing happy birthday to the au commission chairperson @dlaminizuma!! ,0,,,,,,,,
@bboason we'll let you know in due course. but quite many and we look forward to wider info dissemination on the #26thausummit proceedings.,0,,,,,,,,
the 28th ordinary session of the #au executive council set to open soon.  #26thausummit ,0,,,,,,,,
#26thausummit broadcast: the review of the day - 26 january 2016. ,0,,,,,,,,
the luncheon aims to recognise and appreciate stakeholders in the ebola fight #auonebola #26thausummit @africaagstebola @unoau @dlaminizuma,0,,,,,,,,
a special luncheon hosted by  @dlaminizuma on 31 jan will celebrate the continent's collective victory against the ebola epidemic #auonebola,0,,,,,,,,
#26thausummit broadcast: the news bulletin for today the 26th january 2016. ,0,,,,,,,,
#26thausummit broadcast: the news bulletin for today the 25th january 2016. ,0,,,,,,,,
for more info about the #26thausummit visit ,0,,,,,,,,
.@just_midzi we'll get you the information on member states contributions for 2015.,0,,,,,,,,
"#au foreign affairs ministers in full day of retreat in #mekelle,,,,,0,,,,
"rt @dlaminizuma: welcome to all our foreign affairs ministers who have made it to mekelle,,,0,,,,,,
"#au foreign affairs ministers arrive in #mekelle,,,0,,,,,,
rt @autradeindustry: watch au summit broadcast - the outlook of the summit - 22 january 2016 on @livestream: ,0,,,,,,,,
"rt @au_psd: #alshabaab must understand this clear message: in spite of past terror attacks,,0,,,,,,,
rt @au_psd: the ultimate sacrifice made by #amisom's brave #kenya soldiers deployed in #somalia should not and will not be in vain: comm. @…,0,,,,,,,,
rt @au_psd: #alshabaab's dastardly acts of terror only help to solidify our resolve to win the war against #terrorism: comm. @au_chergui in…,0,,,,,,,,
rt @au_psd: on behalf #auc chair @dlaminizuma & #amisom i again strongly condemn heinous crimes committed by terrorists against kdf soldier…,0,,,,,,,,
rt @au_psd: #nairobi:comm.@au_chergui attended official funeral for kenya #amisom soldiers killed in terroristattack in #somalia ,0,,,,,,,,
"the au permanent rep committee chair,,0,,,,,,,
the 31st ordinary session of the #au permanent representative committee wraps up it report prepares agenda for #executive council.,0,,,,,,,,
rt @au_chergui: strong convergence of views at ongoing meeting btn #aupsc & #unsc on urgent need for inclusive political dialogue to resolv…,0,,,,,,,,
rt @enoheben: denial by either #burundi or the international community would not help #burundi. #aupsc #unsc,0,,,,,,,,
rt @au_psd: joint meeting of #aupsc & #unsc on #burundi & #somalia co-chaired by #equatorialguinea for psc & #uruguay for unsc ,0,,,,,,,,
rt @au_psd: the #usa strongly supports the deployment of #au force #maprobu in #burundi deploy't is in the interest of burundi: @ambassado…,0,,,,,,,,
"rt @au_psd: #usa permanent rep. to #un,,0,,,,,,,
rt @au_psd: #burundi's charge d'affaires addresses joint meeting of #aupsc & #unsc on situation in his country thanks int'lcomm ,0,,,,,,,,
"rt @au_psd: on behalf of #aupsc,,0,,,,,,,
rt @au_psd: #france's ambassador to #un briefs joint #aupsc & #unsc meeting on yesterday's mission to bujumbura by the unsc. ,0,,,,,,,,
rt @au_psd: #burundi delegation at informal dialogue between #aupsc & #unsc on situation in burundi and somalia. ,0,,,,,,,,
rt @au_psd: informal dialogue btwn #aupsc & #unsc on #burundi & #somalia has started at #au-hq following unsc visit to burundi ,0,,,,,,,,
rt @au_psd: informal dialogue between #aupsc and #unsc on situation in #burundi and #somalia starts in few moments in nelson mandela hall a…,0,,,,,,,,
rt @seniaba: bluefinger because i deserve to choose my country #westernsahara's future #referendumnow. join the campaign! @saih ,0,,,,,,,,
"rt @dlaminizuma: as we celebrate this year of human rights,,0,,,,,,,
"rt @dlaminizuma: a moment of silence for all those who perished,,0,,,,,,,
rt @dlaminizuma: i would like to express our gratitude to all the peacekeepers across the continent who are sacrificing life & limb for pea…,0,,,,,,,,
rt @dlaminizuma: we have a full and critical agenda at this #26thausummit and session of the prc.,0,,,,,,,,
rt @dlaminizuma: during 2015 we again saw the continuation of the trend with more and more countries establishing permanent missions to the…,0,,,,,,,,
"rt @dlaminizuma: our decisions on alternative sources of funding the au,,,,0,,,,,
"rt @dlaminizuma: the issue of african integration,,0,,,,,,,
"rt @dlaminizuma: during 2015 we ensured a renewed focus on the emancipation of girls & women,,0,,,,,,,
"rt @dlaminizuma: the 17 sdgs are part of #agenda2063,,0,,,,,,,
"rt @dlaminizuma: we also provided an update on the steps taken on the agenda 2063 flagship projects: high-speed rail network,,,0,,,,,,
"rt @dlaminizuma: in our 2015 annual report,,0,,,,,,,
rt @dlaminizuma: the au commission has submitted its report on the major developments in africa & activities in 2015 for consideration by m…,0,,,,,,,,
"rt @dlaminizuma: this january summit will review work of the previous year,,0,,,,,,,
"rt @dlaminizuma: this summit of the au will once again tackle many important issues,,0,,,,,,,
"rt @dlaminizuma: let met take this opportunity to wish you all a prosperous,,0,,,,,,,
"rt @dlaminizuma: i'm honoured,,,0,,,,,,
rt @au_psd: #burundi thanks #au & africa (pres.@kagutamuseveni in particular) for efforts to help burundi overcome challenges. ,0,,,,,,,,
rt @au_psd: #maprobu will also be deployed to #burundi's borders to guard against potential infiltration by any foreign militia to destabil…,0,,,,,,,,
rt @au_psd: the ultimate strategic object of #maprobu is to help create an environment for achievement of lasting peace in #burundi: comm. …,0,,,,,,,,
"rt @autradeindustry: group photo of the permanent representatives committee (prc),,,0,,,,,,
rt @au_psd: #maprobu conops based on the assumption that #burundi gov't will give its consent: comm. @au_chergui reiterates ,0,,,,,,,,
follow the opening of the 31st ordinary session of the au permanent representatives committee (prc) ,0,,,,,,,,
#au commission chair #nkosazana @dlaminizuma addresses opening of 31st ordinary session of the prc. #26thausummit. ,0,,,,,,,,
#au prc chair amb. albert chimbindi calls for diligence as the prc prepares the agenda for the #au executive council. #26thausummit.,0,,,,,,,,
chairperson of 31st ordinary session of the #au prc. amb. albert chimbindi welcomes delegates. #26thausummit. ,0,,,,,,,,
"the 31st ordinary session of the #au permanent representatives committee (prc) set to begin in #addisababa,,0,,,,,,,
"rt @dlaminizuma: commendable action in the right direction,,0,,,,,,,
26th @ausummit will be held 21-31 jan. theme- 2016 african yr of human rights with particular focus on rights of women,0,,,,,,,,
stop economic exclusion and financial systems that perpetuate the discrimination of african women #womenrights #womenempowerment,0,,,,,,,,
"rt @au_psd: mr. el-ghassim wane,,,0,,,,,,
rt @au_psd: situation in #centralafricanrepublic looks encouraging#au looks forward to successful conclusion of transition soon ,0,,,,,,,,
rt @au_psd: neutral #au force in #burundi will also address/calm concerns/fears about possible illegal external military interference: comm…,0,,,,,,,,
rt @au_psd: let me again congratulate the ppl of #burkinafaso i was very pleased to witness swearing-in of president kabore. ,0,,,,,,,,
"rt @au_psd: #au encouraged by latest dev'ts in #southsudan,,0,,,,,,,
rt @au_psd: #au continues to believe that inclusive dialogue is only way to sustainably resolve #burundi crisis:comm.@au_chergui ,0,,,,,,,,
rt @au_psd: why should anyone fear neutral african #peace force? #au is simply trying to help #burundi gov't&ppl resolve crisis! ,0,,,,,,,,
"rt @au_psd: contrary to fears expressed by some pple in #burundi,,0,,,,,,,
rt @au_psd: commissioner @au_chergui today granted an interview to @cctvnewsafrica in which he discussed #burundi & #southsudan. ,0,,,,,,,,
"17-21 jan 16 : 8th au gender pre-summit on 2016 african year of human rights,,0,,,,,,,
preliminary statement of the aueom on the 30th december 2015 elections in the central african republic  @auc_dpa,0,,,,,,,,
rt @au_psd: the african union attends the swearing-in ceremony of the new president of #burkinafaso ,0,,,,,,,,
rt @erastus_mwencha: a happy and blessed 2016.  may your desires and wishes be richly rewarded.,0,,,,,,,,
"rt @dlaminizuma: the new year 2016 is here!!! best wishes for a prosperous,,0,,,,,,,
"#auc chair @dlaminizuma sends best wishes of prosperity,,0,,,,,,,
"rt @dlaminizuma: the people guinea have shown resilience,,0,,,,,,,
rt @dlaminizuma: congratulations to #guinea for being declared #ebola-free!!! it's one of the best things that could happen as we celebrate…,0,,,,,,,,
"auc chairperson,,0,,,,,,,
"rt @dlaminizuma: peaceful,,,,,0,,,,
"rt @dlaminizuma: best wishes to the people of #centralafricanrepublic,,,,0,,,,,
"rt @crisisgroup: .@au_psd peace mission to burundi deserves support of govt's in the region,,0,,,,,,,
"rt @dlaminizuma: merry christmas to everyone,,0,,,,,,,
au careers talent acquisitin platfrm 2 ensure transparent & fair recrtmnt processes- auc dep cp ,0,,,,,,,,
auc dpty chairperson mr e mwencha 2day launched the au careers talent acquisition platform ,0,,,,,,,,
rt @au_psd: african members of #unsc should work closely together & strongly defend decisions of the #au-psc at the security council: comm.…,0,,,,,,,,
rt @au_psd: #au-psc & #unsc must work evermore closely together to address the various peace & security challenges facing africa: comm. @au…,0,,,,,,,,
rt @au_psd: #climatechange & it implications for peace & security is an emerging threat to which we must pay close attention: comm. @au_che…,0,,,,,,,,
"rt @au_psd: as 2015 draws to an end,,0,,,,,,,
rt @au_psd: fragility of gains in #somalia & absence of political settlements in #westernsahara & #darfur are continuing challenges: comm. …,0,,,,,,,,
rt @au_psd: int'l community should continue working together towards sustainable resolution of the crises in #southsudan & #burundi : comm.…,0,,,,,,,,
rt @au_psd: also worth highlighting is encouraging progress in #centralafricanrepublic where voters have clearly rejected violence: comm. @…,0,,,,,,,,
rt @au_psd: i am pleased to note that #southsudan joint monitoring & evaluation commission chaired by pres. mogae is now operational: comm.…,0,,,,,,,,
rt @au_psd: implement'n #southsudan peaceaccord will not be easy. #au will continue 2 support the process via pres.konare & pres.mogae: com…,0,,,,,,,,
"rt @au_psd: after particularly difficult negotiations,,0,,,,,,,
"rt @au_psd: high-level seminar on peace & security in africa opened in #oran today by #algeria's minfa,,0,,,,,,,
"rt @au_psd: #psc has concluded its 565th meeting,,0,,,,,,,
rt @au_psd: #psc secretariat finalizing draft communique on #burundi. council will review draft after #ebola briefing& burundi will again l…,0,,,,,,,,
"rt @au_psd: #burundi has regained its seat in #psc. council now receiving progress report on #ebola,,0,,,,,,,
rt @au_psd: dir. @au_psd mr @elghassimw briefs #psc on contingency planning by #auc for deploy't of an african force in #burundi ,0,,,,,,,,
rt @au_psd: east african standby force #easf updates #psc on the state of contingency planning for possible deploy't to #burundi ,0,,,,,,,,
"rt @au_psd: in accordance w/ psc rules,,0,,,,,,,
rt @au_psd: #uganda's amb. mull katende addressing #psc in uganda's capacity as the international mediator in #burundi crisis. ,0,,,,,,,,
rt @au_psd: the representative of #burundi gov't is now addressing #psc on the situation in his country. ,0,,,,,,,,
rt @au_psd: the 565th meeting of #psc has started. dir. @au_psd mr @elghassimw is now updating council on situation in #burundi. ,0,,,,,,,,
rt @au_psd: #psc meets today at 10:00a.m. to receive an update on the situation in #burundi.,0,,,,,,,,
rt @au_psd: #psc members now exchanging views on the situation in #burundi & the urgent need for action to stop the killings. ,0,,,,,,,,
rt @au_psd: africa will not allow another genocide to take place on its soil: #psc members reiterate.,0,,,,,,,,
"rt @dlaminizuma: we commend #ecowas,,0,,,,,,,
"rt @dlaminizuma: at the same time,,,0,,,,,,
"rt @dlaminizuma: we congratulate #ecowas for entrenching & strengthening democracy & good governance,,0,,,,,,,
"rt @dlaminizuma: it's important that we work together to implement #agenda2063,,,0,,,,,,
"rt @dlaminizuma: how can this situation persist,,,,,,,,0,
"rt @dlaminizuma: it shows that the economic growth isn't inclusive,,0,,,,,,,
"rt @dlaminizuma: there're things we're not doing right,,,0,,,,,,
"rt @dlaminizuma: something worries me @undp launched its #hdr2015 ... despite growth,,0,,,,,,,
rt @dlaminizuma: #ecowas and the rest of #africa as a whole have made net progress over the last decade...but a lot more still needs to be …,0,,,,,,,,
rt @dlaminizuma: ecowas is an important component of the @_africanunion what happens in the #ecowas impacts on what happens on the #au as …,0,,,,,,,,
"rt @dlaminizuma: the summit is an important milestone for #ecowas,,0,,,,,,,
"rt @dlaminizuma: i thank the president,,0,,,,,,,
rt @dlaminizuma: am very honoured to represent the #au commission at this 48th ordinary summit of the authority of heads of state & gov't o…,0,,,,,,,,
"#au commission chair #nkosazana @dlaminizuma addresses 48th #ecowas ordinary session of hosg in #abuja,,0,,,,,,,
rt @eca_lopes: honored 2 be listed with these great #african women in @newafricanmag's 100 most influential  ,0,,,,,,,,
rt @au_psd: #au high rep for #southsudan visits juba for consultations in anticipation of au's support to the #jmec ,0,,,,,,,,
"#au commission chair @dlaminizuma in #abuja,,,0,,,,,,
"rt @bakkamohamedfad: @_africanunion the european court of justice has annuled of a trade agreement #morocco-#eu because of #westernsahara,,,,,,,,,
h…",0,,,,,,,,
"over 5,,,,,,0,,,
"#auyouthvolunteers in training get courtesy visit of #auc chair dr. @dlaminizuma,,0,,,,,,,
"rt @dlaminizuma: we need to build enough capacity in #africa it must be #stem,,,,,0,,,,
"rt @dlaminizuma: i must stress that in #africa,,,0,,,,,,
"rt @dlaminizuma: #ethiopia started about 20yrs ago with three universities,,,0,,,,,,
"rt @dlaminizuma: countries that are good in science,,,,,0,,,,
rt @dlaminizuma: the women produce us all. thank you. #sfsa2015,0,,,,,,,,
rt @dlaminizuma: we can't leave more than half our talents in our programs. we can't leave women out of #science. #sfsa2015.,0,,,,,,,,
"rt @dlaminizuma: none of our plans will go anywhere fast,,0,,,,,,,
"rt @dlaminizuma: i can't think of anything we're doing that doesn't need science. even the #african passport we need,,,0,,,,,,
"rt @dlaminizuma: africa is a big island,,,0,,,,,,
"rt @dlaminizuma: to industrialise,,,0,,,,,,
rt @dlaminizuma: science is critical in improving #agriculture... we need science in our industrialisation. #sfsa2015,0,,,,,,,,
"""to ensure that our economies are knowledge-based,,0,,,,,,,
africa #agenda2063 as related to science & technology - presented by #auc chair @dlaminizuma #sfsa2015 ,0,,,,,,,,
"#au commissioner for hr science&tech @mdpikounga joins @dlaminizuma,,,0,,,,,,
#auc chair @dlaminizuma meets with founder & chair of science tech. in society forum on margins of science forum sa. ,0,,,,,,,,
"rt @dlaminizuma: other than the #burundi court,,0,,,,,,,
rt @ruthaine: the revolution will be tweeted! we have earned our place in africa comrades. 105 million strong!.#dgtrends ,1,,,,,,,,
"rt @foundation_au: ""we are going to brief madam @dlaminizuma about this. we looking forward to welcome you at our offices"" - ms. jennifer c…",0,,,,,,,,
rt @foundation_au: %64 of participants of au-yvc this year are women @auyouthprogram,0,,,,,,,,
"rt @foundation_au: ""i have worked with au-yvc alumni before who did great work"" - ms. jennifer chiriga @_africanunion @auyouthprogram",0,,,,,,,,
"rt @foundation_au: ""the private sector has an important role to play in africa's development"" - ms. djeneba diarra,,0,,,,,,,
rt @foundation_au: ms. djeneba diarra shares her experience as the first woman secretary general @_africanunion with young professionals @a…,0,,,,,,,,
"rt @auc_dpa: h.e albert chimbindi,,0,,,,,,,
"rt @auc_dpa: h.e @aishalabdullahi,,0,,,,,,,
"rt @auc_dpa: minister of foreign affairs and cooperation @lmushikiwabo,,0,,,,,,,
rt @auc_dpa: h.e albert chimbindi amb. of zimbabwe to ethiopia & chair of the permanent representative committee giving the opening remarks…,0,,,,,,,,
rt @auc_dpa: prof shyaka takes time to welcome the participants by region #dgtrends.,0,,,,,,,,
"rt @auc_dpa: prof shyaka ceo @governancerw starts us off this morning with welcoming everyone to kigali,,0,,,,,,,
rt @auc_dpa: the au anthem is now being sang. oh sons and daughters of africa! let us make africa the tree of life! #dgtrends,0,,,,,,,,
"rt @foundation_au: ""this program is very close to my heart. its one of our flagship programs"" - ms. jennifer chiriga @auyouthprogram @_afri…",0,,,,,,,,
"rt @foundation_au: ""auc is the custodian of the pan african idea. and agenda 2063 is the embodiment of it"" - ms. jennifer susan chiriga @_a…",0,,,,,,,,
"rt @foundation_au: young professionals welcome chief of staff,,0,,,,,,,
rt @ecdpm: event: join us & @fesonline in #addisababa tomorrow! future of #acpeu relations - what role for the @_africanunion? ,0,,,,,,,,
rt @auc_dpa: all set for start of the #dgtrends #womeninafrica kigali with @paulkagame @aishalabdullahi @ashyaka @_africanunion ,0,,,,,,,,
"follow the 4th high level dialogue on democracy,,0,,,,,,,
"""as mothers,,0,,,,,,,
"""as the #au,,,0,,,,,,
"""if we use our partnerships properly,,0,,,,,,,
"#auc chair @dlaminizuma in interactive discussions with participants #grps2015,,0,,,,,,,
"""women must not be passive recipients of services... they must be actively mobilised to be the change they want to see."" @dlaminizuma",0,,,,,,,,
"""the public service must have an ethos of service... & be gender-responsive."" @dlaminizuma ",0,,,,,,,,
now on livestream @dlaminizuma's keynote address on #gender responsive public services  #grps2015 #taxpower,0,,,,,,,,
"#actionaid's ceo chris kinyanjui welcomes @dlaminizuma & introduces #gender topic,,0,,,,,,,
"follow live @dlaminizuma's keynote address on ""accessing public services- #gender...  #grps2015 #taxpower",0,,,,,,,,
"#au commission chair @dlaminizuma to deliver keynote address at #grps2015 #genderresponsepublicservices,,0,,,,,,,
int'l community's calls on #comoros stakeholders to work towards peaceful 2016 #elections & to respect constitution ,0,,,,,,,,
"#au,,,,0,,,,,
rt @auc_dpa: i think in the end we need to stop behaving that all african women are victims - @hasfatkind #dgtrends,0,,,,,,,,
rt @auc_dpa: if u want change - you will need to pay for it. - @hasfatkind #dgtrends,0,,,,,,,,
rt @auc_dpa: the commissioner au department of political affairs @aishalabdullahi this morning at #dgtrends ,0,,,,,,,,
rt @auc_dpa: questions: how do you handle threatening situations as young public office holder? - participant #dgtrends #womeninpolitics,0,,,,,,,,
rt @ntikum: @hafsatkind definitely giving it to men @auc_dpa  #dgtrends .seems men are the machinery of evil for any woman going into polit…,0,,,,,,,,
rt @auc_dpa: this is the hardest journey that u will ever be on. if u decide to build africa u will have to pay the price - hasfat abiola #…,0,,,,,,,,
rt @auc_dpa: africa must trust itself to work together and rise - hasfat abiola #dgtrends,0,,,,,,,,
rt @auc_dpa: what are the alternatives that we are putting up for the young people imbregatfs to markets? - hafast abiola. #dgtrends,0,,,,,,,,
"rt @aishalabdullahi: for africa to rise,,0,,,,,,,
day 2 - youth #dgtrends pre-forum in kigali on women in political parties in africa streaming live @   @auc_dpa,0,,,,,,,,
"""it's so important to know what you want..."" @dlaminizuma #auc chair on #africa-#china,,0,,,,,,,
rt @ubunturadioza: @shamonds speaking to @_africanunion comm spokesperson jacob eno eben live from #focac #focac2015 ,0,,,,,,,,
former president @jmkikwete of #tanzania has briefed #auc @dlaminizuma on his special assignment to #comoro islands. ,0,,,,,,,,
president #robertmugabe of #zimbabwe & #au chair delivers closing remarks at #focac business forum. ,0,,,,,,,,
business leaders call on african leaders to heavily invest in infrastructure to make continent more attractive. ,0,,,,,,,,
"over 400 business leaders from africa & china attended 2-day business forum moving ""made in china,,,0,,,,,,
"#africa-#china business forum closing after deals worth over $16 billion in industrialisation,,,1,,,,,,
"rt @dlaminizuma: sending out best wishes to our sisters & brothers in #seychelles as you vote in presidential #elections,,0,,,,,,,
"rt @dlaminizuma: referring to chinese premier,,,,0,,,,,
rt @dlaminizuma: we must strengthen cooperation between the african women and the chinese women federation.,0,,,,,,,,
rt @dlaminizuma: we both have a very rich cultural heritage. we must promote cultural exchanges and tourism and enhance people to people co…,0,,,,,,,,
"rt @dlaminizuma: #agenda2063 enjoins us to mobilize,,,0,,,,,,
rt @dlaminizuma: we must also continue to work together to develop and improve the public health system in africa.,0,,,,,,,,
rt @dlaminizuma: all of the above will require skilled personnel. #africa spends about $5 billion per year in importing these types of skil…,0,,,,,,,,
"rt @dlaminizuma: there can be no industrialisation without enhanced energy generation. we must leapfrog by using newer technologies: wind,,0,,,,,,,
"rt @dlaminizuma: we must accelerate the implementation of our mou on infrastructure,,,,0,,,,,
"rt @dlaminizuma: there is need for us to beneficiate our natural and mineral resources,,0,,,,,,,
"rt @dlaminizuma: industrialization is a requisite centrepiece of this win-win collaboration and friendship,,0,,,,,,,
"rt @dlaminizuma: africa spends about $80 billion pa on food imports.  working together,,0,,,,,,,
rt @dlaminizuma: we should enhance the political dialogue between the african union and china,0,,,,,,,,
"rt @dlaminizuma: taking into account that #africa has a young population in an aging world,,0,,,,,,,
rt @dlaminizuma: this gathering represents the hopes and aspirations of about 2.5 billion members of humanity.,0,,,,,,,,
"rt @dlaminizuma: it's clear china’s experience,,,0,,,,,,
"rt @dlaminizuma: the summit theme,,,0,,,,,,
"rt @dlaminizuma: our sincere gratitude to the president,,0,,,,,,,
rt @dlaminizuma: i'm honoured to address the 2nd summit of the forum for #china-#africa cooperation (#focac) on behalf of the african union…,0,,,,,,,,
"#auc chair @dlaminizuma addresses #focac summit,,0,,,,,,,
"""we welcome china's support to africa's transformation agenda,,,0,,,,,,
"""#china has become africa's biggest trading partner since the establishment of #focac"" - president #mugabe",0,,,,,,,,
president #robertmugabe of #zimbabwe & #au chair calls for applause following chinese president xi #jinping's speech ,0,,,,,,,,
#au commission chair @dlaminizuma joins heads of state & gov't as #focac summit opens. ,0,,,,,,,,
youth #dgtrends pre-forum takes off in kigali on women in political parties in africa streaming live @  @auc_dpa,0,,,,,,,,
"#au commission deputy chairperson @erastus_mwencha joins other dignitaries @ 2nd #focac summit opening,,0,,,,,,,
"stage set for the opening of 2nd #focac summit 4-5 dec 2015,,,0,,,,,,
rt @un_spokesperson: news: ban ki-moon appoints @elghassimw as assistant secretary-general for @unpeacekeeping @davidnabarro as special ad…,0,,,,,,,,
"...just show-up to #rwanda with your #africa-n passport,,0,,,,,,,
"rt @auc_dpa: excitement,,0,,,,,,,
rt @dlaminizuma: we must support and work with local governments to do more of what they have to do.,0,,,,,,,,
rt @dlaminizuma: all the priorities of #agenda2063 cannot be realised without local governments.,0,,,,,,,,
"rt @dlaminizuma: local government is critical for everybody,,0,,,,,,,
"#au commission chair @dlaminizuma engages with local gov't delegates at 7th @africites gathering in jo'burg,,0,,,,,,,
#au commission chairperson dr. @dlaminizuma in #southafrica for #focac summit. @sabcnewsonline @cctvnewsafrica @cctvnews @tvcnews_africa,0,,,,,,,,
rt @afdb_group: #africa pavilion at #cop21: “africa’s message for this summit is clear”  #africacop21 ,0,,,,,,,,
rt @afdb_group: #afdb to support electricity access for all by 2030 with african renewable energy initiative  ,0,,,,,,,,
"""it's embarrassing if you have an organisation & don't want to promote it."" @erastus_mwencha #auc dcp to ambassadors ",0,,,,,,,,
"#african group of ambassadors in #rome,,0,,,,,,,
"#au commission deputy chair @erastus_mwencha meets with #africa group of ambassadors in rome,,0,,,,,,,
"""it's an honour to accept #faoawards on behalf of #auc chair @dlaminizuma...& millions of farmers"" @erastus_mwencha ",0,,,,,,,,
#fao #jacquesdioufawards to the #au commission its contribution to end #hunger... ,0,,,,,,,,
#auc deputy chair @erastus_mwencha accepts #faoawards #jacquesdioufawards on behalf of #auc chair @dlaminizuma ,0,,,,,,,,
"ongoing #faoawards at #fao hq in #rome,,0,,,,,,,
"""increased capacities & #auc work have led to commitment to reduce stunting & underweight thru ...goal to end hunger by 2025..."" #faoawards",0,,,,,,,,
"""auc initiatives ve leveraged national &int'l resources for sustainable agric & food security&nutrition."" #faoawards ",0,,,,,,,,
"#faoawards the #auc for ""...mutual accountability mechanisms,,0,,,,,,,
"#faoawards to the #auc is for its: ""contribution to strengthening the enabling environment & policy action,,0,,,,,,,
"#au commission deputy chair @erastus_mwencha in #rome,,0,,,,,,,
"rt @uclgafrica: dr. aisha abdullahi is representing  chairperson of the @_africanunion commission,,0,,,,,,,
"rt @salga_gov: cllr manyoni says we are heading into the next face of developing the @_africanunion agenda,,0,,,,,,,
"#au commission chair @dlaminizuma is in #paris,,0,,,,,,,
rt @dlaminizuma: best wishes to the people of #burkinafaso as you vote for your leaders in #presidential &parliamentary #elections.,0,,,,,,,,
#au commission chair @dlaminizuma extends best wishes to the people of #burkinafaso as they hold #elections.  ,0,,,,,,,,
rt @forbesafrica: today @forbesafrica 2015 person of the year will be crowned. who do you think it is? #fapoy2015 @rickiwahi ,0,,,,,,,,
young africans must be trained to solve real life problems in #africa. - @dlaminizuma #goingglobal2016 ,0,,,,,,,,
#au commission chair dr. @dlaminizuma attends global education dialogue. #goingglobal2016 ,0,,,,,,,,
rt @dlaminizuma: hope these ideas can contribute to the dialogue & look forward to the outcome of discussions. #goingglobal2016,0,,,,,,,,
rt @dlaminizuma: african skills must be used for the dev't of the continent. they may also be used in other parts of the world as the rest …,0,,,,,,,,
"rt @dlaminizuma: we must try and harmonise skills training in africa,,0,,,,,,,
rt @dlaminizuma: higher education must play a critical role in our continental integration. #goingglobal2016,0,,,,,,,,
"rt @dlaminizuma: we must ensure the inclusion of girls & women in #science,,,0,,,,,,
"rt @dlaminizuma: the skills gap in #africa is huge,,0,,,,,,,
"rt @dlaminizuma: if we don't train young africans to solve real life problems in africa,,0,,,,,,,
rt @dlaminizuma: innovation is about solving real life skills we talk of an africa skills revolution in our #agenda2063. #goingglobal2016,0,,,,,,,,
"rt @dlaminizuma: to do all we want,,,0,,,,,,
"rt @dlaminizuma: as we industrialise,,0,,,,,,,
rt @dlaminizuma: investing in our people is one of our major priority in #agenda2063. #goingglobal2016,0,,,,,,,,
"rt @dlaminizuma: our #agenda2063 seeks to create a continent that is peaceful,,,0,,,,,,
rt @dlaminizuma: it is an honour for me to participate in this global education dialogue. #goingglobal2016,0,,,,,,,,
"rt @dlaminizuma: participating in a global education dialogue,,,,0,,,,,
