text,label,,,,,,
imagine official water channels from gok agencies has been diverted by water cartels to sell to us and now we have… ,-1,,,,,,
how can we be ok with a govt that totally and openly disobeys court orders? a govt that tramples on individual righ… ,0,,,,,,
isn't democracy all about tolerance and rule of law and putting the rights of others first? how can we laugh as our… ,0,,,,,,
how can a government that disobeys the rule of the law purport to protect me or safeguard my interests? how can we… ,0,,,,,,
@kibetthe @migunamiguna wait when it's your turn and let's see how you fair. life has a funny way of meting out justice. keep laughing,0,,,,,,
#freemigunamigunanow we must realise that life is sanctified and that one life is as important as 44m of us. we mus… ,0,,,,,,
#freemigunamigunanow what will happen to this country should @migunamiguna die? why are we ok with the rights of ot… ,0,,,,,,
"when kenya ominously and blatantly disobeys lawful court orders for the interest of few,,0,,,,,
south sudan set to become africa’s largest refugee and humanitarian crisis  #sokoweekend ,0,,,,,,
"34,,0,,,,,
did you know: akuku danger had more than 200 children?  #sokoweekend ,0,,,,,,
"cutting corners when decorating on a budget can be a tricky affair.,,,,,,,
,,,,,,,
sometimes the simplest solutions can have the… ",0,,,,,,
nakuru county has been rated among the fastest growing towns in east and central africa. it is strategically locate… ,0,,,,,,
"dear entrepreneur,,,,,,,
earning a salary ensures that you take your business seriously and that you value your staff and… ",0,,,,,,
don julio sends its global ambassador to kenya to offer mentorship sessions  #sokoweekend ,0,,,,,,
"good nutrition is an important part of leading a healthy lifestyle. combined with physical activity,,0,,,,,
join @cytonninvest as they launch 2018 market outlook tomorrow. follow the conversation on #cytonnreport ,0,,,,,,
"rt @ndukuwambua: #ikokazike ,,,,,,,
needed: seasoned sales account managers,,,0,,,,
"rt @shiko_tyras: #ikokazike just to encourage someone,,,0,,,,
"rt @odhiambostanley: going for an interview?,,,,,,,
1. research the organisation.,,,,,,,
2. research the industry.,,,,,,,
3. research the role.,,,,,,,
4. dress smartly…",0,,,,,,
"rt @lencer_b: guuuuuys!!! #ikokazike my good friend is looking for a kick ass social media maneger!! if you are the one,,0,,,,,
"rt @dalithso: mum worked as a marketing coordinator with @kickstart,,0,,,,,
"rt @kosgei_jael: #ikokazike meanwhile,,,,0,,,
"rt @ethnochic_: hey guys,,0,,,,,
"rt @bethmuteru: are you studying environmental science or occupational health and safety and looking for internship? please inbox me. ,,,,,,,
 sha…",0,,,,,,
"rt @dalithso: twitter please help me find her parents a job,,0,,,,,
rt @elizabethwacera: #ikokazike someone please rescue me....i am desperately in need of a job to be able to sustain my family.i am a degree…,0,,,,,,
"are you a drug addict? certainly,,,0,,,,
"clearly,,0,,,,,
"dear entrepreneur,,,,,,,
don't ever regret having a good heart. you may be let down and you may feel deeper than those ar… ",0,,,,,,
kenya’s tourism sector set to pick up in 2018 – @knightfrank   #sokoweekend ,1,,,,,,
"everyone would love to have a successful brand. unfortunately,,0,,,,,
govt declares national resistance movement organised criminal group #sokoweekend  ,0,,,,,,
did you know that the shortest woman in the world is 62.8 centimeters tall according to the guinness world records?… ,0,,,,,,
kra’s automation system boosts operational efficiency  #sokoweekend ,0,,,,,,
investment in tracking technologies should be a key focus for business    #sokoweekend ,0,,,,,,
more than 300 million people affected by depression across the globe- @who  #sokoweekend ,0,,,,,,
lifestyle choices that affect women’s fertility  #sokoweekend ,0,,,,,,
shedding light on pelvic pains: causes  #sokoweekend ,0,,,,,,
"dear entrepreneur,,,,,,,
don't promise when you're happy. don't reply when you're angry,,0,,,,,
fear of failure is normal for most people in the field of business. it is not only entrepreneurs but almost every h… ,0,,,,,,
"dear entrepreneur,,,,,,,
you are an incredible gift to the world if… ",0,,,,,,
"rt @olez: whether in government or opposition,,0,,,,,
the case of malnutrition in kenya  #sokoweekend ,0,,,,,,
seek early medical screening and check-ups for peripheral arterial disease (pad) due to the increasing number of li… ,0,,,,,,
"the fruit market is flooded with local mangoes whose prices have slightly declined in nairobi to 2,,-1,,,,,
who should we follow on matters of family planning?  #sokoweekend ,0,,,,,,
"did you know that there are more cats on aoshima island in japan than human beings?,,,,,,,
,,,,,,,
according to available data,,0,,,,,
visa and paypal are the best suited to aid in the purchase of nurucoins.  #sokoweekend ,0,,,,,,
"currently,,,1,,,,
he adds that “nurucoin will be the first currency aimed at giving value back to the producer or originator of the g… ,1,,,,,,
"thus,,1,,,,,
"currently,,1,,,,,
muthui says their goal is to handle transparent intra-africa trade. it is also meant to encourage africans to trade… ,0,,,,,,
"as of saturday,,,,1,,,
"“nuru coin offers a comprehensive intra-african trading platform complete with its own integrated payment system,,1,,,,,
nurucoin is a ksh 15 million investment developed using ethereum’s blockchain  #sokoweekend,1,,,,,,
"as a result of this,,,1,,,,
"datahack4fi kenya is an african innovation competition that encourages finance,,0,,,,,
"frank deya,,0,,,,,
"as the financial sector grapples with the new paradigm shift,,0,,,,,
"the internet currency bitcoin is surrounded by uncertainty,,,0,,,,
"dear entrepreneur,,,,,,,
the worst people to ever support you or your ideas are your family and friends. don't take it pe… ",0,,,,,,
ten factors to consider while relocating to a new place  #sokoweekend ,0,,,,,,
"“forget bitcoin,,,0,,,,
"that same day,,,0,,,,
"things started going north on 30th of january 2018 when the opposition,,0,,,,,
the events that have engulfed the country in the recent days have left many tongues wagging and asking whether the… ,0,,,,,,
entrepreneurs always worry about how their companies are faring and they tend to forget about what makes the compan… ,0,,,,,,
"facebook,,,,,,,
,,,,,,,
i have a personal facebook account with fewer than 50 friends. my close friends and family are on this li… ",0,,,,,,
"@nderi_j 6.have a conversation. with people.,,,,,,,
7.don’t watch for updates or for people to mention you.,,,,,,,
8.when 20 minu… ",0,,,,,,
"@nderi_j 2.instead of asking for retweets,,,,,,,
3.set a time limit… ",0,,,,,,
"@nderi_j twitter,,,,,,,
,,,,,,,
this is my favorite tool to connect with people for business and pleasure.,,,,,,,
,,,,,,,
1.don’t follow everyo… ",0,,,,,,
"@nderi_j all of those things are meaningless. follow these rules for a more enjoyable,,,0,,,,
"@nderi_j that said,,,,0,,,
"@mmnjug @wehliyemohamed @jimnahmbaru @nderi_j if you are reading this right now,,0,,,,,
"the streets are merciless,,0,,,,,
"@railaodinga @ktnnews @citizentvkenya @ntvkenya “freedom of expression,,,0,,,,
@railaodinga the united states has also called on the government to stop intimidating the media following the total… ,0,,,,,,
"@railaodinga in a statement posted on their website,,0,,,,,
@railaodinga the united states of america has issued a statement hitting back at the opposition leader @railaodinga… ,0,,,,,,
united states hits back at @railaodinga for “swearing himself in”  #sokoweekend ,0,,,,,,
"bitcoin drops to usd 8670 as india threatens to ban it's complete use in its territories. ,,,,,,,
,,,,,,,
what is the the future… ",1,,,,,,
@keequitybank the bond turnover increased to 3.90 billion shillings from 2.07 billion shillings compared to the pre… ,1,,,,,,
@keequitybank holdings plc  recorded the day’s highest net foreign inflows compared to its net selling activity see… ,1,,,,,,
"the counter exuded net selling activity recording the day’s highest net outflows while safaricom plc (nse: scom),,1,,,,,
foreign investor activity retreated in the session to account for 31.75 percent of total market activity from 56.52… ,1,,,,,,
the top five traded counters accounted for 74.1 percent of total market activity with most of the counters driven b… ,1,,,,,,
"kenol kobil moved 4.91 million shares,,1,,,,,
@keequitybank plc (nse: eqty) trumped @safaricomltd plc (nse: scom) to take the position as the top mover in friday… ,1,,,,,,
"the shareholders’ wealth grew by 1.681 billion shillings,,1,,,,,
equities persisted their strong performance in the previous session to close the week in the gain territory as the… ,0,,,,,,
shareholder’s wealth grow by 1.681 in friday’s session  #sokoweekend ,0,,,,,,
#sokoweekend #twaweza ,0,,,,,,
"dear entrepreneur,,,,,,,
train your mind to be stronger than your emotions. having self-control will get you further than… ",0,,,,,,
"@safaricomltd has announced the return of the blaze byob tv show,,0,,,,,
importance of food hygiene and health certificates for food handlers  #sokonews ,0,,,,,,
the currency for democracy in kenya is information. that currency is in short supply. the banks that dispense it co… ,0,,,,,,
"rt @kiarie_george: honestly speaking,,0,,,,,
rt @badmoodkermit: i hate when people ask me “what did you do today?” like buddy listen i woke up at noon and then it was five pm okay i do…,0,,,,,,
"rt @kirigwi: rt and please share this with anyone from rongai and it's environs. ,,,,,,,
share on whatsapp groups. ,,,,,,,
,,,,,,,
please help find vanessa,,0,,,,,
"rt @dalithso: this is my daughter's new friend,,,,0,,,
european investment bank extends a usd 40 million financing to i&m bank  #sokonews ,1,,,,,,
"by the show of hands,,,,,,,
,,,,,,,
tips on how to effectively work from home… ",0,,,,,,
"dear entrepreneur,,0,,,,,
"rt @alastairmca30: for an assignment,,,0,,,,
there are several ways you can help your growing daughter or son into a budding entrepreneur.… ,0,,,,,,
"dear entrepreneur,,,,,,,
be thankful for everybody in your life,,,0,,,,
we tried to ban ban motorcycles from nairobi cbd 3 years ago and it failed!  #sokonews ,0,,,,,,
kenya’s refugee camps are set to benefit from the newly launched public-private coalition that will bring together… ,0,,,,,,
"the top five movers of the day were kenolkobil,,,,0,,,
stanlib fahari income – reit closed the top five gainers of the day table with 7.98 percent at the price of 11.50 s… ,1,,,,,,
car and general (k) gained 9.21 percent at the price of 20.75 shillings per share followed by east african cables w… ,1,,,,,,
the second top gainer of the day was eveready east africa with 9.30 percent at the price of 2.35 shillings per shar… ,1,,,,,,
the top gainer of the day was eaagads. eaagads carried the day with a gain of 9.41 percent at the price of 23.25 sh… ,1,,,,,,
nairobi business ventures closed the top five loser’s table with a loss of 1.82 percent at the price of 2.170 shill… ,1,,,,,,
sasini tea and coffee and barclays bank lost 1.90 and 1.86 percent respectively at the price of 25.75 and 10.55 shi… ,-1,,,,,,
@nsekenya @barclays_kenya @keequitybank kapchorua tea kenya was the second top loser of the day with 2.70 percent a… ,-1,,,,,,
@nsekenya @barclays_kenya @keequitybank standard group was the top loser of the day. the media company lost 3.13 pe… ,-1,,,,,,
@nsekenya @barclays_kenya @keequitybank mumias sugar company closed the top five movers of the day table by posting… ,-1,,,,,,
@nsekenya @barclays_kenya and @keequitybank group posted volumes of 2.83 and 2.48 million shares respectively with… ,1,,,,,,
@nsekenya the company posted a volume of 4.91 million shares with a market capitalization of 22.00 billion.… ,1,,,,,,
kenolkobil closed the week as the top mover of the day at the @nsekenya  #sokonews ,1,,,,,,
"pointing to the farsighted approach taken by the kenyan authorities in support of the refugees,,0,,,,,
“the conflict in south sudan has taken a brutal and deadly toll. many millions have fled in fear for their lives. t… ,0,,,,,,
"the humanitarian response plan for 2017 was 73 percent funded,,1,,,,,
many are at risk of disease malnutrition. many children are unable to attend school or receive adequate medical car… ,0,,,,,,
"humanitarian needs in south sudan continue to escalate at an alarming rate. nearly 7 million people,,0,,,,,
"despite this,,,0,,,,
"nearly 90 percent of the forcibly displaced are women and children,,0,,,,,
"uganda,,,,0,,,
"the un high commissioner added that for as long as the people of south sudan await peace,,0,,,,,
"“if the war doesn’t stop,,0,,,,,
"according to filippo grandi,,0,,,,,
"conflict and insecurity have now forcibly displaced 1 in 3 of the country’s population,,0,,,,,
"with the conflict now in its fifth year,,,0,,,,
"this has forced the un high commissioner for refugees,,,,0,,,
"the number of refugees in south sudan is projected to cross the 3 million mark by the end of 2018,,0,,,,,
south sudan set to become africa’s largest refugee and humanitarian crisis  #sokonews ,0,,,,,,
"“the rent will actually go up. remember that every time a tenant moves out of a room,,0,,,,,
@crownpaints tenants have also expressed fears that rent might also go up as rental apartment owners will seek to r… ,0,,,,,,
@crownpaints the increase in the prices of paint is set to cut across all other manufacturers given that crown is a… ,0,,,,,,
@crownpaints “titanium shortage has been on the rise due to domestic production being curtailed by stricter environ… ,0,,,,,,
@crownpaints the company has specifically pointed out the increase in the price of titanium. titanium used to be pu… ,0,,,,,,
"@crownpaints “reason for the price increase is attributed to the rising cost of raw materials,,0,,,,,
"@crownpaints according to the company,,0,,,,,
paint manufacturer @crownpaints has warned of skyrocketing prices for paints in 2018 if the cost of acquiring raw m… ,0,,,,,,
@safaricomltd opens new retail shop in nyahururu town  #sokonews #twaweza ,0,,,,,,
"rt @soniakenya: @jimnahmbaru now imagine,,,0,,,,
so very true sir ,0,,,,,,
"dear entrepreneur,,0,,,,,
forget development even if we had a benevolent dictator. the system is broken. needs a complete overhaul ,0,,,,,,
@mbuguaofficial thank you sir,0,,,,,,
"dear entrepreneur,,,,,,,
some things you have to do every day. develop a habit. eating seven apples on saturday night ins… ",0,,,,,,
"@sgr_kenya the government hopes new fares will enable it to pay the china exim bank loan,,0,,,,,
@sgr_kenya the management now says that the shs. 700 per passenger are not enough to meet the daily maintenance of… ,0,,,,,,
"@sgr_kenya initially,,1,,,,,
"@sgr_kenya beginning april,,,,1,,,
@sgr_kenya passengers who have been using the standard gauge railway to travel from nairobi to mombasa and back are… ,0,,,,,,
sgr passengers to dig deeper into their pockets as fare set to hike   #sokonews @sgr_kenya ,0,,,,,,
"@ms_ambete 2,,,,,,,
,,,,,,,
people are always looking on how to connect with the story of a brand. although the majority… ",0,,,,,,
@cytonninvest effective leadership is about motivating the different personalities existent in various departments… ,0,,,,,,
"@cytonninvest 6. effective leadership.,,,,,,,
,,,,,,,
behind every successful brand is a leader who understands the core objectiv… ",0,,,,,,
"@cytonninvest 5. competitive teams.,,,,,,,
,,,,,,,
competition is guaranteed in any industry that one decides to venture into. br… ",0,,,,,,
"@cytonninvest 4. consistency in quality.,,,,,,,
,,,,,,,
we all know about one-hit wonders in the music scene for example. few am… ",0,,,,,,
"@cytonninvest targeting a specific niche also makes it easier to determine what appeals to them the most,,0,,,,,
"3.understand the target audience.,,,,,,,
,,,,,,,
businesses cannot appeal to everyone,,,0,,,,
"the passion one has towards a brand ensures loyalty,,0,,,,,
"2. inspire passion and commitment.,,,,,,,
,,,,,,,
selling is ultimately dependent on what your target audience feels and thinks a… ",0,,,,,,
the unique brand identity need not be revolutionary. figure out what you can do better than everyone else within yo… ,0,,,,,,
"so,,,,,,,
,,,,,,,
1.unique brand identity.,,,,,,,
businesses are obligated to stand out from the crowd.… ",0,,,,,,
"in pursuit of a unique identity and value proposition,,0,,,,,
"in contemporary business sense,,,0,,,,
#askcytonnfriday ,0,,,,,,
what makes a successful brand?  @cytonninvest ,0,,,,,,
nairobi is a different residential market altogether. as a fast-growing melting pot and major regional hub with a s… ,0,,,,,,
"dear entrepreneur,,0,,,,,
today on #askcytonnfriday we're discussing what makes successful brands. join the conversation #kot @cytonninvest ,0,,,,,,
"low self-esteem can be deeply rooted,,0,,,,,
"dear entrepreneur,,,,,,,
you are going into a season where you're about to experience breakthrough after breakthrough bec… ",0,,,,,,
"rt @jumaf3: today is #askcytonnfriday by @cytonninvest. what makes a successful brand? join the conversation and give your views,,,,,,,
#sokonews…",0,,,,,,
"rt @donaldbkipkorir: the right hon. the lord bates pc,,0,,,,,
"rt @donaldbkipkorir: when the high court awards billions to the 3 tv stations & those arrested post nasa swearing,,0,,,,,
"rt @donaldbkipkorir: those serving the king must always speak the truth to him,,,,,,,
,,,,,,,
“think’st thou that duty shall have dread to speak when pow…",0,,,,,,
rt @samyzayani: investors are backing a startup tackling nigeria’s blood delivery challenge  #startup #africa #vc vi…,0,,,,,,
"rt @saddiqueshaban: dear okiya omtatah,,0,,,,,
@terryannechebet @donaldbkipkorir do you mind explaining the butterfly effect?,0,,,,,,
work-related stress is common to most people who have had a job at one point of their life. any job can have stress… ,0,,,,,,
are we eating ourselves towards ill health?  #sokonews ,0,,,,,,
"courts ordered @ca_kenya to restore all the tvs shut. from where i am seated,,,,,,,
,,,,,,,
imagine a governmen… ",0,,,,,,
"3d printing,,,0,,,,
reasons why brands should focus on social media and influencers in 2018  #sokonews ,0,,,,,,
"dear entrepreneur,,,,,,,
being on time is cool. being polite is hip. being dependable and indispensable is stylish. ",0,,,,,,
the high court has suspended the government’s directive to shut down three television stations.… ,0,,,,,,
@keequitybank group and @nsekenya posted 1.11 and 1.04 million shares while kenya electricity generating company po… ,1,,,,,,
the top mover’s table was dominated by safaricom limited with a volume of 6.1 million shares followed by barclays b… ,1,,,,,,
facebook ceo mark zuckerberg said that the changes the company made to its service last year reduced time spent on… ,0,,,,,,
tps eastern africa and standard group lost 3.36 and 3.03 percent respectively while sasini tea and coffee lost 2.88… ,1,,,,,,
"@nsekenya the second top gainer was umeme with 8,,1,,,,,
the top gainer of the day at the @nsekenya was the east african portland cement with 9.28 percent at the price of 2… ,1,,,,,,
@elly_o_ lol,0,,,,,,
why was he beaten to a coma?  whoever is responsible must be held accountable and charged in a court of law. this i… ,0,,,,,,
this is so sad ,0,,,,,,
"@who @whokenya in general,,0,,,,,
does he mean steal some more like last time because no one has been charged for the previous theft? how do we know… ,0,,,,,,
imagine a government that supports the worship of such. may jesus have mercy on us. ,0,,,,,,
"@nemakenya has issued a warning that going forward,,0,,,,,
@who @whokenya the republic of korea completely revised its national surveillance system to align with the glass me… ,0,,,,,,
"@who @whokenya the rollout of glass is already making a difference in many countries. for example,,0,,,,,
@who @whokenya glass is helping to standardize the way that countries collect data and enable a complete picture of… ,0,,,,,,
@mmnjug being specific in this country lands you in trouble,0,,,,,,
"@who @whokenya however,,0,,,,,
@who @whokenya data presented in this first glass report vary widely in quality and completeness. some countries fa… ,0,,,,,,
"dearest kenyans,,0,,,,,
"@who @whokenya for the first report,,0,,,,,
"@who @whokenya to date,,,,0,,,
@blizzie_ which other options do you have in mind? how are you?,0,,,,,,
"rt @santina_nyagah: antibiotic resistance is real and worrying,,0,,,,,
@buinah don't laugh,0,,,,,,
"@who @whokenya according to dr. marc sprenger,,,0,,,,
@who @whokenya and between 8 percent to 65 percent of e. coli associated with urinary tract infections presented re… ,0,,,,,,
this app is special ,0,,,,,,
"@who @whokenya resistance to penicillin,,0,,,,,
"@who @whokenya among patients with suspected bloodstream infection,,0,,,,,
"@who @whokenya the system does not include data on resistance of mycobacterium tuberculosis,,0,,,,,
"@who @whokenya the most commonly reported resistant bacteria were escherichia coli,,,0,,,,
@who @whokenya who’s new global antimicrobial surveillance system (glass) reveals the widespread occurrence of anti… ,0,,,,,,
@who @whokenya @who first release of surveillance data on antibiotic resistance reveals high levels of resistance t… ,0,,,,,,
south africa’s cape town set to run out of water in april but the opposition is up in arms  ,0,,,,,,
91 days are over.... ,0,,,,,,
@ruth_njagi the threads are coming,0,,,,,,
@themagunga hahaha,0,,,,,,
rt @nsekenya: in 2011 we changed our name from nairobi stock exchange to nairobi securities exchange to reflect our growing role as a platf…,0,,,,,,
"omtatah secures orders for the immediate restoration of ntv,,0,,,,,
"wishing you all a beautiful month of february,,,,,,,
go forth and conquer.",0,,,,,,
"dear entrepreneur,,,,,,,
losing control to your team,,,0,,,,
kenya’s tourism sector set to pick up in 2018 – knight frank  #sokonews @knightfrank ,0,,,,,,
"a 93-kilogram bag of oranges is being sold highest in nakuru at 5,,,1,,,,
"a large box of pawpaw is retailing as follows in selected towns across the country: 2,,,,1,,,
"after the government banned avocado exports due to the shortage,,,1,,,,
"a 57-kilogram bag of passion fruits is retailing as follows: 6,,,,,1,,
"mangoes have been harvested thus the decline in the market prices that are currently at an average of 2,,1,,,,,
"the fruit market is flooded with local mangoes whose prices have slightly declined in nairobi to 2,,1,,,,,
mangoes flood the local market as prices decline  #sokonews ,-1,,,,,,
kenyans smile as the longest month in kenya comes to an end  #sokonews ,1,,,,,,
@nsekenya equities reverted to their varied performance seen in the past one week with the all-share index closing… ,1,,,,,,
all share index close in the red as equities revert their varied performance  #sokonews… ,1,,,,,,
high levels of antibiotic resistance found worldwide – who  #sokonews @who @whokenya ,1,,,,,,
consumer price index (cpi) inflation marginally rose in january at 4.83 per cent from 4.50 per cent in december aft… ,1,,,,,,
"wishing you all a beautiful month of february,,,,,,,
go forth and conquer.",0,,,,,,
hahaha ,0,,,,,,
wot facebook banning the ads of the same on its platform ,0,,,,,,
"@kinyuakariithi my apologies for the word. how would you prefer i phrase the word? and indeed,,0,,,,,
@bomu hey b,0,,,,,,
@igathepolycarp leaves office as nairobi county deputy governor  #sokonews ,0,,,,,,
"rt @jumaf3: you never change things by fighting the existing reality. to change something,,0,,,,,
"in rwanda,,,0,,,,
foreign investors assumed a net selling position by accounting for 70.5 percent of total market sales and 32.4 perc… ,1,,,,,,
"the nse 20 gained 0.26 percent while nasi declined 0.24 percent to close at 3,,1,,,,,
the market turnover at the bourse declined 47.3 percent to usd 6.24 million or an equivalent to 638.4 million shill… ,1,,,,,,
"“against the sterling pound,,1,,,,,
the kenyan shilling retracted by 0.004 percent against the us dollar from tuesday’s level to 102.36 shillings. this… ,-1,,,,,,
"the kenyan shilling weakened slightly against the us dollar,-1,,-1,,,,
climate change undermining au efforts to reduce hunger and promote nutrition  #sokonews ,0,,,,,,
"dear entrepreneur,,,,,,,
getting to the top of your game is not easy. it's a journey full of persecutions. ",0,,,,,,
@safaricomltd (nse: scom) on wednesday announced a 53 percent reduction in mobile broadband pricing for customers o… ,0,,,,,,
@wokekenyan you know,0,,,,,,
@moha_made_ lol,0,,,,,,
at the end of january ... ,0,,,,,,
@rcnjuguna he his your president? no?,0,,,,,,
@emanotim i think you know the answer to that,0,,,,,,
would you take a bullet for your president?,0,,,,,,
emerging trends and competition in the kenyan hospitality industry  #sokonews ,0,,,,,,
"we have gone back to ancient times,,,,,,,
,,,,,,,
for once i can’t make… ",0,,,,,,
kenyan tv stations that have been shut down are losing an estimate of kes 30m per day #sokonews,0,,,,,,
"rt @kagume_steve: building a home is a liability,,,0,,,,
rt @jkioria: i would prefer both. shaggz for quiet time and a retirement home in nairobi. ,0,,,,,,
mercedes benz amg ,0,,,,,,
beautifully said ,0,,,,,,
@jkioria it’s just about discussing our experiences to share our opinions,0,,,,,,
@ar_ch_ie very true sir,0,,,,,,
@ar_ch_ie very pragmatic,0,,,,,,
rt @gmosoti: @benvomercutio @sokoanalyst most of the land in nairobi is on leasehold so you and your family can only possess it for 99 year…,0,,,,,,
rt @ronaldouma: @sokoanalyst 100m house in kitusuru is 500acres of land is south nyanza costing 200k each. with 500acres wont i be owning a…,1,,,,,,
rt @savemtkenya: are these trees 'mature' for harvesting @keforestservice? we need an audit #savemtkenyaforest #savetheaberdares and #saveo…,0,,,,,,
"rt @kenyacopyright: beware of people impersonating kecobo copyright inspectors,,0,,,,,
congratulations. very proud of you ,0,,,,,,
@mbenekam ,0,,,,,,
"laikipia county,,0,,,,,
"rt @kenyan_native: @sokoanalyst building a house at shagz is okay,,,0,,,,
rt @nderi_j: @dumesingh @maskani254 @nikhil_hira @alykhansatchu @wanjikurevolt @ieakwame @tonykeymoney @jmosoro @tonymurega @mihrthakar the…,0,,,,,,
rt @nikhil_hira: we actually collect between 16 and 18% of gdp in tax which is impressive. i agree with @nderi_j - we are spending too much…,0,,,,,,
@bonneytunya very true. different revenue streams.,0,,,,,,
"rt @bonneytunya: @sokoanalyst very interesting convo,,,,0,,,
president @paulkagame took over as the african union chairperson committing to ensure ‘free movement’ for africans… ,0,,,,,,
rt @jamessmat: all of us have a moral obligation and a mission and a mandate to get in good trouble.,0,,,,,,
"rt @jamessmat: we,,,0,,,,
"rt @jamessmat: this,,,0,,,,
"rt @jamessmat: we,,,,0,,,
"rt @jamessmat: i feel that we face an existential crisis,,0,,,,,
"rt @jamessmat: events last 48 hours brings clarity,,,0,,,,
"rt @omuonyotieno: @sokoanalyst on another note,,0,,,,,
rt @irungufm: @peternduati @sokoanalyst well put. however the challenge is to identify the better yield instrument(s) that are sustainable,0,,,,,,
@10flags in this case that means town?,0,,,,,,
"rt @10flags: @sokoanalyst plan to retire where services and support systems for older people are. this means quick access to health care,,0,,,,,
@loshami @mmnjug @tonwatai @kuirab @kvaati @nderi_j @codida @clansewe true,0,,,,,,
@faridahshiku interesting way of putting it,0,,,,,,
@moha_made_ well said,0,,,,,,
rt @moha_made_: @sokoanalyst every county hq in kenya has almost equal opportunity to be autonomous. suppose vision 2030 blueprint is reali…,0,,,,,,
@vickyodipo lol,0,,,,,,
@nderi_j @peternduati and poor political moments like the ones we been facing,0,,,,,,
rt @peternduati: @sokoanalyst i am being contrarian and may seem hypocritical coz i already built but i say don’t buy or build. put that mo…,0,,,,,,
@peternduati well put sir. thank you for your feedback,0,,,,,,
freedom of the media: article 34 of the constitution of kenya  #sokonews ,0,,,,,,
@mmnjug @tonwatai @kuirab @kvaati @nderi_j @codida @clansewe  ,0,,,,,,
"rt @abosobrian: @sokoanalyst the house in shags ,,,0,,,,
"rt @jmutinda_snr: @sokoanalyst why nairobi is so important... center of everything. ,,,,,,,
let's give this toddler called devolution 5 years. the…",0,,,,,,
@helofaman good way at looking at it,0,,,,,,
"rt @helofaman: @sokoanalyst looking at yesterday during the mock swearing in,,0,,,,,
@ithalie1 how would you phrase it,0,,,,,,
@tweetingbandit perfectly explained,0,,,,,,
"rt @tweetingbandit: @sokoanalyst thing one: nairobi only has 10% of pop and 12.7% of gdp. ,,,,,,,
,,,,,,,
thing two: your av. kenyan can only afford,,0,,,,,
now really?  can they lie better? ,0,,,,,,
"if this government is serious on upholding the law,,,,,,,
,,,,,,,
why are… ",0,,,,,,
rt @bonifacemwangi: kenyan media went to bed with the executive and now jubilee is demanding they play ball or they get banned. beware who…,0,,,,,,
"rt @bonifacemwangi: so nyakundi was arrested for defamation? lawyers on my timeline,,0,,,,,
"rt @pinfinate: @sokoanalyst digital businesses do let u work from anywhere. ,,,,,,,
economically it makes sense to build in shags considering devo…",0,,,,,,
well put ,0,,,,,,
@jmutinda_snr why is nairobi so important?  why can't devolution make it irrelevant?,0,,,,,,
kakuma and dadaab settlements transforming into digital communities  #sokonews ,0,,,,,,
how am looking at january as it comes to an end after 91 days ,0,,,,,,
@nderi_j good question but in kenya?  how do you plan?,0,,,,,,
@ithalie1 no. i just asked a question,0,,,,,,
@benvomercutio @justwacuka good question sir,0,,,,,,
rt @georgeobulutsa: nothing wrong having a decent house in shags. doesnt have to be expensive or can be as expensive as can get without you…,0,,,,,,
@sr_otieno straight forward,0,,,,,,
@stevekenyan thank you sir,0,,,,,,
@jmutinda_snr you have made the question even more difficult,0,,,,,,
@ignatiusmonari well put,0,,,,,,
"dear entrepreneur,,,,,,,
you cannot go back in time and fix your mistakes,,0,,,,,
nairobi’s prime residential market is anticipated to recover within the first half of 2018 as the wave of political… ,0,,,,,,
rt @arnoldmaxwel: @sokoanalyst a house in shags it's like dead capital you build a house worth millions but only spend a few nights there.…,0,,,,,,
interesting views. ,0,,,,,,
@justwacuka true,0,,,,,,
@mmnjug @tonwatai @kuirab @kvaati @nderi_j @codida @clansewe your thoughts ,0,,,,,,
rt @soniakenya: @sokoanalyst be wise. live happy. stop chasing the money. you're not going to be able to take it with you when you die. and…,0,,,,,,
@soniakenya so much wisdom,0,,,,,,
i totally agree with this. how many do ,0,,,,,,
@thatguyke very well put.  thank you sir,0,,,,,,
@justwacuka that means nairobi is your shags hence you struggle to have one here and i have seen many people sell t… ,0,,,,,,
@bapfrancis true,0,,,,,,
@echenze very true,0,,,,,,
@fazulpamba not to mention devolution is changing this nairobi aspect hence county towns becoming key,0,,,,,,
"dear #kot i need your feedback on an issue,,,,,,,
,,,,,,,
which is more important,,0,,,,,
"@ar_ch_ie @bhingywilliez_ it's better to invest,,0,,,,,
"rt @ugaman01: help me become @koenaclothing brand ambassador for central and east africa by retweeting this tweet 10,,0,,,,,
dear matiang'i first declare nairobi business community as a criminal gang first then lie to us. or just keep silen… ,0,,,,,,
the international air transport association (iata) has hailed the launch of the single african air transport market… ,0,,,,,,
kenya power and lighting and hf group gained 4.68 and 3.79 percent respectively at the price of 8.95 and 10.95 shil… ,1,,,,,,
nairobi business ventures was the top gainer of the day with 7.55 percent followed by eveready east africa and tran… ,1,,,,,,
"standard chartered bank,,,1,,,,
the top laggard of the day was sanlam kenya with a loss of 4.27 percent followed by olympia capital with 2.94 perce… ,-1,,,,,,
"@kcbgroup @mumiassugarco and kenolkobil posted a volume of 179 million,,,,1,,,
@keequitybank group was the second top mover of the day having posted a volume of 4.88 million shares with a market… ,1,,,,,,
