text,label,,,,,,,
the government has carried out sweeping changes in the police service as it seeks to explore better ways of guarant… ,0,,,,,,,
the high court has ordered the inspector general of police joseph boinett to produce lawyer miguna miguna in court… ,0,,,,,,,
join @catoachienga and @jkioria  now on @kbcchannel1 giving you the latest comprehensive news on #kbcnewshour. sms… ,0,,,,,,,
first flight to nairobi from webuye set to be complete in march  ^cw ,0,,,,,,,
regional and county commissioners moved in reshuffle  ^cw ,0,,,,,,,
learners with special needs provided with an alternative pathway  ^cw ,0,,,,,,,
crackdown on psv showing obscene material begins  ^cw ,0,,,,,,,
"rt @sundownertv: for those who missed the show last evening,,,,,,,,
,,,,,,,,
join us as we end the day i…",0,,,,,,,
rt @sadearh: tune to @kbcchannel1 tomorrow morning 8-10am me & @galgaloissack dr. talk about #endfgm @sammy1njoroge being the host @gmcendf…,0,,,,,,,
rt @holydave: tune in to @kbcchannel1 right now and catch my boy @lootbabazilo and i on grapevine!,0,,,,,,,
asante kwa kutazama #kbcdarubini naye @bettygatonye ,0,,,,,,,
jumla ya wanariadha 30 watachaguliwa jumamosi hii katika bustani ya uhuru watakaoakilisha kenya kwenye makala ya ta… ,0,,,,,,,
mauzo ya majani chai ya kenya ugenini yanatarajiwa kuongezeka kwa asilimia-5 mwaka huu kufikia shilingi bilioni-135… ,0,,,,,,,
rais jacob zuma wa afrika kusini amekataa kujizulu licha ya shinikizo za kumtaka ang'atuke mamlakani kufuatia masha… ,0,,,,,,,
serikali imerejesha mawimbi ya runinga zilizofungwa jumanne wiki iliyopita. halmashauri ya mawasiliano hapa nchini… ,0,,,,,,,
serikali imefanya mabadiliko makbwa katika huduma ya polisi  huku inapojitahidi kuhakikisha usalama wa wakenya… ,0,,,,,,,
close to 6000 families camping at ngei primary following kijiji fire:  via @youtube,0,,,,,,,
bandari fc beats sofapaka 3-0 in kpl:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  close to 6000 families camping at ngei primary following kijiji fire,0,,,,,,,
i added a video to a @youtube playlist  bandari fc beats sofapaka 3-0 in kpl,0,,,,,,,
national forum for spearheading national cohesion to be formed:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  national forum for spearheading national cohesion to be formed,0,,,,,,,
baadhi ya wakazi wa kaunti ya wajir wameitaka tume ya maadili na vita dhidi ufisadi kumchunguza kikamilifu aliyekuw… ,0,,,,,,,
what does it take to become a pokot man?:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  what does it take to become a pokot man?,0,,,,,,,
residents of thika protests high level of fluoride in their water:  via @youtube,0,,,,,,,
watu wanne waliuawa na wawili wakajeruhiwa kufuatia makabiliano yaliozuka baada ya mauaji ya mjane mmoja katika mta… ,0,,,,,,,
i added a video to a @youtube playlist  residents of thika protests high level of fluoride in their water,0,,,,,,,
tension remains high along west pokot/elgeyo marakwet border:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  tension remains high along west pokot/elgeyo marakwet border,0,,,,,,,
mahakama kuu imemwagiza inspekta jenerali wa polisi joseph boinett kumfikisha mahakamani wakili miguna miguna kesho… ,0,,,,,,,
"former harambee stars striker,,,0,,,,,
"i added a video to a @youtube playlist  former harambee stars striker,,,0,,,,,
karibu kwenye #kbcdarubini naye @bettygatonye ^cw ,0,,,,,,,
county stories - national government to resettle squatters in taita taveta:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - national government to resettle squatters in taita,0,,,,,,,
rt @greatdebatersea: we need to take necessary action against those who engage in corruption that is through demotions and possibly jail te…,0,,,,,,,
"rt @greatdebatersea: if we are to fight corruption,,,,,,,,
#gd…",0,,,,,,,
rt @greatdebatersea: satisfaction of our public servants in terms of wages should be our top priority if we are to combat corruption @kbcch…,0,,,,,,,
"rt @greatdebatersea: 23.2% of the kenya service committee engaged in corruption @arimusmedia @kbcchannel1 @blazekenya @eacckenya ,,,,,,,,
#gdc4sdgs…",0,,,,,,,
rt @greatdebatersea: poor remuneration is a factor aiding corruption but there are other factors in the equation too @kbcchannel1 @arimusme…,0,,,,,,,
"rt @greatdebatersea: high salaries worsen corruption – jeremy folds @kbcchannel1 @arimusmedia @blazekenya @srckenya @eacckenya ,,,,,,,,
#gdc4sdgs h…",0,,,,,,,
rt @greatdebatersea: competent people are left out of jobs just because a bribe was paid for a less qualified personnel to take up the posi…,0,,,,,,,
rt @greatdebatersea: the police unit is the most corrupt in kenya with 32% of all corruption cases involving them @kbcchannel1 @arimusmedia…,0,,,,,,,
rt @greatdebatersea: lack of transparency is among the many reasons why corruption is on the rise @kbcchannel1 @blazekenya @arimusmedia @ea…,0,,,,,,,
first lady joins cogri to mark 25th anniversary:  via @youtube,0,,,,,,,
rt @greatdebatersea: politics today is an avenue for greed as leaders use it to manipulate public funds @kbcchannel1 @arimusmedia @ulizalin…,0,,,,,,,
rt @greatdebatersea: contented workers don’t have an excuse to engage in vices such as corruption @kbcchannel1 @arimusmedia @blazekenya @sr…,0,,,,,,,
i added a video to a @youtube playlist  first lady joins cogri to mark 25th anniversary,0,,,,,,,
rt @greatdebatersea: seasonal inflation pushes public servants to engage in corruption in order to sustain their families @kbcchannel1 @src…,0,,,,,,,
rt @greatdebatersea: motion “poor remuneration of public servants is the main reason for the increase in corruption practice” @kbcchannel1…,0,,,,,,,
rt @greatdebatersea: now on @kbcchannel1 is #gdcsn7 with #aquinashigh going up against #statehousegirls @kbcchannel1 @arimusmedia @blazeken…,0,,,,,,,
coast inter county cross country championship held in wundanyi:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  coast inter county cross country championship held in wundanyi,0,,,,,,,
psc unveils new regulations to streamline the service  ^cm ,0,,,,,,,
public has until wednesday to submit memorandum on cabinet nominees:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  public has until wednesday to submit memorandum on cabinet nominees,0,,,,,,,
"residents of suyan,,,0,,,,,
"i added a video to a @youtube playlist  residents of suyan,,,0,,,,,
aguda lwanga wins second leg of the mini chess series:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  aguda lwanga wins second leg of the mini chess series,0,,,,,,,
county stories - narok county leads in teenage pregnancy:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - narok county leads in teenage pregnancy,0,,,,,,,
i added a video to a @youtube playlist  aguda lwanga wins second leg of the mini chess series,0,,,,,,,
kenya marks world wetland day:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kenya marks world wetland day,0,,,,,,,
learning paralyzed in tiaty schools over water shortage  ^cm ,0,,,,,,,
kpa ladies advance to kenya basketball federation finals:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kpa ladies advance to kenya basketball federation finals,0,,,,,,,
"stephanie,,,0,,,,,
"i added a video to a @youtube playlist  stephanie,,,0,,,,,
family matters : pre-valentine edition:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  family matters : pre-valentine edition,0,,,,,,,
economy losing billions through false vat claims  ^cm ,0,,,,,,,
kenda imani ssn 4 episode 10:  via @youtube,0,,,,,,,
kenda imani ssn 4 episode 9:  via @youtube,0,,,,,,,
economy losing billions through false vat claims  ^cm ,0,,,,,,,
purchasing managers’ index fell slightly to 52.9 in january  ^cm ,0,,,,,,,
30 athletes selected for cross-country championships  ^cm ,0,,,,,,,
sanlam kenya group chief executive officer (gceo) mr. mugo kibati resigns ^cw ,0,,,,,,,
rt @kinggorilla254: holla man i enjoy   @therave_kbc   and am also an areggea artist with hit #jahblessing  i just wish could be played one…,0,,,,,,,
rt @judithakolo: chinese ambassador to the @_africanunion kuang weilin says china will continue to support african countries irrespective o…,0,,,,,,,
kenda imani ssn 4 episode 8:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kenda imani ssn 4 episode 8,0,,,,,,,
yvonne wamalwa eulogized as a dedicated public servant:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  yvonne wamalwa eulogized as a dedicated public servant,0,,,,,,,
national taekwondo trials commence in nairobi:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  national taekwondo trials commence in nairobi,0,,,,,,,
"ksf,,,0,,,,,
"i added a video to a @youtube playlist  ksf,,,0,,,,,
kanu officials demand fresh audit of the party's assets:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kanu officials demand fresh audit of the party's assets,0,,,,,,,
leaders from madogo issues 7 day ultimatum to national government:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  leaders from madogo issues 7 day ultimatum to national government,0,,,,,,,
governors insists on consolidating various water agencies:  via @youtube,0,,,,,,,
sliders defeats jkuat 2-0 in ladies hockey league:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  sliders defeats jkuat 2-0 in ladies hockey league,0,,,,,,,
raiders descend on herders in baragoi:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  raiders descend on herders in baragoi,0,,,,,,,
aladwa records statement in relation to raila swearing-in:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  aladwa records statement in relation to raila swearing-in,0,,,,,,,
body of the late yvonne wamalwa arrived in kitale aboard kdf plane:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  body of the late yvonne wamalwa arrived in kitale aboard kdf plane,0,,,,,,,
scales of justice - high court restores firearm license for simba arati:  via @youtube,0,,,,,,,
president kenyatta orders transfer of funds from ca to criminal investigations:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  scales of justice - high court restores firearm license for simba arati,0,,,,,,,
i added a video to a @youtube playlist  president kenyatta orders transfer of funds from ca to criminal,0,,,,,,,
"#lunchtimenews,,0,,,,,,
"#lunchtimenews,,,0,,,,,
agriculture committe to probe maize subsidy programme:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  agriculture committe to probe maize subsidy programme,0,,,,,,,
"#lunchtimenews,,0,,,,,,
"#lunchtimenews,,0,,,,,,
kra to ensure cargo arriving is cleared within six hours:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kra to ensure cargo arriving is cleared within six hours,0,,,,,,,
"#lunchtimenews,,,0,,,,,
"#lunchtimenews,,0,,,,,,
fish farmers advised to adopt innovative technology:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  fish farmers advised to adopt innovative technology,0,,,,,,,
"#lunchtimenews,,0,,,,,,
pupils of mavueni primary protest for being forced to rewind:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  pupils of mavueni primary protest for being forced to rewind,0,,,,,,,
"domestic tourism,,0,,,,,,
sabrina wanjiku to represent kenya in winter olympic games:  via @youtube,0,,,,,,,
government set to dispatch text books to schools:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  government set to dispatch text books to schools,0,,,,,,,
county stories - police persue 875 cattle stolen at ole naishu ranch:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  county stories - police persue 875 cattle stolen at ole naishu ranch,0,,,,,,,
high court orders police to produce @migunamiguna  ^mk ,0,,,,,,,
kalro and jica initiates training for rice farmers in mwea:  via @youtube,0,,,,,,,
i added a video to a @youtube playlist  kalro and jica initiates training for rice farmers in mwea,0,,,,,,,
kenya’s tea earnings projected to rise 5pc this year  ^bn ,0,,,,,,,
four killed in clashes over widow’s murder in thika  ^mk ,0,,,,,,,
kenyan shilling strengthens due to dollar inflows  ^mk ,0,,,,,,,
paris attacks suspect to go on trial in belgium  ^bn ,0,,,,,,,
samsung heir freed from s korea jail  ^bn ,0,,,,,,,
pressure grows on south african president to stand down  ^bn ,0,,,,,,,
north korea to send highest level official ever to south korea  ^bn ,0,,,,,,,
rt @kinggorilla254: good conversation enjoying the talk and in addition to the topic #familycheck can in_laws be part of family problems??…,0,,,,,,,
"join in the discussion ​ on if/how a family can/should support their inlaws (brother,,,0,,,,,
thank you for tuning in #goodmorningkenya ,0,,,,,,,
rt @serfine_achieng: is it okay to live with in-laws if you are a young family? what boundaries would you set? join the conversation now @k…,0,,,,,,,
is it okay to live with in-laws if you are a young family? what boundaries would you set? join the conversation now  #goodmorningkenya,0,,,,,,,
"rt @kbctelevision: #goodmorningkenya is a breakfast show that cover  economics,,,0,,,,,
rt @kbctelevision: kisii thank you for tuning in #goodmorningkenya ,0,,,,,,,
rt @kbctelevision: remember to send in your views using 22162 starting with the initials gmk  #goodmorningkenya,0,,,,,,,
"rt @kbctelevision: watch the best political,,,0,,,,,
rt @kbctelevision: when was the last time you watched #goodmorningkenya it is bigger and better!,0,,,,,,,
rt @kbctelevision: #goodmorningkenya is the ultimate way to start your week and day...tune in now!,0,,,,,,,
rt @kbctelevision: get to know what people are saying in the streets about certain societal issues #goodmorningkenya,0,,,,,,,
rt @kbctelevision: get to celebrate local people doing amazing and extraordinary things in our society only on people like us #goodmorningk…,0,,,,,,,
rt @kbctelevision: every monday we have a political segment known as eye on politics as from 7:00am. tune in today! #goodmorningkenya,0,,,,,,,
"rt @kbctelevision: kiogoro,,0,,,,,,
migori county thank you for keeping it #goodmorningkenya ,0,,,,,,,
rt @kinggorilla254: #goodmorningkenya watching from utawala nairobi @kbcchannel1 @kbcchannel1,0,,,,,,,
"utawala,,0,,,,,,
from boy hood to man hood: focus on the rich culture of the pokot people as a village celebrates sapana… ,0,,,,,,,
four injured and houses torched along west pokot and elgeyo marakwet border as villagers flee to safety… ,0,,,,,,,
"parliament to vet candidates on thursday,,,,,,,,
  #goodmorningkenya",0,,,,,,,
as you know every monday from 7:00am to 8:00am we talk matters politics on your best segment eye on politics tune i… ,0,,,,,,,
remember to send in your comments/views using 22162 starting with the word gmk #goodmorningkenya,0,,,,,,,
"tune in now and tell us where you are watching from. ,,,,,,,,
#goodmorningkenya @martobahati",0,,,,,,,
join @martobahati @sammy1njoroge and @serfine_achieng every monday to thursday as they bring you the most entertain… ,0,,,,,,,
tune in @kbctelevision and watch the best breakfast show #goodmorningkenya,0,,,,,,,
get to watch both local and international news today only on #goodmorningkenya with @martobahati,0,,,,,,,
tune in this and every monday and watch the best breakfast show #goodmorningkenya @martobahati,0,,,,,,,
it is monday! are you ready for #goodmorningkenya @martobahati,0,,,,,,,
pastor danson: allow your life to be simple for relationships to thrive #familymatters ^hm ,0,,,,,,,
pastor danson: if you try out marriage before you actually get married there is a problem #familymatters ^hm,0,,,,,,,
"rt @doreenapollos: women like that too,,0,,,,,,
"pastor danson: men,,,0,,,,,
"rt @doreenapollos: make sure every time you say it,,,0,,,,,
pastor danson: women like it when you give them attention. listen to them. have emotional intelligence too. #familymatters ^hm,0,,,,,,,
pastor danson: women hate when you dig into their past and use it against them #familymatters ^hm,0,,,,,,,
pastor danson: women don't like a man who has lost his masculinity #familymatters ^hm,0,,,,,,,
pastor danson: make sure you tell a woman that you love her as many times as possible  #familymatters ^hm,0,,,,,,,
pastor danson: women loves a man who respects and loves themselves #familymatters ^hm,0,,,,,,,
"pastor danson:men like it when you are reciprocate. don't let a man just give and give,,0,,,,,,
pastor danson: men like it when you give them space. #familymatters ^hm,0,,,,,,,
pastor danson: men like it when you meet them at a point of intelligence #familymatters ^hm,0,,,,,,,
"pastor danson: when a man tells you about a project,,0,,,,,,
pastor danson:count your blessings.  every relationship is a journey. #familymatters ^hm,0,,,,,,,
pastor danson:women talk as they process the conversation but men first think about something before and packaged it #familymatters ^hm,0,,,,,,,
"pastor danson: don't mother a man,,0,,,,,,
"pastor danson:make sure you maintain your individuality even when you get married.  most women change,,0,,,,,,
pastor danson: when a man is attracted to you he has noticed something in you #familymatters ^hm,0,,,,,,,
"pastor danson: the third shade is possessive,,0,,,,,,
pastor danson: the friendship shade is the best #familymatters ^hm,0,,,,,,,
"pastor danson: there are six shades of love,,,0,,,,,
"pastor danson: if you are looking for a partner who makes you happy,,0,,,,,,
"pastor danson:marriage is not for perfect people,,0,,,,,,
"pastor danson: marriage is an empty institutions,,0,,,,,,
pastor danson: violence is first verbal before it becomes physical #familymatters ^hm ,0,,,,,,,
"#familymatters if someone slaps you once,,0,,,,,,
#familymatters today people express love with emojis unlike during our days where we used to dig deep into the dictionary to look up words,0,,,,,,,
#familymatters love is about strange emotions we experience ^hm,0,,,,,,,
#familymatters @jkioria and pastor danson discuss love ^hm,0,,,,,,,
from boy hood to man hood: focus on the rich culture of the pokot people as a village celebrates sapana… ,0,,,,,,,
four injured and houses torched along west pokot and elgeyo marakwet border as villagers flee to safety… ,0,,,,,,,
"parliament vets candidates on thursday,,,,,,,,
#kbcnewshour ^hm ",0,,,,,,,
"rt @bruno_lids: the show was aweaome #comedyarenakbc ,,,,,,,,
@iamdavidbabu",0,,,,,,,
rt @kbctelevision: eldoret asante sana kutizama #comedyarenakbc ,0,,,,,,,
rt @iamdavidbabu: thank you mr humanitarian sammy ngure for gracing #comedyarenakbc today. god bless your generosity towards seeing a bette…,0,,,,,,,
rt @kbctelevision: kenyatta university thank you for watching #comedyarenakbc ,0,,,,,,,
rt @franklampard713: majengo msikiti musa county 001 iko liiiiiiive #comedyarenakbc,0,,,,,,,
rt @kbctelevision: #comedyarenakbc ,0,,,,,,,
"rt @poetcza: @aslayisiaka @kbcchannel1 #comedyarena hosts an amazing guest who is a corp and a musician,,0,,,,,,
"rt @poetcza: ati @kasee !!! ,,0,,,,,,
rt @iamdavidbabu: thank you champion #comedyarenakbc ,0,,,,,,,
rt @kbctelevision: remember to send in your comments/views using 22162 as the sms number #comedyarenakbc,0,,,,,,,
rt @kbctelevision: thank you for tuning in #comedyarenakbc ,0,,,,,,,
rt @kbctelevision: thank you for tuning in #comedyarenakbc ,0,,,,,,,
rt @kbctelevision: nandi county thank you for watching #comedyarenakbc ,0,,,,,,,
rt @kbctelevision: some few minutes to the best stand up comedy show #comedyarenakbc,0,,,,,,,
rt @kbctelevision: are you ready for #comedyarenakbc,0,,,,,,,
rt @kbctelevision: tune in the best show this and every sunday #comedyarenakbc,0,,,,,,,
"rt @kbctelevision: where are you watching the show from? ,,,,,,,,
#comedyarenakbc",0,,,,,,,
rt @kbctelevision: laughter! laughter! laughter! only on @kbctelevision #comedyarenakbc,0,,,,,,,
rt @bruno_lids: #comedyarenakbc  is the show towatch cc @iamdavidbabu,0,,,,,,,
"rt @clemmowech: now watching the great comedy show on kbc,,0,,,,,,
"rt @jimiekafe: tune in now for #comedyarenakbc ,,,,,,,,
@kbcchannel1 @iamdavidbabu !",0,,,,,,,
rt @bruno_lids: ladies presentin the award winning show #comedyarenakbc hosted by the one n only @iamdavidbabu,0,,,,,,,
"rt @de_nnies: tuned in as always.,,,,,,,,
lets keep going @iamdavidbabu #comedyarenakbc",0,,,,,,,
rt @kbctelevision: some of the notable names that be performs on the show include mtumishi and mchungaji..fred omondi #comedyarenakbc @kbct…,0,,,,,,,
rt @kbctelevision: the show also have a guest artist to perform in the show at the end of the show creating a platform for upcoming and sea…,0,,,,,,,
rt @kbctelevision: you got to watch this show tonight!! laughter laughter! laughter! i repeat laughter laughter laughter #comedyarenakbc ht…,0,,,,,,,
rt @kbctelevision: comedy arena is a stand up comedy show whose main idea is to help upcoming and talented comedians get platform #comedyar…,0,,,,,,,
"rt @paparazzike: how was your day?,,,,,,,,
how was your weekend?,,,,,,,,
this is the ultimate way to finish both your day and weekend!,,,,,,,,
,,,,,,,,
#comedyarenakbc",0,,,,,,,
rt @shiksjnr: all tuned in for #comedyarenakbc for fresh new talents that will never leave your ribs again. all eyes to #comedyarenakbc @kb…,0,,,,,,,
rt @benjabella: #comedyarenakbc watch comedy arena for satirical analysis of everyday events in the country and beyond. #comedyarenakbc @kb…,0,,,,,,,
"rt @muthusisteve: #comedyarenakbc,,,,,,,,
hapa kujitibu t…",0,,,,,,,
"rt @benjabella: the show that gives upcoming comedians a platform to showcase what they got. make sure you tune in tonight,,,,,,,,
#comedyarenakbc",0,,,,,,,
"rt @benjabella: end your weekend in style tonight by tuning to amazing show that gives you home based entertainment,,,,,,,,
#comedyarenakbc",0,,,,,,,
"rt @iamdavidbabu: kdf=kalonzo did?  find f,,,,,,,,0
rt @paparazzike: every sunday tune in the best stand up comedy show in kenya #comedyarenakbc,0,,,,,,,
rt @kbctelevision: we have so much lined up for you...tune in as from 7:30pm and get to be entertained! #comedyarenakbc ,0,,,,,,,
rt @kbctelevision: get to watch your best and funniest comedians on #comedyarenakbc,0,,,,,,,
rt @kbctelevision: it is all about paying upcoming talents! tune in this and every sunday as from 7:30pm #comedyarenakbc ,0,,,,,,,
rt @paparazzike: it is all happening on @kbctelevision tune in and watch the best comedy show #comedyarenakbc,0,,,,,,,
"rt @comedian_matayo: #comedyarenakbc,,0,,,,,,
rt @comedian_matayo: #comedyarenakbc tonight from 7:30pm @okulo_jnr @paparazzike @jackielidubwi,0,,,,,,,
rt @clemmowech: the best show to watch tonight is comedy arena #comedyarenakbc,0,,,,,,,
rt @davidma93994727: tuned to kbc waiting for comedy arena with top comedian david babu #comedyarenakbc,0,,,,,,,
rt @iamdavidbabu: #comedyarenakbc @wificomedian @nazzcomedian @acephotographyk @sesentertainer @bhingywilliez_ @ndavula @kbcchannel1 @luodo…,0,,,,,,,
#darubiniwikendi wananchi wana hadi jumatano kuwasilisha maoni kabla ya bunge kuwasaili waliopendekezwa kuhudumu ka… ,0,,,,,,,
familia zaendelea kukita kambi katika shule ya upili ya ngei hapa nairobi kufuatia moto uliozuka    huko kijiji lan… ,0,,,,,,,
"tunaangazia tamaduni ya jamii  ya wapokot  #darubiniwikendi ,,,,,,,,
^hm ",0,,,,,,,
"#darubiniwikendi watu wanne wajeruhiwa,,0,,,,,,
rt @onyangoevans3: @sundownertv @kbcchannel1 @roymudibo @pmuseme @queenscalvin need think twice by celine dion,0,,,,,,,
"rt @sundownertv: playing now is the song luther vandross,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
tweet in with your requ…",0,,,,,,,
"rt @sundownertv: playing now is the song dire straits - walk of life.,,,,,,,,
enjoy.,,,,,,,,
,,,,,,,,
tweet in with your request & the most requested video shall p…",0,,,,,,,
rt @jaredogada4: @sundownertv @kbcchannel1 @roymudibo @pmuseme @queenscalvin play for daddy by ricardo. i can't miss it.,0,,,,,,,
"let’s safeguard and protect children rights,,0,,,,,,
chuka technical and vocational training has received training equipment worth ksh100m national government for stude… ,0,,,,,,,
narok residents benefit from a free eye medical clinic courtesy of lion eye hospital and narok referral hospital… ,0,,,,,,,
fifteen thousands heads of cattle are set to be tagged with identification devices in laikipia county.… ,0,,,,,,,
tana river governor dhadho godhana warns corrupt officials in the revenue collection department over dwindling fort… ,0,,,,,,,
#channel1weekend residents of gatundu in thika protest high levels of fluoride in water which they say is exposing… ,0,,,,,,,
"the public has until wednesday feb 7,,0,,,,,,
thiwasco assures residents water is safe for consumption  ^hm ,0,,,,,,,
national assembly to vet cabinet secretaries on thursday  ^hm ,0,,,,,,,
laikipia county to tag cattle for identification  ^hm ,0,,,,,,,
zidane disgusted after real concede late equaliser  ^hm ,0,,,,,,,
united beat huddersfield as city draws at burnley  ^hm ,0,,,,,,,
uma thurman breaks silence on weinstein attack  ^hm ,0,,,,,,,
corsica macron: nationalist protest ahead of visit  ^hm ,0,,,,,,,
syria war: turkey suffers deadliest day in afrin offensive  ^hm ,0,,,,,,,
mexico finds nearly 200 migrants hidden in lorry  ^hm ,0,,,,,,,
#channel1weekend narok teenage pregnancies on the rise.governor tunai urges teachers to teach pupils about sex educ… ,0,,,,,,,
kirinyaga county govt ink deal with red cross #channel1weekend ^hm ,0,,,,,,,
tana river leaders give an ultimatum to the government to arrest police officers who killed two night guards.… ,0,,,,,,,
council of governors lament delays in implementing projects #channel1weekend ^hm ,0,,,,,,,
"#channel1weekend,,0,,,,,,
"#channel1weekend,,0,,,,,,
"cracking the whip: makadara mp george aladwa arrested and released,,,,,,,,
 #channel1weekend ^hm ",0,,,,,,,
vioja mahakamani is the longest tv show in the region. tune in tonight's episode and watch the best show #viojamahakamanikbc,0,,,,,,,
#viojamahakamanikbc ,0,,,,,,,
rt @kbctelevision: when was the last time you watched #viojamahakamanikbc @viojamahakamani,0,,,,,,,
rt @kbctelevision: a show that you can't miss to watch...tonight as from 8:30pm #viojamahakamanikbc @viojamahakamani,0,,,,,,,
rt @kbctelevision: are you ready for the show #viojamahakamanikbc,0,,,,,,,
rt @kbctelevision: the best show to tune in tonight!! #viojamahakamanikbc,0,,,,,,,
rt @kbctelevision: vioja mahakamani is a courtroom drama that airs every saturday as from 8:30pm #viojamahakamanikbc,0,,,,,,,
rt @kbctelevision: kila siku ya jumamosi kuanzia saa mbili unisu usikose kutizama #viojamahakamanikbc,0,,,,,,,
"rt @kbctelevision: utakuwa unawatch show ukiwa wapi? ,,,,,,,,
send us your location and views on 22162 #viojamahakamanikbc",0,,,,,,,
"rt @kbctelevision: a show that you can't miss to tune in tonight!,,,,,,,,
#viojamahakamanikbc",0,,,,,,,
"rt @viojamahakamani: today's episode is going to be epic! ,,,,,,,,
#viojamahakamanikbc",0,,,,,,,
"rt @viojamahakamani: are you ready for the show?,,,,,,,,
tell us where you will be watching from.,,,,,,,,
#viojamahakamanikbc",0,,,,,,,
rt @viojamahakamani: #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: the best show to watch tonight #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: tonight's plan!! #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: hii ndio form #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: kucheka tu leo! #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: #viojamahakamanikbc ,0,,,,,,,
rt @viojamahakamani: it is bigger and better! tune in tonight as from 8:30pm #viojamahakamanikbc ,0,,,,,,,
"rt @viojamahakamani: with new faces in the courtroom! you don't want to miss the show!,,,,,,,,
#viojamahakamanikbc ",0,,,,,,,
when was the last time you watched vioja mahakamani? tune in as from 8:30pm #viojamahakamanikbc,0,,,,,,,
laughter in a courtroom! tune in as from 8:30pm and watch the best comedy show #viojamahakamanikbc,0,,,,,,,
tune in this and every saturday and watch #viojamahakamanikbc @kbctelevision ,0,,,,,,,
rt @kbctelevision: when we say laughter we surely mean it... tune in every saturday as from 8:30 pm and watch #viojamahakamanikbc,0,,,,,,,
mbunge wa makadara george aladwa aandikisha taarifa kwa polisi kuhusiana na uapisho wa kiongozi wa nasa raila oding… ,0,,,,,,,
taharuki yatanda baragoi baada ya watu wawilii kuuliwa na  majambazi na zaidi ya ngombe 200 kuibwa. #darubiniwikendi ,0,,,,,,,
yvonne nambia wamalwa mjane wa aliyekuwa makamu wa rais kijana wamalwa azikwa kitale. #darubiniwikendi ,0,,,,,,,
"brace yourselves for 2022,,0,,,,,,
"italy macerata drive-by attack: foreigners targeted,,0,,,,,,
migori county officials have denied involvement in  election campaigns for  governor okoth obado who retained his s… ,0,,,,,,,
"one killed,,0,,,,,,
shujaa face australia in hsbc main cup quarters  ^hm ,0,,,,,,,
makadara mp aladwa released on free bond  ^hm ,0,,,,,,,
coach otekera calls for recognition of taekwondo  ^hm ,0,,,,,,,
"2 dead,,0,,,,,,
governors call for restructuring of water companies  ^hm ,0,,,,,,,
voter bribery claims mar migori gubernatorial petition  ^hm ,0,,,,,,,
las vegas shooting: ammunition dealer charged  ^hm ,0,,,,,,,
democrats say firing special counsel could cause crisis  ^hm ,0,,,,,,,
"north korea made $200m flouting sanctions,,0,,,,,,
starguess: focus on gospel artiste mr. seed. his hit songs include “kumbe kumbe” “oyoyo” #kbcnewshour ^cw ,0,,,,,,,
the 2018 kenya premier league season kicks off tomorrow with a total of  five matches on card. #kbcnewshour ^cw ,0,,,,,,,
"german playmaker,,0,,,,,,
"national rugby sevens team shujaa will begin their hamilton sevens campaign against samoa at 1 am tomorrow,,0,,,,,,
"the kenyan contingent  to the winter olympic games slated for 9th february – 25th february  in pyeongchang,,0,,,,,,
soap stone artists in kisii county are urging the county government to construct a soap stone factory as well as he… ,0,,,,,,,
fish farmers in the country have been advised to adopt innovative technology to boost production and reduce costs.… ,0,,,,,,,
