text,label,,,,,
african development bank appoints roger adom as director of information technology  #ict,0,,,,,
what is it about africa ceo forum? this year's agenda focuses on how #africa can succeed in its new economic cycle. ,0,,,,,
"""we can't meet our development goals if we do not include a discussion on gender"",,0,,,,
"about 1,,,0,,,
"""to stay in power #africa|n leaders must create power"" - #afdb president's speech delivered by vp guislain #energy… ",0,,,,,
"rt @africaceoforum: ""our goal is to help achieve food security within 10 years."" @afdb_group #acf2017",0,,,,,
"rt @africaceoforum: ""the problem is not to climb the ladder of success,,0,,,,
"#icymi video: #afdb president @akin_adesina interviewed by @wsjafrica's @matinastevis. watch: ""roadmap for #africa""… ",0,,,,,
#blog: building #africa’s #education systems for a prosperous future by #afdb vp jennifer blanke… ,0,,,,,
"rt @adeanet: ""we must invest in our upcoming children,,0,,,,
"rt @adeanet: ""let's make #africa the workshop of work and development""  - @akin_adesina president @afdb_group #adea2017triennale ",0,,,,,
rt @carolinekende: well done @afdb_group & @africaprogress for a great launch. african #entrepreneurs eager to electrify africa. the time i…,0,,,,,
"""lights,,,0,,,
.@evaluationafdb's report on #zambia : evaluation of the #afdb's country strategy and program 2002-2014.… ,0,,,,,
rt @obginsights: president of @afdb_group @akin_adesina talks to obg about how to protect #africa's markets against external shocks ,0,,,,,
rt @adeanet: @afdb_group is harnessing the potential of 1 billion african youths on education. - jennifer blanke vp ahvp @afdb_group #adea2…,0,,,,,
".@africaprogress,,,,0,,
africans are tired of being in the dark. @akin_adesina and @kofiannan call for big investment in #africa's energy.… ,0,,,,,
"rt @africaprogress: areas in #africa best suited to #grid,,0,,,,
"let's put in place incentives to encourage investment in off-grid and mini-grid systems,,0,,,,
'new deal on energy for #africa': #afdb is committed to investing $12bn to connect 130m households via the grid ,0,,,,,
"#africa's 645 million people do not have electricity access,,,0,,,
"rt @celestinmonga: ""no development can occur in the dark. to stay in power,,0,,,,
"“lights,,,0,,,
"#afdb president @akin_adesina joined @kofiannan for the launch of @africaprogress report 'lights,,,0,,,
"#africa has energy potential but we need to unlock that potential. africans are tired of being in the dark,,,0,,,
"rt @africaprogress: #solarpv creates significantly more jobs than #fossilfuels or #biomass,,0,,,,
@africaprogress report calls for increased investment in solutions that can solve africa’s energy crisis… ,0,,,,,
"#africa's energy deficit: 'the time for excuses is over. it’s time for action',,,0,,,
"governments must put in place the integrated plans and policies that can scale up #africa’s energy transition,,0,,,,
620m africans without access to #electricity cannot wait for grid expansion. find out more in @africaprogress repor… ,0,,,,,
"african development bank has pledged to commit $12bn to implement its new deal on energy for africa by 2020,,,0,,,
"the ultimate goal should be to interlink africa’s fragmented power initiatives to create a single pan-african power grid,,0,,,,
"rt @africaprogress: our new report “lights power action” is now available. download it now: ,,,,,,
#africa #energy ",0,,,,,
@africaprogress new report reveals how #africa’s urgent #electricity crisis calls for #offgrid solutions.… ,0,,,,,
"#africa’s energy deficit continues to stifle economic growth,,,,0,,
"we need to see energy initiatives deployed at greater scale to bring power and light to africans who still lack modern energy,,0,,,,
"meeting #sdg 7 – the energy goal – is a pre-condition for achieving many of the other goals,,,0,,,
"achieving universal access to modern energy is critical to #africa’s transformation,,0,,,,
"an electrified #africa will be an unstoppable africa,,,0,,,
"to stay in power,,,,0,,
"#africa has energy potential but we need to unlock that potential,,,,0,,
rt @africaprogress: the wait is over! our new report “lights power action: electrifying africa” will be launched today. stay tuned! ,0,,,,,
"join us! @africaprogress report launch will kick off tomorrow morning at 9:00 am gmt in abidjan,,0,,,,
rt @bj_pittman: congrats @afdb_group and the many who worked on project. awesome. expected to supply 15% of kenya's power. @donaldkaberuka…,0,,,,,
adesina outlines roadmap for #africa at @wsj’s “investing in #africa” conference in london  ,0,,,,,
how an #afdb-funded project is building #water-resilient systems in #malawi  ,0,,,,,
"op-ed: ""time to close the gender gap in africa with bold actions"" by @akin_adesina for inter press service… ",0,,,,,
video interview with #afdb vp jennifer blanke on #internationalwomensday  #iwd2017 ,0,,,,,
international women’s day : afdb actively promoting gender equality in bank operations  ,0,,,,,
happy international #womensday 2017  #iwd #iwd2017 ,0,,,,,
5th edition of the @africaceoforum: @afdb_group at the #africa|n #privatesector meeting  ,0,,,,,
"rt @wsjafrica: ""africa is not poor,,,,0,,
"#nepad-ippf approves us $3.88 million in grants to #drc,,1,,,,
african risk capacity and #afdb partner to strengthen #africa|n countries struggling with #climate disasters… ,0,,,,,
#afdb and forest investment program sign loan with form ghana ltd to restore #ghana’s #forests ,0,,,,,
#mali to receive us $25 million concessional loan to build utility-scale solar photovoltaic plant ,1,,,,,
reaching small and medium enterprises in africa: a learning forum on #africa #sme program technical assistance… ,0,,,,,
"#afdb president meets with the widow of the first president of the @afdb_group,,0,,,,
#afdb and government of #sudan launch #enableyouth sudan program  #agriculture #jobs #youth ,0,,,,,
#afdb engages stakeholders on suitable regulatory environment for #investment in power sector… ,0,,,,,
"rt @akin_adesina: congrats to president obasanjo on his presidential library,,0,,,,
#german government unveils marshall plan with #africa at the #afdb  #germany #youth… ,0,,,,,
#sudan: #afdb president visits #africa’s leading #sugar factory and the world’s largest producer of white sugar… ,0,,,,,
#afdb president explores power supply projects in #sudan  #energy #development ,0,,,,,
#afdb president pays a courtesy call on #sudan’s minister of finance and economic planning  ,0,,,,,
"#afdb takes agricultural transformation discourse to #india,,0,,,,
#afdb builds capacity on value for money in social service delivery in the west #africa|n region  @ecowas_cedeao,0,,,,,
rt @carolinekende: thank you @akin_adesina @afdb_group for great meetings @jmkikwete discussing #learninggeneration report & urgent need fo…,0,,,,,
"#afdb to open field offices in #benin,,0,,,,
#afdb president to make a three-day official visit to #sudan ,0,,,,,
#afdb launches three projects worth us $26 million in #zimbabwe  ,1,,,,,
rt @diop_wb: great discussion w @afdb_group pres @akin_adesina & his sr management team on how we can work together to help transform #afri…,0,,,,,
"development funds important,,0,,,,
#endenergypovertyfaster #energyindaba #aei2017 @daljuz @worldbank @imfnews ,0,,,,,
rt @carolinekende: a hot steamy morning in #abidjan. here with @jmkikwete to discuss #education financing with president ouatarra & @afdb_g…,0,,,,,
rt @daljuz: dfis contribute only 11% to new generation #energy projects @tigritude @fofosu @funsosomorin #energyindaba #enedenergypovertyfa…,0,,,,,
#aei2017 #endenergypovertyfaster #energyindaba ,0,,,,,
@fooldimis the bank's internship programme for 2016 is closed. the 2017 programme is currently on hold. for updates: ,0,,,,,
how can #afdb and dfis work to improve power distribution to reach 600million #africa|ns? #aei2017… ,0,,,,,
.@adeanet 2017 triennale to take place in #dakar  #senegal #kebetu #education #youth #africa ,0,,,,,
#afdb undertakes mission to the #gambia for dialogue and portfolio review  ,0,,,,,
"rt @africanexponent: join @celestinmonga,,,0,,,
.@akin_adesina to ambassadors accredited in côte d’ivoire: “we are stronger than ever before”… ,0,,,,,
afdb annual meetings - #afdbam2017: “transforming #agriculture for wealth creation in #africa”… ,0,,,,,
.@awfbroadcast and #nepad-ippf foster #climate-resilient #water resources #development in #southernafrica ,0,,,,,
"#sierraleone launches extension of power distribution system benefiting more than 54,,0,,,,
#afdb commits us $3.50 million to #igad regional infrastructure master plan  @igadsecretariat #trade #jobs #africa,1,,,,,
"#afdb's 2017 annual meetings | transforming #agriculture for wealth creation in #africa | ahmedabad,,0,,,,
$24 billion over the next 10 years in support of african agricultural transformation. #afdb's feed #africa strategy… ,0,,,,,
find out about the #afdb's #jobs for #youth in #africa initiative. read the #jfya strategy:  ,0,,,,,
"#nepad-ippf supports #africa|n countries,,1,,,,
"save the date: launch of the adaptation benefit mechanism (abm) | april 11,,0,,,,
rt @cop22: congratulations to noor 1 on its 1st year of generating clean #solarpower for #morocco and reducing the country's #carbonfootpri…,0,,,,,
"#afdb meets with abdoulaye magassouba,,,0,,,
"did you know? #africa has the largest cobalt,,,0,,,
.@afdb_group engages stakeholders @miningindaba to improve development outcomes from natural resources extraction ,0,,,,,
#africa should strengthen her capacity to negotiate. support from #development partners is needed @miningindaba ,0,,,,,
#youth #employment takes centre stage at central #africa|n ministerial conference in yaoundé… ,0,,,,,
#afdb at @miningindaba: helping #africa|n countries get a better deal  #development ,0,,,,,
#afdb gives voice to #africa|n #youth during the tv finale of “#voixdesjeunes” competition  ,0,,,,,
rt @gorioem: @guardian article on @fashionomicsadb & how #fashion&textiles industries can grow #african #economies @afdb_group ,0,,,,,
"#afdb approves us $69.6 million risk participation in infrastructure sector investments in ghana,,,1,,,
#afdb participates in historic 28th au summit  ,0,,,,,
#afdb and the alliance for financial inclusion sign mou to enhance access to financial services on the continent… ,0,,,,,
"rt @celestinmonga: average government share from #oilandgas revenue:,,,,,,
#oecd countries: 63%,,,,,,
#africa: less than 30%,,,,,,
prof. eytan sheshinski's l…",0,,,,,
sustainable and responsible #tourism driving #development in #africa  ,0,,,,,
blog: plugging #africa into e-commerce  ,0,,,,,
enabling direct access to #climatefinance in #africa  #cop22 ,0,,,,,
rt @akin_adesina: africa must unlock growth with its own resources & boost the private sector. africa can no longer develop based on the be…,0,,,,,
rt @akin_adesina: with my friend president @presalphaconde of guinea. we are partners to light up and power africa. join us! ,0,,,,,
rt @akin_adesina: with presidents kenyatta & buhari:africa moving forward power partnership with japan @ukenyatta  @mbuhari @abeshinzo ,0,,,,,
rt @akin_adesina: with @noiweala and @gaviseth at african development bank. we'll scale up vaccines in africa @billgates @melindagates ,0,,,,,
rt @akin_adesina: with president @rochkaborepf  of burkina faso. african development bank will support industrialisation in burkina ,0,,,,,
rt @akin_adesina: with president @mbuhari and my sister @aminajmohammed new dunsg. nigeria will overcome its challenges. we must unite. htt…,0,,,,,
rt @akin_adesina: congrats to my friend @rajshah as new president of rockefeller foundation. we'll do great things together in africa! ,0,,,,,
rt @akin_adesina: with queen máxima of the netherlands at davos. we will partner to accelerate access of women to finance in africa ,0,,,,,
rt @akin_adesina: with gambia's new president @adamabarrowpr : congrats!the african development bank will continue to support gambia ,0,,,,,
rt @akin_adesina: with president keita of mali & wife. we'll build economic resilience in mali. congrats on the france-africa summit ,0,,,,,
rt @akin_adesina: with my friend president @fhollande of france. thanks for great support for africa. congrats on france-africa summit! htt…,0,,,,,
"rt @akin_adesina: with presidents of niger,,0,,,,
rt @akin_adesina: working with president of mauritius @aguribfakim to transform africa. we will focus on digital economy for africa ,0,,,,,
rt @akin_adesina: working with president @paulkagame of rwanda to transform africa. we'll drive new digital economy for africa. join us htt…,0,,,,,
rt @akin_adesina: i am working with ethiopian prime minister to speed up development in africa. africa must develop on its own terms. ,0,,,,,
.@undataforum wraps up with launch of cape town global action plan for sustainable development data… ,0,,,,,
afdb approves us $20 million for meridian’s soft commodity value chain operations in southern africa… ,1,,,,,
rt @akin_adesina: african development bank will work with germany for a successful focus by g20 on africa. africa: the place to invest! htt…,0,,,,,
rt @akin_adesina: watch my interview in davos on germany's marshall plan for africa. ,0,,,,,
"rt @akin_adesina: to stay in power,,0,,,,
"rt @akin_adesina: great meeting un sec general @antonioguterres in davos. let's work together to achieve sdgs in africa,,,0,,,
rt @akin_adesina: i am delighted african development bank and aliko dangote are great partners on investments in africa. ,0,,,,,
.@undataforum aims to advance innovative solutions on better data for sustainable development… ,0,,,,,
".@afdb_group appoints wale shonibare as director for #energy #financial solutions,,0,,,,
.@afdb_group appoints astrid manroth as director for #energy transformative #partnerships  ,0,,,,,
.@afdb_group appoints anthony nyong as director for #climatechange and green growth  #nigeria ,0,,,,,
.@afdb_group appoints ousseynou nakoulima as director for renewable #energy and energy efficiency… ,0,,,,,
bamako economic forum: #afdb president calls for stronger partnerships with private sector  ,0,,,,,
"speech: #afdb president @akin_adesina,,,,,0,
swedish firm wins afdb contract to develop market-friendly adaptation benefit mechanism for climate resilience ,0,,,,,
africa-france summit: #afdb president urges action to finance #africa's economic transformation  #sommetaf2017,0,,,,,
#afdb commits us $40.8 million to reinforce the lomé–cotonou road and protect it against coastal erosion ,1,,,,,
"afdb director of #statistics,,,0,,,
"the president of the republic of #benin,,,0,,,
african development bank group approves €200 million loan to support #gabon’s reform program ,1,,,,,
video: day 1 of the africa resilience forum in abidjan.  #migration #refugees #youth #idps ,0,,,,,
africa resilience forum: afdb president @akin_adesina lays out blueprint for addressing fragility… ,0,,,,,
"“building a partnership for resilience”,,0,,,,
happening now: afdb hosts first edition of the africa resilience forum  ,0,,,,,
blog: how to reverse #africa's propensity to import fish?  #fishing #resources #trade ,0,,,,,
report reveals 12% growth in financial commitments to #africa’s #infrastructure development in 2015… ,1,,,,,
"#afdb to launch tamayoz,,0,,,,
.@awfbroadcast promotes sustainable growth through climate resilient #water resources development in southern afric… ,0,,,,,
.@usaid and @adeanet organized a joint meeting in #dakar to promote the launch of the global book alliance… ,0,,,,,
rt @akin_adesina: be determined. rise and soar like the eagle. view your target and go for it. god will help you to accomplish great things…,0,,,,,
2016 in review: a new chapter opens at the african development bank  ,0,,,,,
"african development bank signs us $500-million,,1,,,,
female parliamentarians from across africa meet in nairobi to discuss new policies on property rights ,0,,,,,
rt @landesa_global: safeguarding women's #landrights to encourage development:  @afdb_group @_africanunion #womensla…,0,,,,,
#sudan and the #afdb sign $29 million agreement to support #youth entrepreneurship in #agriculture ,1,,,,,
new report: from surviving to thriving: how afdb is transforming #agriculture in #africa  ,0,,,,,
business plan competition seeks clean energy entrepreneurs in west #africa  #wafcef3 #energy… ,0,,,,,
#afdb showcases opportunities for #women’s economic empowerment at conference in cairo  #egypt,0,,,,,
african development bank to sink us $20 million in port #sudan urgent #water and #sanitation project ,1,,,,,
african development bank approves us$ 500 million 2nd tranche of budget support loan to #egypt ,1,,,,,
"afdb approves $250-million loan and €5-million grant for rebuilding,,1,,,,
afdb’s board of directors approves the institution’s borrowing program for 2017 ,0,,,,,
afdb convenes an innovation workshop to accelerate energy access through an innovative pay-as-you-go model: payg 2.0 ,0,,,,,
fourteenth replenishment of the african development fund  #adf ,0,,,,,
#afdb commits usd 74.9m to reinforce #road connection between #mozambique and #tanzania  #transport #trade,1,,,,,
nobel laureate eric maskin addresses issues of globalization and inequality at african economic conference… ,0,,,,,
rt @mardieye: 2/2 as proven by our quality discussions #aec2016 is uniquely attuned to #africa's potential. see you next yr in addis ababa…,0,,,,,
"rt @choi_afdb: #youth participant wearing a ""#farming is cool"" t-shirt at #2016aec #feedafrica #afdb listen the voices of youth: ",0,,,,,
"rt @celestinmonga: #harvard nobel laureate eric maskin in abuja w/ @akin_adesina,,,,,,
made the case for education & agricultural transformation…",0,,,,,
#16daysofactivism against #gender-based violence: message from the president of the african development bank… ,0,,,,,
what #africa can learn from #china’s green revolution in its agro-allied industrialization quest… ,0,,,,,
"“we are better equipped to deliver results ”,,0,,,,
how policy implementation can drive #africa’s agro-allied industry  #2016aec #feedafrica… ,0,,,,,
rt @gjfras: words of #maya angelou as i move towards end of my tour of duty with  @afdb_group as the special envoy on gender ...after 3 rew…,0,,,,,
rt @adeanet: .@afdb_group farewell seminar 4 special envoy on gender .@gjfras ,0,,,,,
african economic conference closes with call for #agriculture to be at the centre of #africa’s development… ,0,,,,,
integrated solutions key to regional agro-allied industrialization  #feedafrica #2016aec,0,,,,,
rt @mardieye: 1/2 as #aec2016 comes to an end. we congratulate & thank our host & partners #nigeria @afdb_group @eca_official for a success…,0,,,,,
winners of the #2016aec conference papers with conference organisers as event wraps. ,0,,,,,
news: the 12th african economic conference #aec2017 will be hosted by @eca_official in ethiopia. watch out for more details. #2016aec,0,,,,,
the quest for a business-driven agro-allied industry in africa will only be achieved when all stakeholders come on-board. #2016aec,0,,,,,
"rt @effyalkali: the #2016aec has been very timely,,0,,,,
"development must be underpinned by some industrialisation strategies - ousmane dore,,0,,,,
the industrialisation of africa's agro-allied sector remains the core of the continent's development - ousmane dore #2016aec,0,,,,,
the #2016aec has succeeded in convening all actors required to turn agriculture into a business that will… ,0,,,,,
"we need to change the current practice of agriculture in africa,,0,,,,
afro-allied industrialization is a means and not an end. we must achieve it to attain the sdgs - ayodele odusola of @undpafrica #2016aec,0,,,,,
"""our expectations from the conference have been surpassed"" - ,,,,,,
adam elhiraika,,,0,,,
happening now: closing ceremony for the 11th african economic conference #2016aec watch live: ,0,,,,,
a robust panel to wrap the 11th african economic conference #2016aec. ,0,,,,,
.@undpafrica stresses that women’s empowerment key to transforming africa's agriculture  ,0,,,,,
value addition vital to industrialize african agriculture  #2016aec,0,,,,,
rt @eca_official: #2016aec #feedafrica is live from #abuja here:  ,0,,,,,
value addition vital to industrialize african #agriculture  #2016aec,0,,,,,
"president .@akin_adesina addressing a press conference during the #2016aec in abuja,,0,,,,
sights from the plenary session 2: building a resilient & sustainable agriculture in africa. see more here:… ,0,,,,,
"the public sector needs to understand who the private sector thinks,,,,,,
time value of money,,,,,,
probability of implementation - balogun #2016aec",0,,,,,
"agriculture surpasses soil patterns & farming,,0,,,,
"a snapshot of liberia's strategic framework for developing the country's agricultural sector,,0,,,,
we're not stopping at anything to develop agric. & inclusive economic growth in liberia -deputy minister of agric - charles mcclain #2016aec,0,,,,,
#2016aec ,0,,,,,
african countries can build upon the green revolution in asia & use these lessons learned to raise their agricultural productivity #2016aec,0,,,,,
"prof. xiaobo zhang explores formidable models & lessons on agro-allied industrialisation from across china,,,0,,,
building a resilient and sustainable agriculture in africa  #2016aec,0,,,,,
"happening now: keynote on ""lessons on agro-allied industrialisation from country experiences"" by prof. xiaobo zhang… ",0,,,,,
"access to land,,,0,,,
"no african country has weak policies,,,0,,,
"to elevate sub-regional & regional competitivenes,,0,,,,
"beyond hopes & prayers,,,0,,,
"prof. olu ajakaye highlights the essence of education,,0,,,,
happening now: reducing inequality through inclusive agro-allied industrialization. watch live:  #2016aec,0,,,,,
welcome to day 3 of the 11th african economic conference #2016aec. get live update here:  ,0,,,,,
the promise of africa’s youth may lie in agro-alliance  #2016aec,0,,,,,
private sector smes should be catalytic force in industrialization of agriculture  #2016ae,0,,,,,
experts seek timely climate action to support rural farmers  #2016aec,0,,,,,
"rt @awgadzala: transitions in #china’s economy may yield shifting #supplychains,,0,,,,
"rt @celestinmonga: ""africa spends $35 billion/year importing food. nobody drinks oil. nobody smokes gas. everyone eats food” @akin_adesina…",0,,,,,
"missed any session of the 11th african economic conference #2016aec,,0,,,,
exciting exhibition of agricultural produce by young farmers...african youths are superb. #enableyouth #2016aec ,0,,,,,
"a youthful high-five from young agro-business practitioners with .@iita_cgiar in abuja,,0,,,,
"pictures from the high level plenary session 1...view more here: ,,,,,,
#2016aec ",0,,,,,
"""if africa is to feed africa,,0,,,,
"@vhuthumapholi for live streaming,,0,,,,
building a resilient and sustainable agriculture in africa  #2016aec,0,,,,,
watch the 11th african economic conference live:  #2016aec #enableyouth #agriculture ,0,,,,,
african youths debate topical issues in agriculture...the room is heated. #enableyouth #2016aec ,0,,,,,
agriculture is not the future of africa but the present...youths are key in driving this. - @oyindamolasaaju… ,0,,,,,
"farming is cool,,,,,,
some .@iita_cgiar members displaying how youths are connecting with agriculture.… ",0,,,,,
up next: youth agri-preneurship’s aspirations and challenges #enableyouth #2016aec,0,,,,,
you can learn more about the #feedafrica initiative here:  #2016aec ,0,,,,,
"the .@afdb_group is passionate about youths,,,0,,,
"advancing africa's agricultural performance requires strong publi-private participation,,0,,,,
the highest of government's investment in agric in africa is only about 5% of the national gdp. nigeria's stands at 3% - ojukwu #2016aec,0,,,,,
"over the next 10 years,,0,,,,
"the #feedafrica strategy captures all social demographics: youths,,,,,0,
".@afdb_group's director,,0,,,,
".@afdb_group wants to make the 21st century,,,,0,,
"happening now: special event powered by @afdb_group titled ""feed africa - strategy for agricultural transformation… ",0,,,,,
missed any of the #2016aec sessions? check out all the papers here:  ,0,,,,,
rt @earthwatt: τhe @afdb_group has pledged to provide $12bn for #renewableenergy projects  ,0,,,,,
"rt @igdleaders: learn how @afdb_group enables #youth to support african #agripreneurs,,0,,,,
the promise of africa’s youth may lie in agro-alliance  #2016aec,0,,,,,
"happening now: concurrent session 3 focusing on #climatechange,,0,,,,
".@eca_official director,,0,,,,
study expresses skepticism about ability of african agriculture to support agro-industry strategy  #2016aec,0,,,,,
private sector smes should be catalytic force in industrialisation of agriculture  #2016aec,0,,,,,
experts seek timely climate action to support rural farmers  #2016aec,0,,,,,
.@afdb_group and @afd_en share their views for a strong partnership in #africa! ,0,,,,,
underway: launch of economic report on africa 2016 and a discussion on targeting agro-allied industrialisation in a… ,0,,,,,
underway: concurrent session at the day 2 of the 11th african economic conference #2016aec ,0,,,,,
happening now: feeding the african child: socioeconomic variables and child nutritional status in nigeria #2016aec… ,0,,,,,
"women are the face of agriculture,,,0,,,
"...as well as stronger organizations,,,,0,,
"...training,,,,,0,
"...rural and wholesale market facilities first stage processing,,,,,,0
"to realise a developed agro-allied industry in africa,,0,,,,
the emerging consensus in africa is that agriculture should be at the forefront of this transformation. #2016aec,0,,,,,
"it supports the stability & growth of productivity,,,,,,
investments #2016aec",0,,,,,
"for african countries,,0,,,,
"for agro-allied,,,,,,
understand the problems,,,,,,
empower entrepreneurs ,,,,,,
harness network values,,,,,,
invest in technologies/transfers - el hilaly #2016aec",0,,,,,
"conference partners,,0,,,,
"if you empower women economically,,,0,,,
"agric accounts for 28% of africa's gdp,,,0,,,
africa's value chain is a broken chain. there are perhaps no adaptable models for the agro-allied industry -  adama coulibaly #2016aec,0,,,,,
"africa is a commodity dependent economy. we need to keep more focus on production,,0,,,,
government's main role is to establish enabling environment so that private sector-led developments can thrive - argent chuula #2016aec,0,,,,,
"""one of the challenges that african markets are faced with is fitting into the global market"" - argent chuula,,0,,,,
happening now: plenary session 3: fostering agro-allied industrialization through regional value chains by @eca_official #2016aec,0,,,,,
"it's day 2 of the 11th african economic conference #2016aec.,,,,,,
join us as we explore the dynamics of africa's agro-al… ",0,,,,,
africa spends $35 billion annually on food importation. how can we better manage this? #feedafrica #2016aec ,0,,,,,
"from the official launching of the africa human development report 2016 #afhdr2016 in abuja,,0,,,,
"to promote gender equality & women empowerment in africa,,0,,,,
"rt @celestinmonga: the #coffee business is $80 billion in sales. yet farmers only receive 5$bl,,0,,,,
"the issue of gender equality & human empowerment is not new. it's been around before beijing 1,,0,,,,
"mr edward kallon,,0,,,,
ready to launch the african human development report 2016 #afhdr2016: accelerating gender and women's empowerment i… ,0,,,,,
african economic conference opens in abuja: agricultural transformation on the agenda  ,0,,,,,
"speech: abdoulaye mar dieye,,,0,,,
"speech: dr. abdalla hamdok,,,0,,,
speech: #afdb president @akin_adesina at the opening ceremony of the #2016aec in abuja  #feedafrica,0,,,,,
"the panel and audience on ""building a resilient and sustainable agriculture in africa"". #2016aec ",0,,,,,
"you cannot improve agriculture without improving education,,,,0,,
private sector is not an enemy but a partner in the chain of agricultural development - gerardo patacconi of @unido #2016aec,0,,,,,
"climate change will certainly affect agriculture,,,0,,,
agricultural solutions need to factor in the sociopolitical realities of every society - gerardo patacconi of @unido #2016aec,0,,,,,
building sustainable agriculture begins with sustainable natural resources - timothy williams #2016aec,0,,,,,
"""in africa,,0,,,,
"""there is no shortage of knowledge and technology to use in improving water supply for agriculture in africa"" - timothy williams #2016aec",0,,,,,
happening now: plenary session 2: building a resilient and sustainable agriculture in africa. #2016aec ,0,,,,,
"from the @cnbcafrica round-table on ""the way forward to transforming africa’s agriculture"". #2016aec see more here:… ",0,,,,,
"pictures from the opening ceremony of the 11th african economic conference #2016aec happening now in abuja,,0,,,,
"nigeria's vice president @profosinbajo,,,,,,
watch live:… ",0,,,,,
"""75% of agriculture in africa is on-farm,,0,,,,
.@akin_adesina president @afdb_group answers question on how nigeria can get out of recession. #2016aec #feedafrica ,0,,,,,
"""agriculture holds the key to many of africa's problems"" - mr audu ogbeh,,0,,,,
"""some transformations are going on,,,0,,,
"""all the technologies that africa needs to feed itself are there on the research shelves"" - @akin_adesina president @afdb_group #2016aec",0,,,,,
now happening: press conference. #feedafrica #2016aec ,0,,,,,
"""there is not going to be a way forward for agric in africa unless we deal with issues affecting women"" - @akin_adesina #2016aec",0,,,,,
now happening: @cnbcafrica  round-table: the way forward to transforming africa’s agriculture. #2016aec ,0,,,,,
"""globalization is a force that should be enjoyed by everybody. let the fruits of globalization be shared by everybo… ",0,,,,,
"need to level the playing field. governments need to invest in training,,0,,,,
production process has been internationalized. and low-skilled workers are left behind. - nobel laureate eric maskin  #2016aec #feedafrica,0,,,,,
"""globalization has led to a dramatic increase in inequality."" - nobel laureate eric maskin (#harvard) addresses the #2016aec in abuja",0,,,,,
"despite huge agricultural potential,,0,,,,
"""if we want to leave no one behind,,,,0,,
"""africa must turn agriculture into wealth"" - #afdb president @akin_adesina on agro-industry,,0,,,,
#africa must rapidly move towards investing in its agro-industry to achieve food self-sufficiency - #afdb president @akin_adesina #2016aec,0,,,,,
".@afdb_group president @akin_adesina: ""nigeria is the most populous country in #africa with enormous agricultural potential"" #2016aec",0,,,,,
we're very pleased that the @afdb_group is supporting #nigeria to pursue reforms of its #agriculture and #energy sectors - @profosinbajo,0,,,,,
"happening now: h.e. @profosinbajo,,,,0,,
african economic conference 2016: ending hunger and enabling food security in africa  ,0,,,,,
"rt @celestinmonga: relax: fears of trade wars are exaggerated in a world of global value chains,,,,,,
#boeing787 parts suppliers are from all ove…",0,,,,,
"countdown to the 11th #africa|n economic conference in abuja. info,,0,,,,
"rt @celestinmonga: nobel laureate eric maskin (#harvard) to speak @ #2016aec in abuja on globalization,,,0,,,
"#feedafrica: 11th african economic conference kicks off monday in abuja. for info,,,0,,,
home stretch for african development fund 14th replenishment (adf-14)  ,0,,,,,
"“africa deserves more,,0,,,,
.@worldbank and african development bank bolster aid transparency data  ,0,,,,,
blog: the unexplored potential of #africa’s trade in services  ,0,,,,,
"launch of boost africa initiative,,0,,,,
#boostafrica: empowering young #africa|n entrepreneurs - find out more:  #africaday2016 ,0,,,,,
rt @africalegal: alsf inaugural stakeholder meeting on enhancing commercial legal practice in africa.  @canadadev @dfid_uk @afdb_group @oha…,0,,,,,
"“global finance mechanisms must pay for #africa’s rising climate bill,,0,,,,
"rt @akin_adesina: presidents of niger,,0,,,,
rt @akin_adesina: great meeting with un secretary general ban ki-moon. we will work for africa to access global climate finance. ,0,,,,,
"rt @wwandisa: pres eib werner hoyer speaks on the organization's financial injection on the continent. ,,,,,,
,,,,,,
#africaday2016 ",0,,,,,
rt @eib: #africaday2016 starts now! watch live all the different sessions here:  ,0,,,,,
"rt @emanuelesanti: prst @akin_adesina opens joint @afdb_group @eib africa day. ""we all have an interest in supporting #africa,,0,,,,
rt @eib: how africans transform their lives and their continent? read their powerful stories here:  #africaday2016 #…,0,,,,,
reaffirming power africa’s contribution of us $11 million to the sustainable energy fund for #africa… ,1,,,,,
#africaday at #cop22: moving from commitment to action with ndcs in #africa  #africacop22 ,0,,,,,
"countdown to the 2016 african economic conference in abuja. theme: ""feeding #africa"" dec 5-7. info:… ",0,,,,,
#afdb approves us $391 million for #kenya’s #water and sanitation project  ,1,,,,,
#afdb applauds #brazil’s agricultural transformation at 4th brazil #africa forum  ,0,,,,,
"rt @awardfellowship: ""when #women #farmers have access to #technological advances the whole continent benefits."" @gjfras @afdb_group ",0,,,,,
rt @soniaborrini: [video] @royalsegolene at africa pavillon @cop22 ! #africacop22 @afdb_group ,0,,,,,
rt @soniaborrini: #africacop22 @royalsegolene avec les ambassadeurs des pays d'afrique au pavillon afrique ,0,,,,,
#africa|n development bank pours us $22.9 million into #sudan’s #education sector  #afdb ,1,,,,,
rt @akin_adesina: 239 african migrants just died at sea in libya. extremely sad! we must rapidly create jobs in africa. we must end wasting…,0,,,,,
#africa lights the way to #climate action as marrakech talks begin  #cop22 #africacop22… ,0,,,,,
#afdb approves us $1-million grant to finance #nutrition campaign in #nigeria’s borno state  ,1,,,,,
visit of president touadéra: #afdb reaffirms its support of the central #africa|n republic ahead of donor roundtabl… ,0,,,,,
#france provides €6-million grant to #afdb for the #africa renewable energy initiative  #africacop22 @cop22,0,,,,,
