text,label,,,,,,,,
mombasa is listening to #jambokenya : where are you listening to the show from? check in with your frequency ,0,,,,,,,,
"utawala,,0,,,,,,,
garissa is listening to #jambokenya : where are you tuned in to the hottest breakfast show from? check in with your… ,0,,,,,,,,
"the first hour #jambokenya is live in air,,0,,,,,,,
"rt @joygituro: unawarausha kina nani? ni ijumaa yenye baraka tele,,0,,,,,,,
mwema by @mercymasika now playing in the first hour #jambokenya live on chemchemi ya ukweli,0,,,,,,,,
"wakilisha mtaa wako,,0,,,,,,,
rt @radiocitizenfm: it's the first hour #jambokenya live on air with @luchivya @inspektamwala @wilbrodanyamin @emanyikah,0,,,,,,,,
rt @radiocitizenfm: unatupata ukiwa wapi? ni wakati wa #jambokenya 5pm-9pm hapa ndani ya radio citizen ikiongozwa na @luchivya @wilbrodanya…,0,,,,,,,,
"rt @djflashkenya: it's a blessed morning,,0,,,,,,,
rt @djflashkenya: get your mornings blessed on #jambokenya on @radiocitizenfm,0,,,,,,,,
rt @ezekielelkana7: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala kakamega bendera inapepea. #jambokenya #jambokenya,0,,,,,,,,
rt @ezekielelkana7: @radiocitizenfm @luchivya @wilbrodanyamin @inspektamwala kakamega bendera inapepea. #jambokenya,0,,,,,,,,
"rt @djflashkenya: it's an amazing morning,,0,,,,,,,
rt @alumasajackson1: @emanyikah usha sema na sio kuringa na inatambulika hii ni chemichemi ya ukweli #jambokenya,0,,,,,,,,
rt @djflashkenya: welcome to the first edition #jambokenya right here on @radiocitizenfm,0,,,,,,,,
rt @radiocitizenfm: good morning and welcome to the first hour #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @joygituro: good morning and welcome to the first hour #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @wilbrodanyamin: good morning and welcome to the first hour #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @luchivya: good morning and welcome to the first hour #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @radiocitizenfm: it's time to take you to the amazing hours of #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @wilbrodanyamin: it's time to take you to the amazing hours of #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
rt @luchivya: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitizenfm,0,,,,,,,,
rt @radiocitizenfm: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitiz…,0,,,,,,,,
rt @emanyikah: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitizenfm,0,,,,,,,,
unatupata ukiwa wapi? ni wakati wa #jambokenya 5pm-9pm hapa ndani ya radio citizen ikiongozwa na @luchivya… ,0,,,,,,,,
rt @ngetichfred: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitizenfm,0,,,,,,,,
rt @joygituro: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitizenfm,0,,,,,,,,
rt @wilbrodanyamin: #jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitiz…,0,,,,,,,,
"rt @radiocitizenfm: unaipeperushia bendera ya #jambokenya kutoka wapi? ni furahiday,,0,,,,,,,
"unaipeperushia bendera ya #jambokenya kutoka wapi? ni furahiday,,0,,,,,,,
it's the first hour #jambokenya live on air with @luchivya @inspektamwala @wilbrodanyamin @emanyikah,0,,,,,,,,
#jambokenya  unaipeperushia wapi bendera ya #jambokenya wakilisha kauntio yako twambie mtaa au kijiji chako #radiocitizenfm,0,,,,,,,,
good morning and welcome to #jambokenya first hour right here with @luchivya @wilbrodanyamin @inspektamwala @emanyikah,0,,,,,,,,
"unawarausha kina nani? ni ijumaa yenye baraka tele,,0,,,,,,,
"hapa ndo nyumbani kwa watangazaji tajika,,,,,,,,,
,,,,,,,,,
5pm-9pm",0,,,,,,,,
"it's a chilly morning in the capital,,0,,,,,,,
"#jambokenya > barikiwa na nyimbo za injili katika awamu ya kwanza,,0,,,,,,,
it's time to take you to the amazing hours of #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
good morning and welcome to the first hour #jambokenya right here on chemchemi ya ukweli,0,,,,,,,,
awamu ya #majogoo #gospelmusic #barakatele #usalama #usafiri,0,,,,,,,,
standby for @tonyanthonymuze #markandthebeast @mutembei1d @reggaepresident #bigtune #foundation @reggaematics,0,,,,,,,,
"karibu ndani ya #citizenexpress na nahodha @reggaepresident #hakunakulala ,,0,,,,,,,
"je,,0,,,,,,,
wakubaliana na kauli kuwa kumbukumbu za jinsi mlivyokutana na mwenzako wa ndoa kunaleta furaha?....#goodeveningkenya,0,,,,,,,,
je waamini kuwa vitu vinaonekana kama vya kitoto ndivyo vinayochangia furaha katika ndoa?...#goodeveningkenya,0,,,,,,,,
je kwa nini niaonekana kana kwamba mapenzi iwe tu siku ya valentino?....#goodeveningkenya,0,,,,,,,,
kilele chetu kama ilivyo ada leo alhamisi ni mazungumzo @tushauriane itimiapo saa 9.30pm....#goodeveningkenya,0,,,,,,,,
"prankster hands conte signed mourinho shirt,,,,,,,,,
 ",0,,,,,,,,
#np #elokooyo @fallyipupa #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt wa #taratibu enjoy #driveonreloaded.,0,,,,,,,,
rt @maasai_boy: @radiocitizenfm asante sana tina na munai kwa kucheza ngoma yangu,0,,,,,,,,
#driveonreloaded @countryman kabochi au ukipenda pastor dingo ana ujumbe kwako sikiliza hapa. ,0,,,,,,,,
#driveonreloaded sikiliza @pastor dingo akisimulia maisha yake @ogaltina @munaigeneral #driveonreloaded. ,0,,,,,,,,
"mui huwa mwema,,0,,,,,,,
broke kenya threatens to cancel ittf africa top 16  ,0,,,,,,,,
awamu ni ya pili ndani ya #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt wa #fumbo jaribu bahati yako #driveonreloaded,0,,,,,,,,
awamu ni ya kwanza ndani ya show kubwa #driveonreloaded @radiocitizenfm @ogaltina @munaigeneral wkt wa #tabiachwara #driveonreloaded,0,,,,,,,,
rt @hkamariki254: nasa waionya serikali kuhusu hatua yao ya kuingilia uamuzi wa mahakama . kwa mengi zaidi sikiza @radiocitizenfm @mulembe_…,0,,,,,,,,
rt @rayoh04: @radiocitizenfm @munaigeneral @ogaltina outta nakuru tuned kabisaa,0,,,,,,,,
#driveonreloaded @munaigeneral anatuambia #tbt yake hapa yako ni gani? @ogaltina sema nasi. ,0,,,,,,,,
#driveonreloaded ikiwa ni #tbt edition sema nasi @ogaltina @munaigeneral ndani ya nyumba.,0,,,,,,,,
#driveonreloaded tumeingia kukupeleka mpaka pale baadae ikiwa ni #tbt je una kumbukumbu zipi? sema nasi.,0,,,,,,,,
rt @mzaziwillytuva: huyu ni mimi kweli? it's a throwback to valentine's day 6 years ago : now let me and dj flash  take you back in to time…,0,,,,,,,,
"rt @kenyamuexposetv: ""@msetoea: guess which kenyan rapper this is as we take you back in to time on #msetotbt @radiocitizenfm ",0,,,,,,,,
rt @mrmediatz: @radiocitizenfm from tanzaniaaaaa so tupo pamoja sana katika show mpaka tamaati ya show yetu ya #msetotbt over.,0,,,,,,,,
"rt @otungamourice: @radiocitizenfm l wish him well. may his dreams come to pass,,0,,,,,,,
rt @herme_mar4: @mzaziwillytuva @radiocitizenfm +255 kilimanjaro. dah mzazi unawasha moto hadi mjumbe wa nyumba kumi amekasirika kwa kelele…,0,,,,,,,,
"the wild is calling and @viusasa is taking you there.,,,,,,,,,
,,,,,,,,,
be a part of the world where everyone fights for their... ",0,,,,,,,,
bebe cool amewasha moto uganda!! sikiliza #msetotbt @radiocitizenfm ,0,,,,,,,,
listen to what hon. bobi wine has to say about bebe cool's beef on #msetotbt @radiocitizenfm ,0,,,,,,,,
rt @trendsmapkenya: trend alert: #msetotbt. more trends at  #trndnl ,0,,,,,,,,
umaskini na kiwango duni cha elimu hakikumkatisha tamaa kufuata ndoto yake na kujitafutia riziki : msikilize wango… ,0,,,,,,,,
umaskini na kiwango duni cha elimu hakikumkatisha tamaa kufuata ndoto yake na kujitafutia riziki : msikilize wango… ,0,,,,,,,,
guess which kenyan rapper this is as we take you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
"serikali inasisitiza kuwa haitamruhusu miguna miguna kurejea nchini licha ya agizo la mahakama kuu,,0,,,,,,,
meet this hustler {wango} who operates a boda boda and makes time to do music : be inspired on #msetotbt radiocitiz… ,0,,,,,,,,
meet this hustler who operates a boda boda and makes time to do music : be inspired on #msetotbt radiocitizenfm ,0,,,,,,,,
"serikali inasisitiza kuwa haitamruhusu miguna miguna kurejea nchini licha ya agizo la mahakama kuu,,0,,,,,,,
eddy kenzo's responds to bebe cool's beef on #msetotbt : stay tuned to @radiocitizenfm ,0,,,,,,,,
rt @msetoea: baba heave aka @bahatikenya's tbt : we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
rt @mzaziwillytuva: can you believe that this is @mwalimchurchill ? we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
rt @msetoea: when @wahukagwi was a student!!! we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
rt @mzaziwillytuva: when @wahukagwi was a student!!! we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
"rt @msetoea: 🔥 bebe cool vs eddy kenzo 🔥,,,,,,,,,
,,,,,,,,,
as the beef between the two gets hotter,,0,,,,,,,
rt @arnoldo_ke: @juacaligenge hehe  natakaa tu furaha yako nataka tu heshima yako @msetoea #msetotbt ,0,,,,,,,,
rt @swaleh_abdi: @mzaziwillytuva @wahukagwi @radiocitizenfm #msetotbt malindi naskiza tu @namelesskenya @wyredalovechild @nazizihirji @noni…,0,,,,,,,,
rt @cindypennie1: @mzaziwillytuva @radiocitizenfm @juacaligenge ngeli ni ya wagenge #msetotbt issa real tbt,0,,,,,,,,
"rt @oopatrobin: hiyo ngoma *makofi imenikumbusha mbali kwa saana,,0,,,,,,,
"🔥 bebe cool vs eddy kenzo 🔥,,,,,,,,,
,,,,,,,,,
as the beef between the two gets hotter,,0,,,,,,,
when @wahukagwi was a student!!! we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
can you believe that this is @mwalimchurchill ? we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
comedians eric omondi and fred omondi's tbt : we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
baba heave aka @bahatikenya's tbt : we are taking you back in to time on #msetotbt @radiocitizenfm ,0,,,,,,,,
"wenger says @aubameyang7 ruling makes no sense,,,,,,,,,
 ",0,,,,,,,,
time to take you back in to time on #msetotbt @radiocitizenfm : this is @juacaligenge ,0,,,,,,,,
"can you believe that this is @koinangejeff ? well,,0,,,,,,,
enjoy some hot old skool east african hits on #msetotbt @radiocitizenfm ,0,,,,,,,,
furahia miziki ya kizazi kipya toka afrika mashariki iliyobamba kwenye #msetotbt @radiocitizenfm,0,,,,,,,,
it's time for some hot old skool east african mix with @djflashkenya on #msetotbt @radiocitizenfm,0,,,,,,,,
"🔥 bebe cool vs eddy kenzo 🔥,,,,,,,,,
,,,,,,,,,
as the beef between the two gets hotter,,0,,,,,,,
"the wild is calling and @viusasa is taking you there.,,,,,,,,,
,,,,,,,,,
be a part of the world where everyone fights for their survi… ",0,,,,,,,,
#np #ukimwona by @diamondplatnumz on #msetotbt @radiocitizenfm,0,,,,,,,,
"@hellen_obiri makes 1500m bow ahead of @wicbham2018 show,,,,,,,,,
 ",0,,,,,,,,
#np #kipepeo by @realjaguarkenya on #msetotbt @radiocitizenfm,0,,,,,,,,
"@iebckenya to begin review of constituencies and wards boundaries this month,,0,,,,,,,
rt @balozi_ambasu: @radiocitizenfm @icia_jacob @mzaziwillytuva @djflashkenya #msetotbt rocking the airwaves hapa msafiri village busia.big…,0,,,,,,,,
listen to some old skool #msetoreggaemix by @djflashkenya on #msetotbt @radiocitizenfm,0,,,,,,,,
we are taking you back in to time on #msetotbt 12pm - 3pm @radiocitizenfm,0,,,,,,,,
"‘bogey team’ @laticsofficial seek three-peat shock over @mancity,,,,,,,,,
 ",0,,,,,,,,
"#michezomashinani hivi punde,,,,0,,,,,
"we,,,,0,,,,,
we will not allow anc mps who are out to finish our party leader. we know those who are behind them by sponsoring t… ,0,,,,,,,,
"as lawyers we are against anyone,,,0,,,,,,
disquiet grows in nasa over sharing of parliament slots ,0,,,,,,,,
we reiterate kenya's commitment to run an open economy and welcome the technical support switzerland continues to g… ,0,,,,,,,,
lawyers at the milimani law courts to protest government's disregard of court orders. ,0,,,,,,,,
usajili wa kujiunga na jeshi nchini unaendelea. kila la heri kwa wanaotaka kujiunga na jeshi letu tukufu ili ku… ,0,,,,,,,,
i posted a new video to facebook ,0,,,,,,,,
"#kdfrecruitment,,,,,,,,,
,,,,,,,,,
voi,,0,,,,,,,
kuna msichana ambaye mchumba wake anataka kumlipia mahari lakini ameambiwa hawezi kufanya hivyo kwani mama ya... ,0,,,,,,,,
"‘nothing is impossible’,,,,,,,,,
 ",0,,,,,,,,
"ushindi kwa @migunamiguna baada ya mahakama kuu kumrejeshea uraia wa kenya,,0,,,,,,,
kuna msichana ambaye mchumba wake anataka kumlipia mahari lakini ameambiwa hawezi kufanya hivyo kwani mama ya huyu… ,0,,,,,,,,
"quickfire @rogerfederer two wins from oldest no 1 spot,,,,,,,,,
 ",0,,,,,,,,
"victory for #migunamiguna after high court reinstates his citizenship,,0,,,,,,,
"victory for @migunamiguna after high court reinstates his citizenship,,0,,,,,,,
wafanyibiahara waendelea kukadiria hasara kufuatia kubomolewa kwa vioski. sasa wata #chapakazi namna gani?… ,0,,,,,,,,
it cannot be gainsaid that the position of the judiciary is now undermined...there are now threats to the... ,0,,,,,,,,
#chapakazi #chapakazi @jeridahandayi @syombuaosiany . ,0,,,,,,,,
mgeni wetu anasema studioni ilikuwa vipi kulea mimba ya watoto wanne @jeridahandayi @syombuaosiany #chapakazi. ,0,,,,,,,,
kubeba mimba ya watoto wanne si rahisi kama anavyoeleza mgeni wetu katika #chapakazi.,0,,,,,,,,
"instructor,,,0,,,,,,
"instructor,,0,,,,,,,
#chapakazi na leo tunasherekea mwanamke @jeridahandayi @syombuaosiany zidi kusema nasi. ,0,,,,,,,,
"a new school term is here but kuloba,,,,,,,,,
,,,,,,,,,
watch… ",0,,,,,,,,
divinar ndiye mgeni wetu katika #chapakazi ,0,,,,,,,,
"je ukipata watoto wanne kwa wakati mmoja yaani quadruplets,,0,,,,,,,
inaonekana @ccnairobi @county_nairobi inaendeleza shughuli ya kubomoa vioski kando kando ya barabara. je umeshuhidi… ,0,,,,,,,,
unafanya kazi gani leo? uko ndani ya #chapakazi? unasikiza frequency gani?,0,,,,,,,,
#chapakazi tayari kwenye anga zako unachapa kazi ukiwa wapi?@jeridahandayi @syombuaosiany studioni.,0,,,,,,,,
#chapakazi ,0,,,,,,,,
#chapakazi tayari tushaanza unachapa kazi ukiwa wapi ?,0,,,,,,,,
#chapakazi iko hewani sasa na @jeridahandayi na @syombuaosiany . hujambo!,0,,,,,,,,
"does mbaazi and mahamri sound like a good breakfast plan this morning?,,,,,,,,,
,,,,,,,,,
join mwanahamisi on 'mapishi time' as... ",0,,,,,,,,
kikosi cha #jambokenya kinasema shukran kwa kuungana nasi twaondoka na kukutakia siku njema,0,,,,,,,,
"mbaazi na mahamri sounds like a good breakfast plan this morning.,,,,,,,,,
,,,,,,,,,
join mwanahamisi on 'mapishi time' as she shows… ",0,,,,,,,,
"rt @wilbrodanyamin: #jambokenya tunakuuliza hii stori ya "" 10 years guarantee"" ambayo mtu hupewa akimuoa mwanadada kutoka meru ni ukweli am…",0,,,,,,,,
"rt @radiocitizenfm: #jambokenya tunakuuliza hii stori ya "" 10 years guarantee"" ambayo mtu hupewa akimuoa mwanadada kutoka meru ni ukweli am…",0,,,,,,,,
"rt @radiocitizenfm: #jambokenya tunakuuliza hii stori ya "" 10 years guarantee"" ambayo mtu hupewa akimuoa mwanadada kutoka meru ni ukweli am…",0,,,,,,,,
"rt @wilbrodanyamin: good morning,,0,,,,,,,
"#jambokenya tunakuuliza hii stori ya "" 10 years guarantee"" ambayo mtu hupewa akimuoa mwanadada kutoka meru ni ukwel… ",0,,,,,,,,
"#jambokenya tunakuuliza hii stori ya "" 10 years guarantee"" ambayo mtu hupewa akimuoa mwanadada kutoka meru ni ukweli ama ni pang'ang'a tu?",0,,,,,,,,
"rt @ngetichfred: awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea @radioc…",0,,,,,,,,
"rt @emanyikah: awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea @radiocit…",0,,,,,,,,
"rt @luchivya: awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea @radiociti…",0,,,,,,,,
"rt @wilbrodanyamin: awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea @rad…",0,,,,,,,,
"rt @radiocitizenfm: awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea @rad…",0,,,,,,,,
"awamu ya mwisho ya mpango wa #jambokenya tunaanza burudani ndani ya #jambokenya,,,,,,,,,
#pn les wanyika's kasuku unaitegea… ",0,,,,,,,,
mjadala wa #jambokenya hebu tupe maoni yako kuhusu lalama za chama cha jubilee kwa idara ya mahakama katibu wa cham… ,0,,,,,,,,
mjadala wa #jambokenya hebu tupe maoni yako kuhusu lalama za chama cha jubilee  kwa idara ya mahakama katibu wa... ,0,,,,,,,,
city hall demolishes illegal structures erected outside city stadium as crackdown on unapproved developments continues.,0,,,,,,,,
rt @kapedoshem: @radiocitizenfm @muriukilincoln kutoka menengai gdc nakuru nawapata vipoa #jambokenya,0,,,,,,,,
rt @edenchirchir17: @erickobiri3 @radiocitizenfm @ronofelix2 @luchivya thika well represented #jambokenya #jambokenya #jambokenya #jamboken…,0,,,,,,,,
#jambokenya > the breakfast  show on @radiocitizenfm #trending  nairobi tune in 106.7 fm are you there? ,0,,,,,,,,
#jambokenya > zamu sasa ni yake @muriukilincoln akikupa makala #ninapobanwa : saa 7am dira ya @radiocitizenfm,0,,,,,,,,
"rt @awilomarori: @radiocitizenfm from rongai diaspora,,0,,,,,,,
"rt @ben_kisembe: @radiocitizenfm @dkmaraga niko cheptais mt.elgon,,,0,,,,,,
"17 killed in high school shooting in parkland,,0,,,,,,,
rt @radiocitizenfm: #jambokenya the breakfast  show on @radiocitizenfm #trending  nairobi tune in 106.7 fm ,0,,,,,,,,
#jambokenya the breakfast  show on @radiocitizenfm #trending  nairobi tune in 106.7 fm ,0,,,,,,,,
rt @edenchirchir17: @ronofelix2 @luchivya thika well represented #jambokenya,0,,,,,,,,
rt @edenchirchir17: @ronofelix2 @luchivya thika well represented #jambokenya show kubwa,0,,,,,,,,
rt @edenchirchir17: @ronofelix2 @luchivya thika well represented #jambokenya show kubwa💪💪💪,0,,,,,,,,
"rt @mutembei1d: @fredomachoka @radiocitizenfm @citizentvkenya #citizenexpress ,,,,,,,,,
@radiocitizenfm ,,,,,,,,,
@luchivya ,,,,,,,,,
@kakazema ,,,,,,,,,
@bekimwamburi ,,,,,,,,,
@icia_…",0,,,,,,,,
rt @muhanji_wa: @radiocitizenfm #jambokenya elburgon tuko ndani round one,0,,,,,,,,
"rt @mariengavictor: @wilbrodanyamin #jambokenya warauke eugene,,,0,,,,,,
"rt @kapedoshem: @luchivya kutoka wanyororo b' narausha,,,,,,,0,,
rt @annerecha1: @radiocitizenfm #jambokenya saudi arabia tuko pamoja,0,,,,,,,,
rt @arimbaa: @luchivya #jambokenya nyamira nawapata kwa njia safi,0,,,,,,,,
rt @ronofelix2: @luchivya kisumu nawakilisha #jambokenya,0,,,,,,,,
#uchambuziwamagazeti jubilee sasa yamgeukia jaji mkuu @dkmaraga huku shutuma zikiilenga idara ya mahakama… ,0,,,,,,,,
#jambokenya round on on air with @luchivya @wilbrodanyamin @inspektamwala @emanyikah,0,,,,,,,,
"unawarausha nani leo kwenye mpango wa #jambokenya ? pokea baraka na nyimbo ya injili,,0,,,,,,,
unatupata ukiwa maeneo gani? ni #jambokenya hapa ndani ya chemchemi ya ukweli,0,,,,,,,,
"welcome on board,,0,,,,,,,
unawarausha nani? ni awamu ya kwanza #jambokenya ndani t chemchemi ya ukweli ikiongozwa na kigogo @luchivya women r… ,0,,,,,,,,
katika awamu hii ya kwanza unabarikiwa na nyimbo za injili #jambokenya hewani chemchemi ya kweli,0,,,,,,,,
rt @emanyikah: safari bado by bony mwaitege np on #jambokenya first hour on chemchemi ya ukweli,0,,,,,,,,
"rt @mzaziwillytuva: the entertained,,0,,,,,,,
"rt @luchivya: good morning,,0,,,,,,,
rt @joygituro: safari bado by bony mwaitege np on #jambokenya first hour on chemchemi ya ukweli,0,,,,,,,,
rt @luchivya: pokea nyimbo za baraka ndani ya awamu ya kwanza #jambokenya hapa radio citizen fm. unatupokea ukiwa maeneo gani?,0,,,,,,,,
niache niimbe by @therealpitson now playing on #jambokenya round on right here on chemchemi ya ukweli,0,,,,,,,,
"welcome on board our people,,0,,,,,,,
"after the valentine's celebrations,,0,,,,,,,
unawarausha nani? ni awamu ya kwanza #jambokenya hapa ndani na @luchivya @wilbrodanyamin @inspektamwala @emanyikah,0,,,,,,,,
rt @radiocitizenfm: where are you tuned in to the show from? it's #jambokenya time on the number one station,0,,,,,,,,
rt @joygituro: where are you tuned in to the show from? it's #jambokenya time on the number one station,0,,,,,,,,
rt @luchivya: where are you tuned in to the show from? it's #jambokenya time on the number one station,0,,,,,,,,
rt @wilbrodanyamin: where are you tuned in to the show from? it's #jambokenya time on the number one station,0,,,,,,,,
"rt @kapedoshem: @wilbrodanyamin kutoka wanyororo b' rausha mutuma,,,,,,,0,,
"rt @joygituro: it's the thursday edition of #jambokenya live on air,,0,,,,,,,
"rt @radiocitizenfm: it's the thursday edition of #jambokenya live on air,,0,,,,,,,
"rt @wilbrodanyamin: it's the thursday edition of #jambokenya live on air,,0,,,,,,,
rt @onsongorobert: @joygituro #jambokenya west pokot nimeamka na niko tuned,0,,,,,,,,
"rt @radiocitizenfm: it's a blessed morning,,0,,,,,,,
"rt @joygituro: it's a blessed morning,,0,,,,,,,
"the first hour #jambokenya is live on air,,0,,,,,,,
rt @radiocitizenfm: safari bado by bony mwaitege np on #jambokenya first hour on chemchemi ya ukweli,0,,,,,,,,
rt @wilbrodanyamin: safari bado by bony mwaitege np on #jambokenya first hour on chemchemi ya ukweli,0,,,,,,,,
"rt @wilbrodanyamin: ni awamu ya kwanza,,0,,,,,,,
awamu ya kwanza #jambokenya hewani radio citizen ikiongozwa na kigogo @luchivya @wilbrodanyamin @inspektamwala @emanyikah,0,,,,,,,,
"rt @radiocitizenfm: ni awamu ya kwanza,,0,,,,,,,
"rt @joygituro: ni awamu ya kwanza,,0,,,,,,,
"rt @emanyikah: ni awamu ya kwanza,,0,,,,,,,
"good morning,,0,,,,,,,
"rt @kibe_tz: @wilbrodanyamin githurai present. tumsifu yesu kristi wilb.,,,,,,,,,
#jambokenya",0,,,,,,,,
rt @jasonkidingagm4: @radiocitizenfm #jambokenya #jambokenya #jambokenya #jambokenya #jambokenya #jambokenya #jambokenya kawangware soko mj…,0,,,,,,,,
"ni awamu ya kwanza,,0,,,,,,,
safari bado by bony mwaitege np on #jambokenya first hour on chemchemi ya ukweli,0,,,,,,,,
"it's a blessed morning,,0,,,,,,,
"it's the thursday edition of #jambokenya live on air,,0,,,,,,,
where are you tuned in to the show from? it's #jambokenya time on the number one station,0,,,,,,,,
"the entertained,,0,,,,,,,
pokea nyimbo za baraka ndani ya awamu ya kwanza #jambokenya hapa radio citizen fm. unatupokea ukiwa maeneo gani?,0,,,,,,,,
amka na baraka ndani ya #jambokenya > unatupata ukiwa maaeneo gani? karibu ndani ya kipindi kinachokuenzi,0,,,,,,,,
"good morning,,0,,,,,,,
#jambokenya > barikiwa na nyimbo za injili hapa radio citizen,0,,,,,,,,
karibu katika awamu ya kwanza #jambokenya ndani ya chemchemi ya ukweli,0,,,,,,,,
np #twawaombea sauti ya salim jnr ndani ya @radiocitizenfm good morning! unapokea baraka za asubui ukiwa wapi?… ,0,,,,,,,,
np #lingalayayesu ya pitson ndani ya @radiocitizenfm good morning! unapokea baraka za asubui ukiwa wapi? @kakazema… ,0,,,,,,,,
np #taai ya emmy kosgei ndani ya @radiocitizenfm good morning! unapokea baraka za asubui ukiwa wapi? @kakazema pamo… ,0,,,,,,,,
np #adonai ya marion shako ndani ya @radiocitizenfm katika #citizenexpress ukiwa na @kakazema pamoja na… ,0,,,,,,,,
rose muhanda anatanguliza baraka za asubui katika #citizenexpress na kibao #mteuleuwemacho ndani ya @radiocitizenfm… ,0,,,,,,,,
"wasaa wa majogoo ndani ya @radiocitizenfm hali ya anga na usalama ikoje huko uliko,,,0,,,,,,
np #jangu ya obsessions katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 hadi… ,0,,,,,,,,
rt @josphatbarasa7: @radiocitizenfm tuned nikiwa university of eldoret.angusha perfect love tafadhali.,0,,,,,,,,
rt @josphatbarasa7: @radiocitizenfm @kakazema @nashipaimercy16 tuned nikiwa university of eldoret. angusha perfect love.,0,,,,,,,,
rt @christo45286986: @radiocitizenfm @kakazema @nashipaimercy16 @kakazema #kibabiiuniversity ndaani hadi chee@radiocitizenfm,0,,,,,,,,
rt @josphatbarasa7: @radiocitizenfm tuned nikiwa university of eldoret mpaka mwisho.angusha perfect love.,0,,,,,,,,
np #anita ya matonya katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 hadi ch… ,0,,,,,,,,
np #mariyah ya ally b katika #citizenexpress ndani ya @radiocitizenfm ukiwa na @kakazema na @nashipaimercy16 hadi c… ,0,,,,,,,,
rt @cosmas80330149: @nashipaimercy16 @radiocitizenfm @kakazema imagine nimengoja maua sichapata ngo,0,,,,,,,,
rt @bandariwa: @radiocitizenfm @nashipaimercy16 @kakazema #citizenexpess uon lower kabete campus very locked hadi chee t.b.t yangu ni tukiw…,0,,,,,,,,
rt @mutembei1d: @kakazema @radiocitizenfm @nashipaimercy16 #citizenexpress runda tunasafiri pamoja hadi majogoo naomba kiti no 15 nisafiri…,0,,,,,,,,
