text,label,,,,,
rt @thetradingbell: the @nicbankkenya payroll rose by 2.3% to about ksh. 2.2 billion as per results released in november.  #tradingbell @ns…,1,,,,,
rt @thetradingbell: @johngachora: the 2.3% @nicbankkenya payroll rise was one of the lowest in the industry from a staff cost perspective.…,0,,,,,
rt @thetradingbell: #tradingbell ,0,,,,,
rt @obrienkimani: @thetradingbell @nicbankkenya @johngachora the interests capping law has made banks to be more innovative in order to rem…,0,,,,,
"rt @thetradingbell: how to operate efficiently in the new normal is what banks are currently looking at. #tradingbell ,,,,,,
@johngachora @nicban…",0,,,,,
"rt @thetradingbell: o'brien: in terms of @nicbankkenya operations,,0,,,,
"rt @thetradingbell: @johngachora: @nicbankkenya has had to look at it’s strategy & eliminated 40 positions,,0,,,,
"rt @thetradingbell: @nicbankkenya has a very good handle on how staff cost is controlled,,0,,,,
rt @thetradingbell: @obrienkimani: did the interest rate capping law have an impact on the @nicbankkenya loan book? @johngachora #tradingbe…,0,,,,,
"rt @thetradingbell: @johngachora: no,,0,,,,
rt @thetradingbell: #tradingbell ,0,,,,,
rt @thetradingbell: #tradingbell ,0,,,,,
rt @itsawuor: @nicbankkenya md john gachora says banks need new strategies to catch up with the capping of interest rates @thetradingbell #…,0,,,,,
rt @itsawuor: the interest rate capping law has made banking entities to evaluate their strategies. -@johngachora @nicbankkenya @nsekenya #…,0,,,,,
in the longterm we are eyeing other countries but currently consolidating our presence in east africa -... ,0,,,,,
in the longterm we are eyeing other countries but currently consolidating our presence in east africa -… ,0,,,,,
i expect to see a subdued growth in terms of private credit predicts @johngachora @nicbankkenya @arimusmedia @kenyanwalstreet #tradingbell,0,,,,,
i don't expect things to dramatically change in the medium term until after elections says @nicbankkenya md @johngachora #tradingbell,0,,,,,
@johngachora : it is not fare to say the interest capping law is the one causing credit crunch but there was econom… ,0,,,,,
@johngachora: the grown on private credit is at an all time low of 4.1% as december last year according to… ,0,,,,,
the results that we announced had no effect of the interest capping law says @nicbankkenya md @johngachora... ,0,,,,,
the results that we announced had no effect of the interest capping law says @nicbankkenya md @johngachora… ,0,,,,,
the decision to sent home 32 employees was not necessarily a costing cutting exercise - @johngachora md @nicbankkenya   #tradingbell,0,,,,,
@nicbankkenya: the banking's are going through the process of relooking at their strategies on how to operate on the new normal #tradingbell,0,,,,,
"our action was a reevaluation of our strategy rather than a knee jack reaction to the interest capping law,,0,,,,
"our action was a reevaluation of our strategy rather than a knee jack reaction to the interest capping law,,0,,,,
the release of the 32 employees was not a matter of costing cutting exercise but a change in strategy says... ,0,,,,,
the interest law has called upon banks to re-look at their efficiencies and banking models says @nicbankkenya md... ,0,,,,,
the release of the 32 employees was not a matter of costing cutting exercise but a change in strategy says… ,0,,,,,
the interest law has called upon banks to re-look at their efficiencies and banking models says @nicbankkenya md… ,0,,,,,
@johngachora :one of the strengths of leadership is been able to respond to the prevailing circumstances  says… ,0,,,,,
tune into @kbcchannel1 in the next few minutes to catch @nicbankkenya #tradingbell episode. @obrienkimani... ,0,,,,,
tune into @kbcchannel1 in the next few minutes to catch @nicbankkenya #tradingbell episode. @obrienkimani… ,0,,,,,
rt @johnmuinde20: join @obrienkimani at 9.30pm as he interviews @nicbankkenya group md @johngachora on what they doing post the capping law…,0,,,,,
"rt @thetradingbell: don't miss tonight's episode of the #tradingbell with @obrienkimani featuring @johngachora,,0,,,,
rt @thetradingbell: @johngachora group md @nicbankkenya joins us this thursday on the #tradingbell show. tune in to @kbcchannel1 at 9.30pm…,0,,,,,
rt @thetradingbell: tonight on the #tradingbell @nicbankkenya group md @johngachora tells @obrienkimani what the group is doing post intere…,0,,,,,
rt @jussihuotari: so now you can invest in treasury bonds on your mobile in kenya. need only ~€30 to start. inclusive #fintech ,0,,,,,
rt @bboason: @terrymainabrian @nsekenya @robertshibutse its time for kenya to lead the establishment of a #east africa financial corridor,0,,,,,
want to find out what @nicbankkenya is doing post interest capping law? tune in @kbcchannel1 tonight at 9.30pm... ,0,,,,,
want to find out what @nicbankkenya is doing post interest capping law? tune in @kbcchannel1 tonight at 9.30pm… ,0,,,,,
"some 18m shares valued at kes.314m were traded in 904 deals,,-1,,,,
rt @maranguvincent: @terryadembesa @nsekenya @stt_software @cdsckenya congrats,0,,,,,
@samnkimani : the unveiling of #makiba bond will address low retail participation in our market and enhance financi… ,0,,,,,
"rt @nurumugambi: the money markets just got interesting ,,,,,,
#fintech #sustainablefinance @m_akiba2017 @nsekenya @kenyabankers ",0,,,,,
"rt @cdsckenya: cdsc to manage the register of the bond,,0,,,,
rt @cdsckenya: cbk gov. njoroge: this product will dramatically change the savings and investments culture of kenyans #m-akibaofficialllaun…,0,,,,,
rt @cdsckenya: njoroge: we need to appreciate the democratization of financial services that the new products to come will offer #m-akibaof…,0,,,,,
rt @cdsckenya: cs rotich: m-akiba is about financial inclusion. with the new bond the govt can issue the bond to a larger investment audien…,0,,,,,
"rt @cdsckenya: cdsc ceo,,0,,,,
rt @jimnahmbaru: we have just witnessed the launch of the first m-akiba bond at the treasury. it has a coupon rate of 10%p.a.tradable throu…,0,,,,,
rt @cdsckenya: @samnkimani ceo jamii bora and @nsekenya chairman speaks on the importance of the @m-akiba on the economy and general public…,0,,,,,
rt @samnkimani: a momentous day as nse chair. ,0,,,,,
rt @airtel_ke: @nsekenya thanks for the share.^jamo,0,,,,,
rt @aseasecretariat: #aseamembernews. follow @nsekenya to keep up to date with @m_akiba2017 launch ,0,,,,,
rt @johnemnjoroge: the minimum amount you can invest in bonds has been reduced from 50k to 3k.  plus you can invest via your mobile phone.…,1,,,,,
to trade #makiba bond open a cds account by dialling *889# either on @safaricomltd @airtel_ke .the initial... ,0,,,,,
to trade #makiba bond open a cds account by dialling *889# either on @safaricomltd @airtel_ke .the initial investme… ,0,,,,,
rt @mose_oduori: @nsekenya @airtel_ke @cdsckenya @kcbgroup @ketreasury @safaricomltd only the beginning?this should be trending though #mak…,0,,,,,
@njorogep : #makiba bond is in line with @cbkkenya strategy to increase the level of financial inclusivity in the e… ,0,,,,,
"rt @masakwithomasch: ""@nsekenya: kenya makes history as the first country in the world to offer govt traded bond through a mobile phone #ma…",0,,,,,
rt @gmkirima: a good opportunity for youths to invest in bonds. ,0,,,,,
rt @airtel_ke: @nsekenya thanks for the share.^jamo,0,,,,,
rt @airtel_ke: @nsekenya thanks for the share.^jamo,0,,,,,
#makiba is a collaborative initiative between @nsekenya @ketreasury @cdsckenya @safaricomltd @airtel_ke @kcbgroup... ,0,,,,,
#makiba is a collaborative initiative between @nsekenya @ketreasury @cdsckenya @safaricomltd @airtel_ke @kcbgroup t… ,0,,,,,
#makiba  bond is a tax free bond that will attract a 10% interest paid biannually within a period of 3 years... ,0,,,,,
rt @wazua: #makiba 3 year tenor with semi-annual coupons runs utterly contra to the speed of mobile money @njorogep ,0,,,,,
#makiba  bond is a tax free bond that will attract a 10% interest paid biannually within a period of 3 years… ,0,,,,,
"the #makiba bond entry level is kshs 3,,,0,,,
"the #makiba bond entry level is kshs 3,,,0,,,
rt @olookhisa: @nsekenya ,0,,,,,
the m-akiba bond will be targeting to raise ksh 5 billion through the capital markets. @cmakenya @cdsckenya... ,0,,,,,
the m-akiba bond will be targeting to raise ksh 5 billion through the capital markets. @cmakenya @cdsckenya… ,0,,,,,
the #makiba bond debuts as a special limited offer with a target of ksh 150m. the offer will run for 3 weeks. ,0,,,,,
"rt @kenyanwalstreet: phase one of m-akiba runs for 3 weeks targeting sh150m.,,,,,,
main offer targeting sh4.85bn in q2-q3 will run for 3 months h…",0,,,,,
rt @airtel_ke: @nsekenya thanks for the share.^jamo,0,,,,,
kenya makes history as the first country in the world to offer govt traded bond through a mobile phone #makiba... ,0,,,,,
kenya makes history as the first country in the world to offer govt traded bond through a mobile phone #makiba… ,0,,,,,
rt @airtel_ke: @nsekenya thanks for the share.^jamo,0,,,,,
rt @dreammarketke: epic win 👏👏👏 #makiba ,0,,,,,
the launch of much awaited #makiba bond is currently underway at the @ketreasury @cdsckenya @safaricomltd @airtel_ke @nsekenya @bd_africa,0,,,,,
rt @ythera_mwai: launch of m-akiba retail bond happening now @kenyatreasury  kudos to all players @makiba @nsekenya @cbkkenya @cdsckenya,0,,,,,
rt @cdsckenya: more stakeholders join @jimnahmbaru chairman kasib and @g_odundo @nsekenya cso ,0,,,,,
"rt @cdsckenya: our board of directors bob karina,,0,,,,
rt @charliegitonga: here's my chat with @nsekenya's ceo geoffrey odundo on issues shaping #capital #markets in #kenya ,0,,,,,
"turnover rose to kes.577m from the previous session’s kes.462m,,1,,,,
"rt @iseroney: launch of #makiba,,,0,,,
"rt @hblconsult: kenya capital mkts auth has signed up 70 firms to participate in a listing forum,,0,,,,
@joshuaoigara: digital financial services and fin-techs are changing the dynamics of the kenyan banking industry… ,0,,,,,
"rt @alykhansatchu: .@nsekenya nairobi nse20 index rallied +0.575% crossed the important chart level of 3,,,1,,,
"some 23m shares valued at kes.462m were traded in 1,,,-1,,,
"rt @david_indeje: next week the @nsekenya will launch exchange traded  funds with the listing of the newgold etf,,0,,,,
rt @alykhansatchu: .@johngachora is a csfb alumni like myself. looking forward to tuning in cc @nicbankkenya @nsekenya @kbcenglish ,0,,,,,
this thursday on the #tradingbell we host @johngachora group md @nicbankkenya. tune in @kbcchannel1 at 9.30pm for... ,0,,,,,
this thursday on the #tradingbell we host @johngachora group md @nicbankkenya. tune in @kbcchannel1 at 9.30pm for m… ,0,,,,,
rt @sang252: it's a great savings product for retail investors - hope it gets wide acceptance and sparks a savings culture in kenya. ,0,,,,,
"rt @thinkbizafrica: the forum seeks to encourage and,,,,,,
enhance the conversation on private,,,,,,
banking and wealth management in,,,,,,
africa #apbwm17",0,,,,,
rt @thinkbizafrica: @nsekenya ceo geoffrey odundo gives his presentation #apbwm17 ,0,,,,,
rt @wazua: well about damn time!  off to load m-pesa account🏃 ,0,,,,,
all the key stakeholders to be represented during the m- akiba launch @nsekenya @ketreasury @cdsckenya @safaricomltd @airtel_ke #makiba,0,,,,,
rt @dreammarketke: profound opportunity for business 👏👏👏👏 ,0,,,,,
rt @savicltd: @m_akiba2017 m-akiba bond is uniquely kenyan and one of its own kind in the world. #econtechreevolution #makiba,0,,,,,
rt @rickokinda: @m_akiba2017 ready to be bond ambassadors of #makiba at @fskuonline1 in kenyatta university through the piloting #fskuhosts…,0,,,,,
rt @_wisebob_: m-akiba kenya government mobile money bond launch is finally around the corner #makiba  ,0,,,,,
rt @m_akiba2017: all key stakeholders will be present at the launch. kenya association of stockbrokers and investment banks will be represe…,0,,,,,
"good news: the m-akiba bond will be launched on thursday 23rd march,,0,,,,
"rt @m_akiba2017: breaking: the m-akiba bond launch will be on thursday 23rd march 2017 at 12:00noon,,0,,,,
"rt @m_akiba2017: all key stakeholders will be present  at the launch. these are central bank of kenya (cbk),,0,,,,
"rt @m_akiba2017: the m-akiba launch shall be a special limited offer.the launch will be officiated by hon. henry rotich,,0,,,,
"rt @m_akiba2017: all key stakeholders will be present  at the launch. these are airtel kenya,,0,,,,
rt @cdsckenya: note this is the official twitter handle for the m-akiba bond information. ,0,,,,,
rt @kenyabankers: kba &  nairobi securities exchange to partner with ifc to promote green finance innovation. #greenbondke ,0,,,,,
"rt @kenyanwalstreet: finally m-akiba retail bond will be finally launched on 23rd,,0,,,,
rt @thinkbizafrica: it's all systems go at the @radissonblunbo for the @wealth_managmnt forum'!#apbwm17 ,0,,,,,
"rt @thinkbizafrica: join the discussion on #apbwm17 ,,,,,,
,,,,,,
@nsekenya @victorkiprop_ ",0,,,,,
"the bourse opened the week with a total of 32m shares valued at kes.515m,,1,,,,
"rt @wealth_managmnt: are you ready?  just under 24 hours to the @wealth_managmnt forum! ,,,,,,
 @nsekenya @alykhansatchu ,,,,,,
@kenyanwalstreet @laban…",0,,,,,
"rt @wealth_managmnt: private banking and wealth management forum. tomorrow!  ,,,,,,
at the @radissonblunbo! #apbwm17 ",0,,,,,
"rt @wealth_managmnt: speakers ✅ ,,,,,,
venue ✅ ,,,,,,
agenda ✅ ,,,,,,
are you ready? ,,,,,,
join  us at the @radissonblunbo tomorrow!  register here ",0,,,,,
rt @stractconsult: .@cmakenya woos smes with high growth potential to list at the @nsekenya in line with its 10-year  plan  ,0,,,,,
rt @beingcharlie: 👏👏👏👏 good for business @nsekenya @dreammarketke @kam_kenya @floramutahi @wakiaga_phyllis #industry #business ,0,,,,,
"rt @umulingak: gems ipos& perf not as good as expected @nsekenya pls continue pushing for its development.smes need funding,,0,,,,
rt @cnbcafrica: ceo @nsekenya: bourse to launch derivatives trading by the end of the year - watch now for more with @nsekenya ceo & @charl…,0,,,,,
rt @cnbcafrica: gems has had at least 1 listing per year since launching in 2013 - watch @cnbcafrica now for more with @nsekenya ceo & @cha…,0,,,,,
rt @cnbcafrica: s.a’s newgold issuer (rf) to cross-list a gold etf on the nse – discussion on @cnbcafrica now with @nsekenya ceo.,0,,,,,
"rt @cnbcafrica: @cnbcafrica's @charliegitonga sits with the chief executive officer of the @nsekenya,,0,,,,
rt @kenyanwalstreet: kenya markets regulator (cma) signs up 70 companies for listing incubator  ,0,,,,,
rt @aseasecretariat: #aseamember news ,0,,,,,
"week on week turnover rose 85% to kes.4.3bn on a volume of 222m shares,,1,,,,
"rt @dominic_mkuria: join real men on real trade  #tradingbell😱😱😱,,,,,,
@kcbgroup @nsekenya #nsemediastudios @kenyabankers ",0,,,,,
"rt @geohashtrend: top trends kenya-mar16 22:46 eat,,,,,,
#tradingbell,,,,,,
#railakalonzomou,,,,,,
#koigiwamwere,,,,,,
#askjimmygait,,,,,,
#victoriaslounge,,,,,,
,,,,,,
",0,,,,,
rt @thetradingbell: @joshuaoigara: the biggest impact has been a slow down on lending. #tradingbell @obrienkimani @nsekenya @kenyabankers @…,0,,,,,
rt @itsawuor: @joshuaoigara: the reason was cited because in that period interest rates doubled from about 14-15% to 25%-30%. #tradingbell…,1,,,,,
rt @khalidabdike: @nsekenya @coldtusker @joshuaoigara @cbkkenya @kcbgroup @arimusmedia @juliegichuru @iam_bett after the sentiments in sotn…,0,,,,,
"rt @thetradingbell: thank you for joining us tonight on the #tradingbell. do join us again next week!!🤗,,,,,,
@joshuaoigara @kcbgroup @nsekenya @…",0,,,,,
"rt @thetradingbell: the banks will definitely be negotiating with the parliament,,0,,,,
"rt @trendsetters_ke: this is not the first time banks have been disrupted in kenya. - @joshuaoigara ceo,,0,,,,
"rt @254marketing: ""lending to smes is a bit slower compared to big borrowers"" - @joshuaoigara ceo @kcbgroup ,,,,,,
#tradingbell @nsekenya @kbccha…",0,,,,,
rt @itsawuor: a report was released in 2014-2015 by @fsdkenya cited high interest rates as a reason why borrowers defaulted loans. #trading…,0,,,,,
"rt @thetradingbell: in this year,,0,,,,
"rt @thetradingbell: on personal consumer lending,,,0,,,
"rt @thetradingbell: on large enterprises,,0,,,,
"rt @thetradingbell: high interest rates encourage high risk lending & non performing loans,,0,,,,
"rt @thetradingbell: it is believed that banks are at a rock-bottom today however,,0,,,,
"rt @thetradingbell: last year,,0,,,,
rt @thetradingbell: overall loans are growing at 4-5%  year on year basis compared to the usual 15-20% . - @joshuaoigara @kcbgroup @nsekeny…,0,,,,,
"@joshuaoigara : we believe that any org. that wants to think about the future,,0,,,,
@kcbgroup is compared against the top 1000 organizations in the world because we are listed at the @nsekenya says… ,0,,,,,
today @kcbgroup can be benchmarked against any other bank across the world because of the listing @nsekenya... ,0,,,,,
today @kcbgroup can be benchmarked against any other bank across the world because of the listing @nsekenya ~… ,0,,,,,
@nsekenya has also enabled us benchmark against the best practices across the world says @kcbgroup ceo… ,0,,,,,
the @nsekenya has enabled us to raise equity and reach global shareholders ~@joshuaoigara ceo @kcbgroup... ,0,,,,,
the @nsekenya has enabled us to raise equity and reach global shareholders ~@joshuaoigara ceo @kcbgroup… ,0,,,,,
@kcbgroup has raised enough money with an excess of ksh 10b of capital to support its business in the 2-3 years - @joshuaoigara #tradingbell,0,,,,,
we are not nervous about investments. the elections will pass and we will be stronger says @joshuaoigara ceo @kcbgroup #tradingbell,0,,,,,
we expect peaceful process and we are prepared to support our staff and communities towards a peaceful election ~ @joshuaoigara #tradingbell,0,,,,,
we don't expect disruption due to the coming elections ~ @joshuaoigara @kcbgroup @arimusmedia @ukenyatta... ,0,,,,,
we don't expect disruption due to the coming elections ~ @joshuaoigara @kcbgroup @arimusmedia @ukenyatta… ,0,,,,,
last year @kcbgroup reinforced its business operations and is expecting a better performance despite the coming elections ~ ceo #tradingbell,0,,,,,
this year @kcbgroup will give the much available credit to the common man says @joshuaoigara  #tradingbell @itsawuor @kenyabankers,0,,,,,
consumer and personal lending has increased by 25% in the last quarter ~@joshuaoigara ceo @kcbgroup #tradingbell @kbcchannel1 @kenyabankers,1,,,,,
@joshuaoigara : as a bank we are engaging to deliver the sme solution that we proposed last year #tradingbell @sidiodhiambo @nse_investors,0,,,,,
@joshuaoigara : we are in talks with government and parliament to repeal the interest rate regulation @cbkkenya… ,0,,,,,
"asked whether bankers will lobby the govt to repeal interest law,,0,,,,
"asked whether bankers will lobby the govt to repeal interest law,,0,,,,
@joshuaoigara : i urge retail investors to come to the market as they will get highly valued stocks at discounted p… ,0,,,,,
kenya is on the forefront globally in financial innovations says @joshuaoigara ceo @kcbgroup  #tradingbell @ythera_mwai @arimusmedia,0,,,,,
"asked whether banks have seen the worst in kenya,,0,,,,
it is an interesting time for the banking industry in kenya says @kcbgroup ceo @joshuaoigara  #tradingbell,0,,,,,
"mpesa,,,0,,,
this is not the first time banks have been disrupted in kenya ~ @joshuaoigara @kcbgroup ceo @kbcchannel1 @thetradingbell #tradingbell,0,,,,,
the disruption in the banking industry in kenya is the new normal says @kcbgroup ceo @joshuaoigara  #tradingbell @iam_bett @arimusmedia,0,,,,,
@joshuaoigara : the greatest impact in the banking industry in kenya is the slowdown on lending @kbcchannel1 @kcbgroup #tradingbell,0,,,,,
welcome to today's episode of the #tradingbell @kcbgroup @arimusmedia @juliegichuru @itsawuor @iam_bett... ,0,,,,,
welcome to today's episode of the #tradingbell @kcbgroup @arimusmedia @juliegichuru @itsawuor @iam_bett @industryke… ,0,,,,,
rt @nijengeke: @joshuaoigara ceo kcb paints a picture of how the banking landscape is in kenya. #tradingbell @kbcchannel1 @kcbgroup ,0,,,,,
rt @iam_bett: @joshuaoigara of @kcbgroup gives insights on how the banking landscape is in kenya with the onset of the interest rate cappin…,0,,,,,
"in the next few minutes,,0,,,,
"in the next few minutes,,0,,,,
rt @ruthiembugua: yes! yes! yes! ,0,,,,,
"some 33.7m shares valued at kes.419m were traded in 910 deals,,-1,,,,
rt @samnkimani: great partnerships being created. ,0,,,,,
rt @david_indeje: looking forward to an insightful engagement ,0,,,,,
rt @cmnjeru: cc @denniskioko this would offer more insights to the sector ,0,,,,,
"@kcbgroup ceo,,0,,,,
rt @thetradingbell: @joshuaoigara ceo @kcbgroup explains the current state of the banking industry in kenya tonight on the #tradingbell at…,0,,,,,
"recently,,,0,,,
"recently,,,0,,,
rt @almansoori_qe: وفد كيني يمثل أسواق الأوراق المالية في كينيا يزور #بورصة_قطر وتوقيع مذكرة تفاهم للتعاون بين بورصة قطر وبورصة نيروبي ,0,,,,,
did you know that there is evidence that bringing more women on boards adds value and strengthens performance?... ,0,,,,,
did you know that there is evidence that bringing more women on boards adds value and strengthens performance?… ,0,,,,,
"rt @wealth_managmnt: speakers ✅,,,,,,
venue ✅ ,,,,,,
agenda ✅ ,,,,,,
what are waiting for? ,,,,,,
click  to register now! ,,,,,,
#apbwm17 @nsekeny…",0,,,,,
"mr. geoffrey odundo,,0,,,,
"mr. geoffrey odundo,,0,,,,
@amogao kindly expound further on what really happened and whether the registration was for 2017?,0,,,,,
"rt @ifn_news: daily cover story: #kenya and #qatar solidify islamic finance ties  ,,,,,,
#islamicfinance @nsekenya @qatarb…",0,,,,,
"rt @aseasecretariat: @nsekenya #aseamember and @qatarbursa sign mou to enhance mutual communication,,0,,,,
"the bourse opened the week with a total of 70.8m shares valued at kes.1.2bn,,1,,,,
rt @cmakenya: step three: open a central depository system (cds) account  #cmabeginnersguide,0,,,,,
"rt @cmakenya: step two: deal only with licensed entities  ,,,,,,
identify your financial investment advisor and open an account with them #cmabeg…",0,,,,,
"rt @cmakenya: step one: conduct 'financial self-examination'  ,,,,,,
analyze your financial objectives,,,0,,,
"rt @cmakenya: cdsc accounts enables clearing and settlement of all financial instruments traded through the @nsekenya in a safer,,0,,,,
rt @kam_kenya: a recap of key events and activities by kam in the past week. visit our website for more news and updates ,0,,,,,
"rt @wealth_managmnt: @wealth_managmnt ,,,,,,
speakers:,,,,,,
mr. geoffrey otieno odundo,,,,,,
c.e.o  @nsekenya ",0,,,,,
rt @equichain: congratulations @qatarbursa  and @nsekenya . an important milestone in cross-border capital market flows. #emergingmarkets #…,0,,,,,
rt @almansoori_qe: delighted to receive the kenyan delegation and sign the mou between #qatar stock exchange and nairobi stock exchange htt…,0,,,,,
"rt @cmakenya: it requires the borrower to put up  collateral whether cash,,0,,,,
rt @cmakenya: the capital markets authority is also keen to strengthen collective investment schemes reporting and structuring.,0,,,,,
rt @cmakenya: robust capital markets play a critical role in sustainable economic  development by mobilizing domestic savings and foreign c…,0,,,,,
"incase you missed yesterday's episode on gender inclusiveness on corporate kenya #tradingbell #genderbellke,,,,,,
",0,,,,,
"week on week turnover rose to kes.2.3bn on a volume of 123m shares,,1,,,,
rt @sseinitiative: want to know how stock exchanges can impact #genderequality? read @nsekenya’s case for 1example of action on #sdg5 ,0,,,,,
rt @sang252: @coveredke good move by @nsekenya and @cmakenya. necessary step towards introduction of short-selling. also hope day-trading i…,0,,,,,
rt @nurumugambi: @nsekenya ceo geoff odundo proposes incentives 4 kenyas pioneer #greenbond such as waiving listing fees - ksh 1mn #greenbo…,0,,,,,
"rt @prickinyua: the conversation is great. the future is green,,0,,,,
rt @nurumugambi: peter odhengo of treasury covers the national finance policy & green climate fund opportunity @kenyabankers @nsekenya #gre…,0,,,,,
rt @kenyabankers: peter odhengo of @kenyatreasury covers the national finance policy & green climate fund opportunity  @nsekenya #greenbond…,0,,,,,
rt @kbcchannel1: #tradingbell ,0,,,,,
rt @thetradingbell: .@g_odundo: we believe that creating indices on corporate governance & sustainability will make your company more appea…,0,,,,,
rt @kenyabankers: developing kenya's green bonds market. #greenbondke🌱 ,0,,,,,
rt @kenyabankers: african countries are gaining momentum to align with the burgeoning activity within the green finance space. #greenbondke…,0,,,,,
"rt @wealth_managmnt: private banking and wealth management is becoming a much sort-after-service in africa ,,,,,,
#apbwm17 ",0,,,,,
"rt @thetradingbell: out of the 65 listed companies in the nairobi securities exchange,,0,,,,
rt @nurumugambi: @kenyabankers ceo @habilolaka opens special session on #greenbonds co-convened w/ @nsekenya @ifcafrica @ifc_org #greenbond…,0,,,,,
rt @coveredke: new proposals being discussed by @cmakenya  to allow investors @nsekenya to temporarily transfer shares and bonds  ,0,,,,,
rt @nurumugambi: @nsekenya ceo geoffrey odundo highlights kenyas #greenbond potential #greenbondke @kenyabankers ,0,,,,,
rt @prickinyua: @nsekenya @kenyabankers and climate bonds initiative are spearheading green bonds conversation in kenya.,0,,,,,
"rt @kenyabankers: the kenya green bond program will be coordinated by kba,,0,,,,
"rt @thetradingbell: a big thank you to all who made time tonight for the #tradingbell show with millicent onyonyi,,0,,,,
@nsekenya we support women empowerment and gender equality for a prosperous kenya. join us by tagging a friend to s… ,0,,,,,
"rt @itsawuor: 'women bring some disrupted level of thinking to a group think & this is necessary.' ,,,,,,
@g_odundo #tradingbell @nsekenya @thetr…",0,,,,,
rt @nyach_ke: very many women are now getting educated and are getting exposed to international experience. #tradingbell @g_odundo @un_wome…,0,,,,,
rt @itsawuor: men in leadership have the ability to place female management trainees in positions that will develop them to ceos. #tradingb…,0,,,,,
organizations should create an environment for women to succeed in their careers @kenyanwalstreet  @kbonimtetezi... ,0,,,,,
organizations should create an environment for women to succeed in their careers @kenyanwalstreet  @kbonimtetezi… ,0,,,,,
rt @thetradingbell: women are ready for the world. all they need is encouragement and opportunity to thrive. #tradingbell @nsekenya @arimus…,0,,,,,
rt @nyach_ke: if you have broken families it is highly unlikely that you will have good companies. #tradingbell @nsekenya @wibkenya @un_wom…,0,,,,,
rt @bosschic254: your success in your career is only 15% technical & 85% softer skills which women have. #tradingbell @nsekenya @josndungu…,0,,,,,
rt @trendsetters_ke: organisations should be conscious that the family is the first point of governance. #tradingbell @nsekenya @arimusmedi…,0,,,,,
"rt @thetradingbell: @nsekenya is promoting a lot of roundtable discussions among chairs of boards encouraging diversity. -@g_odundo,,,,,,
 #tradi…",0,,,,,
rt @itsawuor: it is not that women are lacking but how we facilitate them to come on board is key. #tradingbell @amwik @kenyawomen @un_wome…,0,,,,,
"rt @iam_bett: organisations must create an environment for women to succeed in their family and careers ~ @g_odundo,,,,,,
,,,,,,
#tradingbell @nsekenya…",0,,,,,
"rt @nyach_ke: men need to embrace gender inclusivity as their daughters who are now in schools will be affected in future,,,,,,
#tradingbell @nse…",0,,,,,
rt @thetradingbell: @g_odundo: the @nsekenya is taking a progression approach as opposed to compulsion in pushing the agenda of inclusivity…,0,,,,,
"rt @thetradingbell: @g_odundo: investors are not only looking at the financial returns but company composition & skill set are considered,,,,,,
#…",0,,,,,
rt @thetradingbell: companies that are taking up integrated reporting are now getting more appeal in the stock exchange market. @g_odundo #…,0,,,,,
rt @thetradingbell: onyonyi: organisations must set up an environment for women to succeed in their careers & family. #tradingbell @nsekeny…,0,,,,,
"rt @thetradingbell: @g_odundo: women have talent,,0,,,,
rt @thetradingbell: millicent onyonyi: women should seize the moment & go for the top positions when advertised. #tradingbell @nsekenya @kb…,0,,,,,
rt @itsawuor: women tend to give up their careers in an effort to balance their family. #tradingbell @nsekenya @obrienkimani @kbcchannel1 @…,0,,,,,
rt @thetradingbell: today’s discussion revolves how we can entrench a culture of gender inclusivity at corporate level in kenya. #tradingbe…,0,,,,,
rt @kbcchannel1: #tradingbell ,0,,,,,
rt @kbcchannel1: #tradingbell ,0,,,,,
rt @thetradingbell: welcome to today’s show of the #tradingbell with @obrienkimani featuring millicent onyonyi md boc kenya & @g_odundo ceo…,0,,,,,
rt @ythera_mwai: currently we only have 3 female ceo's out of 65 listed companies😞. where are the women? @nsekenya,0,,,,,
join the conversation #tradingbell @kbcchannel1 with @obrienkimani  on what capital markets players are doing to... ,0,,,,,
join the conversation #tradingbell @kbcchannel1 with @obrienkimani  on what capital markets players are doing to ac… ,0,,,,,
"rt @ythera_mwai: women should step up,,0,,,,
rt @rashidmzee: @hivosroea hmmm... the stats are not in our favour. ,0,,,,,
rt @ni_mensah: there are 27 female ceos in the fortune 500. ,0,,,,,
"rt @joydoreenbiira: @nsekenya turnover soared to kes1bn from the previous session’s kes362m,,1,,,,
rt @alimcoduor: women should be employed ,0,,,,,
do men have a role in advancing the issue of gender inclusivity in corporate kenya? tune in to @kbcchannel1 from... ,0,,,,,
do men have a role in advancing the issue of gender inclusivity in corporate kenya? tune in to @kbcchannel1 from 9.… ,0,,,,,
did you know that there are only 3 female ceo's in all the 65 listed companies @nsekenya ? watch #tradingbell... ,0,,,,,
did you know that there are only 3 female ceo's in all the 65 listed companies @nsekenya ? watch #tradingbell… ,0,,,,,
rt @thetradingbell: tonight on the #tradingbell @obrienkimani features millicent onyonyi md- boc kenya & @g_odundo ceo @nsekenya on @kbccha…,0,,,,,
"turnover soared to kes.1bn from the previous session’s kes.362m,,1,,,,
rt @samcmaina: listed firms in kenya to be required to outline strategies on women leadership @nsekenya @cmakenya @kbcchannel1 @thetradingb…,0,,,,,
rt @samcmaina: @nsekenya & @cmakenya keen to ensure gender equality in corporate kenya via outlined policies #tradingbell @kbcchannel1 @the…,0,,,,,
