text,label,,,
 via @ureportke",0,,,
"just in: cj maraga administers oath of office to deputy igs,,,,
 ",0,,,
"uhuru’s cabinet nominees disclose source of income,,,,
 ",0,,,
"kenya to continue facing political instability- us intelligence agencies warn,,,,
 ",0,,,
rt @ktnnews: zaidi ya shule hamsini katika bonde la kerio valley zimewezwa kuteketezwa na kufungwa kutokana na utovu wa usalama unaoendelea…,0,,,
"breaking: high court declares miguna’s deportation illegal,,0,,
rt @ktnnews: upinzani umepata pigo kubwa nchini zimbabwe baada ya aliyekuwa kiongozi wa upinzani morgan tsvangirai kuaga dunia akiwa hospit…,0,,,
"free day for hawkers ,,,,
 ",0,,,
"rt @ktnnews: asingefanya hivyo basi hii leo bunge la taifa hio lilikuwa lijadili kupitisha hoja ya kutokuwa na imani na jacob zuma,,,,
#leomash…",0,,,
"rt @ktnnews: rais wa taifa la afrika kusini jacob zuma amejiuzulu,,0,,
"reprieve for miguna miguna as high court rules that decision by cs matiang’i,,0,,
"you almost burned the country after elections- uhuru’s party accuses cj david maraga,,,,
 via @ureportke",0,,,
"chaos in wajir county assembly as mcas trade blows,,,,
 ",0,,,
"businessman seeks justice after sh10 million loss due to forceful eviction,,,,
 ",0,,,
kenya to continue facing political instability- us intelligence warns  ,0,,,
real estate favourite investment for uhuru’s cs nominees  ,0,,,
"two suspects lynched in botched robbery in waithaka area,,,,
 ",0,,,
"jubilee party slams cj maraga,,,,
 ",0,,,
"rt @ktnnews: charles omanga: two days prior to the swearing in,,0,,
reactions: kenyans follow news of jacob zuma's resignation with keen political interest- via @ureportke… ,0,,,
"rt @ktnnews: charles omanga: it's a common ground that the nasa coalition is headed to disintegration,,0,,
"ex-student arrested after 17 shot dead at florida high school,,,,
 ",0,,,
"rt @ktnnews: ""democracy would so demand that people don't have the same line of thinking and that the thought processes must always be frag…",0,,,
"rt @ktnnews: ""democracy demands that there could be intra-coalition disagreements,,0,,
"developing: why traders at city stadium are protesting,,,,
 ",0,,,
"uhuru's party accuses maraga of favouring nasa ,,,,
 ",0,,,
rt @ktnnews: let's take a brief look through some of the complaints that have been raised against the judiciary raised in the letter sent t…,0,,,
"bandit,,,,
 ",0,,,
"rt @ktnnews: “we have a problem with our judiciary…we shall respect,,0,,
"row in nasa as odm & wiper parties in renewed fight,,,,
 ",0,,,
"rt @ktnnews: let's take a look at some of the 19 judges who were transferred just two days ago by cj david maraga,,,,
@bettymkyallo ,,,,
#newscente…",0,,,
rt @ktnnews: traders along the jogoo road near the city stadium today woke to disappointment after their stalls were demolished in an overn…,0,,,
"rt @ktnnews: the jubilee party is expressing dissatisfaction at the manner in which  the judiciary is conducting its business,,0,,
"defiant nasa intensifies fight on uhuru,,,,
 ",0,,,
"rt @ktnnews: let’s take a look at our headlines this hour:,,,,
1.disquiet in opposition,,,,
2. zuma resigns,,,,
3. tsvangirai dead ,,,,
@bettymkyallo ,,,,
#new…",0,,,
"rt @ktnnews: today on our top story we put into special focus the letter sent to cj maraga by jubilee secretary general raphael tuju ,,,,
@bett…",0,,,
"nema crackdown djs % band members arrested ,,,,
 ",0,,,
"man kicks wife out of home,,,,
 ",0,,,
"rt @ktnnews: is the judiciary under siege?,,,,
get in touch with us on @bettymkyallo @ktnnews ,,,,
#newscenter",0,,,
"man ‘replacing’ polycarp igathe causes stir among mcas,,,,
 via @ureportke",0,,,
"this is the bill that will compel men to pay 50% of their salary,,,,
 ",0,,,
ex-student arrested after 17 shot dead at florida high school  ,0,,,
"schools shut as armed bandits reign supreme ,,,,
 ",0,,,
"zuma resigns as south africa’s president ,,,,
 ",0,,,
"reprieve in baringo as over 20 bandits reform,,,,
 ",0,,,
rt @ktnnews: mithamo muchiri: i think what nasa officials should realize is that they were not elected to go to parliament to fight for rai…,0,,,
"rt @ktnnews: mithamo muchiri: for the first time in kenya’s history,,0,,
"rt @ktnnews: ""we played our politics too close to court... "" dr. duncan ojwang gives his view on raphael tuju's letter to the cj maraga,,,,
#mo…",0,,,
"governor warns tharaka nithi might ditch jubilee in 2022,,,,
 ",0,,,
"men beware: top 10 accusations made by women when it comes to sex -via @ureportke,,,,
 ",0,,,
fuel prices increase with review being the highest since october 2014  ,0,,,
man’s efforts to force ex-wife to return fail  ,0,,,
marakwet schools shut as armed bandits reign supreme  ,0,,,
join @michaelggitonga on #morningexpressktn as he looks into the state of the nation where he will discuss what im… ,0,,,
defiant nasa intensifies fight on uhuru  ,0,,,
jubilee now turns guns on maraga  ,0,,,
"shock in trans nzoia as unknown people exhume body from grave,,,,
 ",0,,,
"sad: more than 50 schools in kerio valley set to be closed ,,,,
 ",0,,,
fury in the cbd after residents missed out on free condoms on valentine’s eve- via @ureportke… ,0,,,
"what the seven armed robbers gunned down had planned to do,,,,
 ",0,,,
"why nasa mps walked out of parliament yesterday,,,,
 ",0,,,
how kenyans received news of kalonzo rejecting envoys’ call to recognize uhuru -via @ureportke… ,0,,,
plans to form another coalition without raila? – kalonzo speaks-via @ureportke  ,0,,,
#zumaresigns defiant jacob zuma quits presidency  ,0,,,
"full-time scores:,,,,
champions league update,,,,
fc porto 0:5 liverpool,,,,
real madrid 3:1 psg via @gameyetu ",0,,,
zuma: i have served south africa to the best of my ability. i am forever grateful that they trusted me with their h… ,0,,,
"zuma: ""no life should be lost in my name. anc should never be divided in my name..."" @ktnnews #zumaspeaks ",0,,,
zuma: i have therefore come to the decision to resign as the president of state... as i leave i will continue to se… ,0,,,
"brilliant!!!,,,,
champions league update,,,,
fc porto 0:4 liverpool,,,,
real madrid 2:1 psg via @gameyetu ",0,,,
"goal alert!,,,,
champions league update,,,,
fc porto 0:4 liverpool,,,,
real madrid 2:1 psg via @gameyetu ",0,,,
"zuma: ""it has been an honour,,,0,
"jacob zuma: ""there was an agreement that if the need arises that i should vacate office before my term is over,,0,,
"jacob zuma: ""i fear no motion of no confidence or impeachment for they are the lawful mechanisms for the people of… ",0,,,
"jacob zuma: ""it's important that we have a period of transition during which i would delegate some of the functions… ",0,,,
"jacob zuma: ""i don't fear exiting political office. i have only asked my party to articulate my transactions,,0,,
"jacob zuma: ""make no mistake,,0,,
"jaco zuma: ""whether we lose our posts or office,,0,,
"jacob zuma: ""there has been much speculation about how the president of the republic should exit his or her office... "" @ktnnews #zumaspeaks",0,,,
"jacob zuma: ""we turned to place the political party above the supreme law of the country which is the rule book of… ",0,,,
"jacob zuma: ""as we fight our own battles in the corridors of political power and sometimes serving interests of the… ",0,,,
"property destroyed as fire explodes in pipeline,,,,
 ",0,,,
president jacob zuma resigns  ,0,,,
#zumaspeaks #bottomlineafrica tune in to @ktnnews for the live coverage of zuma's press briefing. stream live via… ,0,,,
"five hurdles entrepreneurs should expect in year one ,,,,
 ",0,,,
"half-time,,,,
champions league update:,,,,
fc porto 0:2 liverpool,,,,
real madrid 1:1 psg,,,,
 via @gameyetu ",0,,,
"breaking: ""i have now been compelled to resign by way of a motion of no confidence set down for tomorrow february 1… ",0,,,
"men beware: top 10 accusations made by women when it comes to sex -via @ureportke,,,,
 ",0,,,
"champions league update:,,,,
fc porto 0:2 liverpool,,,,
real madrid 1:1 psg,,,,
via @gameyetu ",0,,,
"nasa warns western diplomats to stop interfering in kenya’s political affairs ,,,,
 ",0,,,
"rt @ktnnews: lupita nyong'o: this should give people a new sense of respect and curiosity towards africa. as much we have dark skin,,0,,
"why nasa mps walked out of parliament yesterday,,,,
 ",0,,,
"rt @ktnnews: morgan richard tsvangirai,,,0,
"rethinking cartels: the value in unity ,,,,
 ",0,,,
"property destroyed by fire in pipeline,,,,
 ",0,,,
fury in the cbd after residents missed out on free condoms on valentine’s eve -via @ureportke… ,0,,,
"breaking: zimbabwe opposition leader morgan tsvangirai dies aged 65,,,,
#bottomlineafrica… ",0,,,
"the blind man who’s perfected the art of shiatsu massage ,,,,
 ",0,,,
"happening now!,,,,
key names missing from the squad...,,,,
liverpool team vs porto revealed ahead of champions league clash… ",0,,,
"security guards to get loans ,,,,
 ",0,,,
rt @ktnnews: raphael tuju: senators don't have to have degree but they hold such responsible positions @ktnnes #thebigstory ,0,,,
three things consumer brands should consider in adopting blockchain ,0,,,
"three ways good tech goes bad ,,,,
 ",0,,,
"seven armed robbers gunned down by police in molo ,,,,
 ",0,,,
"rt @ktnnews: raphael tuju: ""there is nothing new about having a secretary general seat in the cabinet as a consultant on issues of the mani…",0,,,
how kenyans received news of kalonzo rejecting envoys’ call to recognize uhuru -via @ureportke… ,0,,,
rt @ktnnews: raphael tuju: i'm not familiar with the qualifications that rashid has but i'm sure by the time the president made the decisio…,0,,,
"rt @gameyetu: don't miss out!!!,,,,
it's #ktnchampsleague night.... #fcporto vs #liverpool  @moseswakhisi @robintoskin @r_okenye @abullerahmed…",0,,,
"rt @standardkenya: don't miss out!!!,,,,
it's #ktnchampsleague night.... #fcporto vs #liverpool  @moseswakhisi @robintoskin @r_okenye @abullera…",0,,,
"don't miss out!!!,,,,
it's #ktnchampsleague night.... #fcporto vs #liverpool  @moseswakhisi @robintoskin @r_okenye… ",0,,,
"move on tax flops as revenue falls by sh7 billion ,,,,
 ",0,,,
rt @ktnnews: raphael tuju: the constitution doesn't say that cabinet secretaries should have degrees. parliament made the right decision @k…,0,,,
rt @moseswakhisi: it's #ktnchampsleague night.... #fcporto vs #liverpool  @moseswakhisi @robintoskin @r_okenye @abullerahmed live @ktnkenya…,0,,,
"rt @ktnnews: tuju: ""the president is being very cautious that one has to give the judicial process the space to determine the innocence or…",0,,,
"rt @ktnnews: raphael tuju: when nasa decides they won't participate in the process,,0,,
"#ktnchampions league,,,,
here is the big champions league match ktn home channel will be broadcasting tonight...… ",0,,,
"sh1.1b lamu road set for completion next year ,,,,
 ",0,,,
"five ceos share the good and bad about running a business ,,,,
 ",0,,,
"why more than 50 schools in kerio valley are set to be closed ,,,,
 ",0,,,
"truck driver slapped with 20 years imprisonment for being in possession of bhang ,,,,
 ",0,,,
plans to form another coalition without raila? – kalonzo speaks- via @ureportke  ,0,,,
"kenya's economy to expand by 5.8 percent this year - finance ministry ,,,,
 ",0,,,
two suspected al-shabaab militants killed in boni forest as they plant ieds on route used by the kenyan security fo… ,0,,,
rt @ktnnews: watch #thebigstory on @ktnnews here 👇,0,,,
"finding profit and purpose in jewellery ,,,,
 ",0,,,
"shock in trans nzoia as unknown people exhume body from grave,,,,
 ",0,,,
"champions league vs valentine’s day dinner!,,,,
here is the big champions league match ktn home channel will be broadca… ",0,,,
"ratings agency moody’s downgrades kenya’s debt ,,,,
 ",0,,,
"men beware: top 10 accusations made by women when it comes to sex -via @ureportke,,,,
 ",0,,,
"cj maraga calls for alternative ways of solving cases to prevent backlog ,,,,
 ",0,,,
rt @standardkenya: twist of events: manchester united star ‘facing two-year prison sentence’...  via @gameyetu ,0,,,
twist of events: manchester united star ‘facing two-year prison sentence’...  via @gameyetu ,0,,,
"anc set to oust embattled sa president jacob zuma on thursday ,,,,
 ",0,,,
"three-year-old girl dies in kakamega fire tragedy ,,,,
 ",0,,,
"nasa controlling judiciary,,,,
 ",0,,,
"breaking: erc increases fuel prices super petrol up by sh1.62 per litre,,0,,
"rt @ktnnews: kikosi cha #jukwaalaktn cc. @ali_manzu 😃chawatakia #happyvalentinesday ,,,,
kuwa na jioni njema,,0,,
"telkom launches 50-car promotion for next 10 weeks ,,,,
 ",0,,,
rt @ktnnews: toa maoni yako kwa @ali_manzu @ktnnews @ktnleo au tuma arafa kwa 22155 ukitumia #jukwaalaktn  ,0,,,
rt @ktnnews: ushawahi kushuhudia kisa cha dhuluma za kijinsia kama gani mashinani? @ali_manzu @ktnnews @ktnleo #jukwaalaktn ,0,,,
"firearms licensing board fights cartels behind issuance of fake permits to civilians ,,,,
 ",0,,,
"devastating news for arsenal fans!,,,,
huge blow as yet another arsenal star is ruled out for one month...… ",0,,,
"watch how these kenyans are spending their valentine's day,,,,
 ",0,,,
"new ag will combine spiritual,,,,
 ",0,,,
"breaking: jubilee party secretary general raphael tuju,,,,
writes to chief justice david maraga,,0,,
breaking: mudavadi bans meetings in his amani national congress unless okayed by secretariat reiterates barrack mu… ,0,,,
"rt @kiddogammz: #nasamps #jubileerebelmps a captured house... #parliament ,,,,
@nairobiantoday @sdekenya @ktnkenya @ktnnews @ktnleo ",0,,,
breaking: opposition mps walk out of parliament before debate on cs nominees begins this is in line with nasa posi… ,0,,,
"stop attacking foreign envoys,,,,
 ",0,,,
fury in the cbd after residents missed out on free condoms on valentine’s eve -via @ureportke… ,0,,,
"court awards security guard sh140,,,,
 ",0,,,
"key details of uhuru's cabinet nominees ,,,,
 ",0,,,
"a valentine’s day in the coastal city of mombasa,,,,
 ",0,,,
"seven suspected thugs shot dead at kibunja area in molo (photos) ,,,,
 ",0,,,
"this is the bill that will compel men to pay 50% of their salary,,,,
 ",0,,,
how kenyans received news of kalonzo rejecting envoys’ call to recognize uhuru -via @ureportke… ,0,,,
"row in nasa as odm & wiper parties in renewed fight,,,,
 ",0,,,
plans to form another coalition without raila? – kalonzo speaks- via @ureportke  ,0,,,
"ezekiel mutua bullish about his prowess in media ,,,,
 ",0,,,
"the poor state of roads in eastlands,,,,
@mikesonko @jamesmacharia_",0,,,
"court awards watchman sh140,,0,,
"how meru residents are celebrating valentine’s day,,,,
 ",0,,,
seven suspected thugs shot dead at kibunja area in molo (photos)  ,0,,,
fury in the cbd after residents missed out on free condoms on valentine’s eve -via @ureportke… ,0,,,
"how kakamega residents are celebrating valentine’s day,,,,
 ",0,,,
"men beware: top 10 accusations made by women when it comes to sex,,,,
 via @ureportke",0,,,
"israeli prime minister fights corruption allegations,,,,
#leomashinani ",0,,,
"congratulations! @bahatikenya and diana marwa welcome baby girl on valentine’s day,,,,
 via @ureportke",0,,,
"governor warns dp william ruto his constituents might ditch jubilee  2022,,,,
 ",0,,,
"kenyans demand arrest of ‘untouchable’ tout who brutally beat up passenger to near death,,,,
 vi… ",0,,,
"how the yesterday’s kisii accident that killed seven occurred ,,,,
 ",0,,,
"rt @standardkenya: nema crackdown djs % band members arrested ,,,,
 ",0,,,
"rt @ktnnews: nema crackdown djs % band members arrested ,,,,
 ",0,,,
"watu 7 walipoteza uhai katika barabara ya kisii ,,,,
#leomashinani ",0,,,
"plans to form another coalition without raila? – kalonzo speaks,,,,
 via @ureportke",0,,,
matiang’i makes changes in firearms licensing board  ,0,,,
"nema crackdown djs % band members arrested ,,,,
 ",0,,,
"gang carjacks bus,,0,,
"mapenzi yana gharama gani,,,,
#leomashinani ,,,,
@nicholaswambua_ ",0,,,
"i will hit kalonzo on the head with the bible if he is not sworn-in,,,,
 via @ureportke",0,,,
man kills brother-in-law over a cigarette puff  ,0,,,
"this is the new music streaming service in town,,,,
 ",0,,,
"lapfund is a defined contribution retirement scheme created by local authorities provident fund act cap.272,,0,,
"why this is good news for retired civil servants,,,,
 ",0,,,
"raila's swearing-in was illegal,,,,
 via @ureportke",0,,,
"justice odunga moved in reshuffle,,,,
 ",0,,,
"kalonzo: i'm ready to support raila's presidential bid again,,,,
 ",0,,,
"ag's reign at state law office was dogged by silent supremacy wars,,,,
 ",0,,,
"no mercy from colleague for ford kenya mp with loose tongue,,,,
 via @ureportke",0,,,
"kenyan jailed 10 years for us treasury fraud,,,,
 ",0,,,
"rt @ktnnews: do you think the parliament will put the executive & judiciary in check now that opposition has vowed to stay out? ,,,,
#ktnnewsce…",0,,,
"why ag muigai’s resignation leaves tongues wagging,,,,
 ",0,,,
"judge paul kihara kariuki to replace githu muigai as ag,,,,
 ",0,,,
"rt @ktnnews: do you think the parliament will put the executive & judiciary in check now that opposition has vowed to stay out? ,,,,
#ktnnewsce…",0,,,
"opinion: valentine's day is a sham,,,,
 via @ureportke",0,,,
"judge paul kihara appointed as the acting attorney general ,,,,
#ktnmorningexpress ",0,,,
"sad: seven killed in kisii road accident,,,,
 ",0,,,
"nasa psc nominees ,,,,
#ktnmorningexpress ",0,,,
"jubilee psc nominees ,,,,
#ktnmorningexpress ",0,,,
"state to seize 77,,,,
 ",0,,,
"ag githu muigai resigns and judge paul kihara appointed as the new attorney general ,,,,
#ktnmorningexpress ",0,,,
"githu muigai resigns as attorney general ,,,,
#ktnmorningexpress ",0,,,
"israel police have recommended indictment of israeli prime minister netanyahu,,,,
#ktnmorningexpress ",0,,,
kalonzo i am ready to support raila again  ,0,,,
"nhif launches a medical scheme for civil servant retirees,,,,
#ktnmorningexpress ",0,,,
"are foreign envoys trying in kenya forcing their influence on government?,,,,
 ",0,,,
"netanyahu to be indicted for corruption - police,,,,
 ",0,,,
"moses kuria puzzles kenyans after referring to charity ngilu as his ex,,,,
 via @ureportke",0,,,
"valentine’s eve: exquisite flowers this valentine’s day,,,,
 ",0,,,
"high court judge odunga transferred as cj maraga makes changes ,,,,
 ",0,,,
"this is why showdown looms in parliament today,,,,
  ",0,,,
"why men who marry chubby women are always happy,,,,
 via @ureportke",0,,,
"seven die in keroka accident,,,,
 ",0,,,
"why anc is asking president jacob zuma to resign within 24 hours,,,,
 ",0,,,
"flower farmers cry foul ahead of valentine’s day,,,,
 ",0,,,
"this is the man who has replaced ag githu muigai,,,,
 ",0,,,
"ag githu muigai resigns,,,,
 via @ureportke",0,,,
"in defense of cs matiang’i: kisii residents demonstrate ,,,,
 ",0,,,
"the man who gave ktn’s betty kyalo valentine’s day flowers on-air,,,,
 ",0,,,
"miguna miguna now sues among them cs matiang’i,,,,
 ",0,,,
"exclusive mp junet clarifies nasa’s stand on new cabinet,,,,
 ",0,,,
rt @gameyetu: basel 0 - 4 manchester city: ruthless city finish off basel in 23 minutes ,0,,,
"rt @gameyetu: full-time,,,,
juventus 2 - 2tottenham,,,,
basel0 - 4manchester city,,,,
champions league clash",0,,,
"rt @gameyetu: gooooooaaaal!!!! ,,,,
christian eriksen  gets on the scoresheet!,,,,
juventus 2 - 2tottenham,,,,
basel0 - 4manchester city,,,,
champions leag…",0,,,
"rt @gameyetu: ilkay gundogan scores a goooooooal!,,,,
 juventus 2 - 1tottenham,,,,
basel0 - 4manchester city,,,,
,,,,
champions league clash 55mins",0,,,
"valentine’s eve: exquisite flowers this valentine’s day,,,,
 ",0,,,
"attorney general muigai resigns,,,,
 ",0,,,
"rt @gameyetu: gooooooooaal! 37mins,,,,
harry kane has a reason to celebrate.,,,,
,,,,
juventus 2 - 1tottenham,,,,
basel0 - 3manchester city,,,,
,,,,
champions leag…",0,,,
"rt @gameyetu: gooooooooaal! 25mins,,,,
sergio aguero finds the back of the net and gets on the scoresheet.,,,,
basel0 - 3manchester city,,,,
,,,,
 juventus…",0,,,
"rt @ktnnews: here's a look at our images of the day where today we are focusing on the cape town fashion week,,,,
@yussufibra ,,,,
#bottomlineafric…",0,,,
"rt @gameyetu: gooooooooaal! 19mins,,,,
lovely goal by bernardo silva ,,,,
basel0 - 2manchester city,,,,
,,,,
juventus 2 - 0tottenham,,,,
,,,,
 champions league cla…",0,,,
"rt @gameyetu: gooooooooaal! 17mins,,,,
it's in the back of the net! ilkay gundogan finds a way to slip the ball past the goalkeeper!,,,,
juventus 2…",0,,,
"rt @ktnnews: bernard meda otieno: political parties all over africa do have the power to recall a president,,0,,
"cracks in nasa as anc to front mudavadi presidency ,,,,
 ",0,,,
"rt @gameyetu: gooooooooaal! 10mins,,,,
gonzalo higuain easily aconverts the penalty.,,,,
juventus 2 - 0tottenham,,,,
basel0 - 0manchester city,,,,
 champio…",0,,,
"rt @ktnnews: jacob zuma’s education background often came into question especially when he gave a public address ,,,,
@yussufibra ,,,,
#bottomlinea…",0,,,
"rt @gameyetu: goooooooooaaaaal 4mins,,,,
gonzalo higuain gets on the end of a cross from miralem pjanic and shows great technique to fire the b…",0,,,
"rt @ktnnews: ""the anc want zuma to go because it's time for ramaphosa's group to eat"" opposition leader julius malema gives his view on why…",0,,,
"why anc is asking president jacob zuma to resign within 24 hours,,,,
 ",0,,,
"netanyahu to be indicted for corruption - police,,,,
 ",0,,,
"rt @ktnnews: let's go through jacob zuma's history within the anc,,,,
@yussufibra ,,,,
#bottomlineafrica ",0,,,
"why politicians will think twice before filing petitions in future ,,,,
 ",0,,,
"rt @ktnnews: let’s take a look at anc’s history and some of the leaders it has had,,,,
@yussufibra ,,,,
#bottomlineafrica ",0,,,
"rt @ktnnews: here's a report on the intrigues of jacob zuma's presidency,,,,
@yussufibra ,,,,
#bottomlineafrica ",0,,,
rt @gameyetu: hope as kenya’s referee shortlisted for 2018 fifa world cup in russia ,0,,,
"rt @ktnnews: members of the anc now want party's new leader cyril ramaphosa to replace zuma as president,,,,
#bottomlineafrica ",0,,,
rt @ktnnews: south africa's ruling party has ordered jacob zuma to step down as head of state after marathon talks over the fate of a leade…,0,,,
"rt @standardkenya: sad: seven killed in kisii road accident,,,,
 ",0,,,
"why ag muigai’s resignation leaves tongues wagging,,,,
 ",0,,,
"kenya power ceo faces contempt of court over inflated bills ,,,,
 ",0,,,
thank you for watching #ktnprime with @yussufibra stay tuned for #bottomlineafrica  which is up next.… ,0,,,
"rt @gameyetu: good news to all kenyans!,,,,
confirmed! here’s the big champions league match ktn home channel will be broadcasting live! don’t…",0,,,
rt @ktnnews: safaricom has launched a new music streaming service offering a wide variety of music to consumers as well as an additional pl…,0,,,
rt @ktnnews: sidian bank has signed a memorandum of understanding with the kenya national chamber of commerce and industry to establish sme…,0,,,
"this is why showdown looms in parliament tomorrow ,,,,
  ",0,,,
"high court judge odunga transferred as cj maraga makes changes ,,,,
 ",0,,,
"rt @ktnnews: charles juma,,,0,
rt @ktnnews: in migori county about 50 elders with thirst for knowledge have sought the services of a middle aged man to interpret for them…,0,,,
"sad: seven killed in kisii road accident,,,,
 ",0,,,
rt @ktnnews: the world condom day is marked every year just a day before lovers across the world celebrate valentine's day. for one man the…,0,,,
"rt @ktnnews: tonight on our big question,,,,
get in touch wit…",0,,,
"jubilee mps oppose nomination of sports cs echesa ,,,,
 ",0,,,
rt @ktnnews: the sudden departure of kenya's attorney general prof githu muigai at the height of uhuru kenyatta’s political face-off with t…,0,,,
rt @ktnnews: tragedy struck this evening in kisii where seven people have died in a crash on the kisii-masimba rd.the accident involved a p…,0,,,
"tonight on our big question,,,,
get i… ",0,,,
"tanzania could destroy 5000 chicks from kenya again ,,,,
 ",0,,,
"rt @ktnnews: tonight on #bottomlineafrica  we would like to know?,,,,
 should political parties in africa be empowered to recall non performing…",0,,,
welcome to #ktnprime your trusted source for the latest and breaking news in kenya and from around the world. join… ,0,,,
rt @ktnnews: you have to be seen to be doing what your masters want you to do in which case you place yourself in a situation where you can…,0,,,
rt @ktnnews: prof. george wajackoyah: juggling politics and litigation especially if you're a government officer becomes a very difficult t…,0,,,
"rt @ktnnews: let's look back at githu muigai's involvement with the icc,,,,
@yvonneokwara @ktnnews ,,,,
#thebigstory ",0,,,
"nasa collapsing after raila’s oath,,,,
 ",0,,,
rt @ktnnews: here is what president uhuru kenyatta had to say in response to githu muigai's resignation as many were even more focused on t…,0,,,
"lawyer ahmednasir attacked after mocking miguna appeal to return to kenya,,,,
 via @ureportke",0,,,
"rt @ktnnews: let's take a look through githu muigai's career,,,,
@yvonneokwara ,,,,
#thebigstory ",0,,,
"rt @ktnnews: here's a look at githu muigai's profile and educational background,,,,
@yvonneokwara @ktnnews ,,,,
#thebigstory ",0,,,
"nato chief backs bigger alliance training mission in iraq,,,,
 ",0,,,
"rt @ktnnews: ""i think in government anything is possible...""practicing lawyer tom ojienda speaks on the notion that githu muigai may not ha…",0,,,
"rt @ktnnews: ""it is not easy to balance politics with the law because politics can overwhelm the law...""practicing lawyer tom ojienda gives…",0,,,
"rt @gameyetu: over 250 participants have been invited ,,,,
",0,,,
"miraa kills lamu youths dream of joining military forces,,,,
 ",0,,,
"rt @ktnnews: ""we are going to make legal aid available to all kenyans"" githu muigai speaking on the impact he had wanted to make on the jud…",0,,,
"ag githu muigai resigns,,,,
 via @ureportke",0,,,
rt @ktnnews: welcome to another edition of #thebigstory with @yvonneokwara and @sophiawanuna where tonight we discuss ag githu muigai's res…,0,,,
"residents oppose sda 'rushed' karen project,,,,
 ",0,,,
"rt @ktnnews: tonight on #thebigstory we would like to know: ,,,,
what is your reaction to githu muigai's resignation?​,,,,
send us your views on @y…",0,,,
"this is the man who has replaced ag githu muigai,,,,
 ",0,,,
"how poverty fuels fires in nakuru slums,,,,
 ",0,,,
mtazamaji asante kwa kutazama taarifa za #ktnleo na @mkapombe kwa taarifa zaidi endelea kutazama @ktnnews au tembel… ,0,,,
rt @ktnnews: benki ya standard chartered hii leo imezindua makala ya mwaka huu wa 'road to anfield' ambayo yataandaliwa jijini nairobi mwez…,0,,,
"mixed reactions after githu muigai resigns,,,,
 via @ureportke",0,,,
rt @ktnnews: licha ya wabunge wa jubilee kwenye mkutano wa chama katika ikulu mapema leo kutakiwa kuwaidhinisha wanachama wa tume hio kutok…,0,,,
rt @ktnnews: kikao cha bunge la taifa hapo kesho kinatarajiwa kuchacha kufuatia orordha ya wanachama watakaohudumu kwenye tume ya huduma za…,0,,,
"anc decides to remove zuma as south african president,,,,
 ",0,,,
"seven die in keroka accident,,,,
 ",0,,,
"rt @ktnnews: chama cha anc nchini afrika kusini kimemtaka rais jacob zuma kujiuzulu mara moja.,,,,
@mkapombe ,,,,
#ktnleo ",0,,,
rt @ktnnews: kwa mujibu wa waziri wa barabara na ujenzi katika kaunti hio muthui kariuki mpango huo utaipa mji wa nyeri taswira tofauti na…,0,,,
rt @ktnnews: kumekuwa na mvutano kati ya wachuuzi na serikali ya kaunti ya nyeri kufuatia mipango ya serikali hio kuwaondoa katikati mwa mj…,0,,,
"ukraine deports opposition leader,,,,
 ",0,,,
"rt @ktnnews: japo hakubarikiwa na uwezo wa kuchambua vitabu kama wenzake shuleni,,0,,
"hilarious responses after clerk blames mission millions on snake,,,,
 via @ureportke",0,,,
rt @ktnnews: jaji kihara kariuki sasa ameteuliwa mwanasheria mkuu nchini kenya baada ya profesa githu muigai kujiuzulu wadfa wake. muigai a…,0,,,
"jacob zuma atajiuzulu?,,,,
 ",0,,,
"karibu kwenye taarifa za #ktnleo hapa kwenye @ktnnews @ktnkenya na @mkapombe,,,,
tazama sasa kupitia… ",0,,,
"state to seize 77,,,,
 ",0,,,
"the steel guru: how former temple boy built an empire,,,,
 ",0,,,
"moses kuria puzzles kenyans after referring to charity ngilu as his ex,,,,
 via @ureportke",0,,,
"real estate firm ordered to issue title deeds after office closure,,,,
 ",0,,,
"the man who gave ktn’s betty kyalo valentine’s day flowers on-air,,,,
 ",0,,,
"rt @ktnnews: jiunge na @ali_manzu katika sehemu ya pili ambapo atazungumzia marufuku ya mifuko ya plastiki,,0,,
"flower farmers cry foul ahead of valentine’s day,,,,
 ",0,,,
"man accused of stealing sh13.5m sacco money released on bond ,,,,
 ",0,,,
"rt @gameyetu: #breakingnews,,,,
trouble,,,,
arsenal star  lacazette out long-term ..leaving welbeck as gunners’ only available senior striker- auba…",0,,,
"condom gifts on eve of valentine,,,,
 ",0,,,
"looming split in nasa,,,,
 ",0,,,
"meru lady confuses between kdf and kws,,,,
 ",0,,,
"rt @ktnnews: klabu bingwa ulaya: tunaangazia kundi h na kunda d,,,0,
"miguna miguna blocks boni khalwale on twitter after ugly fight,,,,
 via @ureportke",0,,,
"rt @ktnnews: klabu bingwa ulaya: juventus kucheza dhidi ya tottenham hotspurs,,,,
@hassanjumaa ,,,,
#zilizalaviwanjani ",0,,,
"rt @ktnnews: klabu bingwa ulaya: tunaangazia kundi a na kunda f ambapo fc basel na manchester city walifuzu,,,,
@hassanjumaa ,,,,
#zilizalaviwanjan…",0,,,
"rt @ktnnews: je,,,,
@ali_manzu @ktnnews ,,,,
#jukwaalaktn",0,,,
"fake news alert: president uhuru secretly appoints three more principal secretaries,,,,
 via @ureportke",0,,,
"this is why raila is angry with western envoys,,,,
 ",0,,,
