text,label,,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017  #caif2017 ,0,,,
calling #socinn #socent studying towards an #mba/#mphil @uctgsb. apply for financial aid @berthacentre:… ,0,,,
"acclaimed entrepreneur on bootstrapping,,1,,
in case you missed it: dhl express highlights importance of managing customer experiences  ,1,,,
the coming emerging market demand shock   ,1,,,
"trump’s africa policy is still incoherent,,1,,
newsletter: the coming emerging market demand shock debunking stereotypes about investing in africa… ,1,,,
demographics are shaping the investment attractiveness of africa’s hotel sector   ,1,,,
rt @phatisagroup: don't miss out on the latest #arican #pe news. #omai acquires 50% stake in faircape life right holdings. coming soon v7 o…,1,,,
start-up snapshot: delivering land rights documentation to ghanaian farmers   ,1,,,
how this banker found success in the fitness industry   ,1,,,
taking stock of uganda’s economy 55 years after independence   ,1,,,
four things this packaging company teaches us about africa’s consumer goods industry   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
"at age 36,,1,,
"from the archives: cameroonian entrepreneur – farming should be about business,,1,,
the coming emerging market demand shock   ,0,,,
from the archives: seven untapped business opportunities in sub-saharan africa   @dhlafrica ,1,,,
"acclaimed entrepreneur on bootstrapping,,1,,
four things this packaging company teaches us about africa’s consumer goods industry   ,1,,,
newsletter: the coming emerging market demand shock debunking stereotypes about investing in africa… ,1,,,
apply for @berthacentre scholarship by 31 oct. learn what other #berthascholars had to say:  ,1,,,
rt @quantum_global: read @jclaudebastos' article about how #china is playing an increasingly transformative and visible role in #africa bey…,1,,,
chinese investment spurs economic growth in africa   @quantum_global ,1,,,
"trump’s africa policy is still incoherent,,1,,
four trend-driven franchising opportunities in south africa   ,1,,,
"rt @phatisagroup: #event - join us today. #privateequity in #africa,,0,,
taking stock of uganda’s economy 55 years after independence   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
study @uctgsb in 2018 and get financial aid from @berthacentre. to learn more and to apply:  ,1,,,
from the archives: advancements in mobile technology further connects africa with global markets… ,1,,,
"acclaimed entrepreneur on bootstrapping,,1,,
newsletter: the coming emerging market demand shock debunking stereotypes about investing in africa… ,1,,,
where to invest in africa: investment bank ranks top countries   @rmb_cib[press office] ,1,,,
four things this packaging company teaches us about africa’s consumer goods industry   ,1,,,
the role of mobile financial services in achieving financial inclusion in africa   ,1,,,
start-up snapshot: invest in nigerian agriculture from anywhere in the world   ,1,,,
"rt @phatisagroup: #event - join us today. #privateequity in #africa,,1,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
from the archives: how big supermarket chains in southern africa keep out small suppliers   ,1,,,
rt @berthacentre: in need of financial aid to complete your #mba / #mphil @uctgsb in 2018? apply for a #berthascholarship now: ,1,,,
in case you missed it: michio kaku on how technology will impact the world in the coming 20 years… ,1,,,
actis sponsors international scholarships for students or alumni of honoris united universities [press office]… ,1,,,
"at age 36,,1,,
who’s got the biggest economy in africa?   ,1,,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
dhl express highlights importance of managing customer experiences to stay ahead of competition… ,1,,,
start-up snapshot: using artificial intelligence to improve education   ,1,,,
rt @flyethiopian: interview: ethiopian airlines eyes attracting more chinese tourists: ceo  ,1,,,
value of m&a transactions involving sub-saharan africa the highest since 2013   ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
developing sustainable forest ecosystems in africa will help boost its economies   ,1,,,
"rt @phatisagroup: watch “goldtree - the outgrower story,,1,,
profit-making idea: backward integration the ‘secret’ to dangote’s success   ,1,,,
from the archives: ghanaian trades high-profile samsung job for farming   ,1,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
heineken on the ins and outs of local sourcing in africa   ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
who’s got the biggest economy in africa?   ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
"at age 36,,1,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
profit-making idea: backward integration the ‘secret’ to dangote’s success   ,1,,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
from the archives: when is the right time for a founding ceo to step aside?   ,1,,,
shale gas in south africa: game-changer or damp squib?   ,1,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
from the archives: nigerian gives up stable salary to launch online learning marketplace   ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
who’s got the biggest economy in africa?   ,1,,,
value of m&a transactions involving sub-saharan africa the highest since 2013   ,1,,,
"at age 36,,1,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017 #caif2017 ,1,,,
from the archives: the township entrepreneur who built his spinach empire with less than $3   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
from the archives: six leadership lessons from one of east africa’s top managers   @dhlafrica ,1,,,
african innovation foundation – call for applications: innovation prize for africa 2018 awards [press office]… ,1,,,
profit-making idea: backward integration the ‘secret’ to dangote’s success   ,1,,,
"the journey so far: mwiya musokotwane,,,1,
where to invest in africa: investment bank ranks top countries  @rmb_cib [press office] ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
is africa on the cusp of a new era of sustainable mining?   @quantum_global ,1,,,
in case you missed it: what benefits can africa derive from the brics partnership?   ,1,,,
who’s got the biggest economy in africa?   @rencapman ,0,,,
shale gas in south africa: game-changer or damp squib?   ,0,,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
from the archives: how sharon njavika commercialised her diy hair-care products   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
fundo soberano de angola announces investment updates for q2 2017  ,0,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
in case you missed it: dhl and mallforafrica team up to further cross-border e-commerce to the us… ,1,,,
"at age 36,,1,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
financing green energy infrastructure in africa   @quantum_global ,1,,,
who’s got the biggest economy in africa?   @rencapman ,0,,,
profit-making idea: backward integration the ‘secret’ to dangote’s success   ,1,,,
rt @phatisagroup: today's #penews by @phatisagroup. a first for renewable energy funding – south africa. download the #phatisairrapp.,0,,,
value of m&a transactions involving sub-saharan africa the highest since 2013   ,1,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
rt @africaceoforum: .@alikodangote outlined self-sufficiency & backward integration as key to his success. @dangotegroup @madeitinafrica ht…,0,,,
shale gas in south africa: game-changer or damp squib?   ,1,,,
from the archives: rural electrification in africa – an economic development opportunity?   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
debunking the stereotypes about high risks for investing in africa   ,1,,,
from the archives: silk road reloaded   @dhlafrica ,1,,,
"at age 36,,1,,
profit-making idea: backward integration the ‘secret’ to dangote’s success  ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
private equity investors can help africa to feed itself   @quantum_global ,1,,,
value of m&a transactions involving sub-saharan africa the highest since 2013   ,1,,,
shale gas in south africa: game-changer or damp squib?   ,1,,,
"rt @phatisagroup: #event - join @phatisagroup at #privateequity in #africa,,0,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
here’s why south africa’s online shoppers keep coming back for more   ,0,,,
from the archives: unpacking kenya as an investment destination   ,1,,,
where to invest in africa: investment bank ranks top countries  @rmb_cib [press office] ,1,,,
four barriers hindering innovation in africa   ,1,,,
profit-making idea: backward integration the ‘secret’ to dangote’s success   ,1,,,
"rt @phatisagroup: foreign #investors identify consumer goods,,1,,
from the archives: central africa – interesting opportunities for patient investors  ,1,,,
"at age 36,,1,,
shale gas in south africa: game-changer or damp squib?   ,1,,,
newsletter: battle-hardened nigerian entrepreneur shares his story tapping into the low-carb food trend… ,1,,,
sovereign wealth funds and africa’s unique challenges   @quantum_global ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
islamic finance could be the answer to africa’s growth problems   ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
from the archives: nigerian entrepreneur grows trendsetting jewellery business from scratch   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
"at age 36,,1,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
in case you missed it: where to invest in africa – investment bank ranks top countries   ,1,,,
four barriers hindering innovation in africa   ,1,,,
dhl and mallforafrica team up to further cross-border e-commerce to the us   @dhlafrica ,1,,,
"rt @flyethiopian: visit konso cultural #landscape,,0,,
start-up snapshot: capitalising on the continent’s mobile marketing opportunity   ,1,,,
what benefits can africa derive from the brics partnership?   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
how chinese innovation can spur economic growth in africa   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
"rt @phatisagroup: weekly wrap,,,,0
where to invest in africa: investment bank ranks top countries  @rmb_cib [press office] ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
"in case you missed it: the journey so far – nir marom,,,1,
from the archives: china’s investment in africa   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
"the journey so far: mwiya musokotwane,,,1,
what benefits can africa derive from the brics partnership?   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
michio kaku on how technology will impact the world in the coming 20 years   ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017 #caif2017 ,0,,,
here’s why south africa’s online shoppers keep coming back for more   ,1,,,
from the archives: digital technology aiming to empower small-farm owners in east africa   ,1,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
start-up snapshot: capitalising on the continent’s mobile marketing opportunity   ,1,,,
what benefits can africa derive from the brics partnership?   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
"the journey so far: mwiya musokotwane,,,1,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
here’s why south africa’s online shoppers keep coming back for more   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
south african company tapping into low-carb diet trend with ‘pasta from veg’   ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
from the archives: opinion – why we need to embrace globalisation now   @dhlafrica ,1,,,
michio kaku on how technology will impact the world in the coming 20 years   ,1,,,
start-up snapshot: capitalising on the continent’s mobile marketing opportunity   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,0,,,
developing sustainable forest ecosystems in africa will help boost its economies   ,1,,,
rt @hitachivantara: african companies can benefit from #iiot solutions. @gregkinsey explains how to @jaco_maritz at @madeitinafrica ,0,,,
rt @phatisagroup: #interestingfacts - about the people of #nigeria. #africandiversity ,0,,,
what benefits can africa derive from the brics partnership?   ,1,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
from the archives: a checklist for african mid-stage companies looking to stand out to investors… ,1,,,
"the journey so far: mwiya musokotwane,,,1,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
rt @caif_2017: register now :  ,0,,,
the changing face of filling stations   @dhlafrica ,0,,,
from the archives: retrenchment a blessing in disguise for ambitious entrepreneur   ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
sovereign wealth funds and africa’s unique challenges   @quantum_global ,1,,,
rt @phatisagroup: don't miss out on the latest #penews by @phatisagroup. djibouti secures $27 million to develop a geothermal plant. downlo…,1,,,
profit-making idea: manufacturing matches in rwanda   ,1,,,
here’s why south africa’s online shoppers keep coming back for more   ,1,,,
private schools gain a foothold in sub-saharan africa   ,1,,,
"from the archives: investors have high hopes for ghana,,1,,
financing green energy infrastructure in africa   @quantum_global ,1,,,
what benefits can africa derive from the brics partnership?   ,1,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
"from the archives: profile – hard work essential for success,,1,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
michio kaku on how technology will impact the world in the coming 20 years   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
here’s why south africa’s online shoppers keep coming back for more   ,1,,,
"the journey so far: mwiya musokotwane,,,1,
"rt @phatisagroup: how to #increase the flow of #privateequity capital into #africa? ,,,,
1. don’t waste your time targeting irrelevant investor…",0,,,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
lions (still) on the move: growth in africa’s consumer sector   ,1,,,
from the archives: cryptocurrency is the great african opportunity   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
"the journey so far: mwiya musokotwane,,,1,
tanzania: entrepreneur overcomes financing challenges to launch cashew business   ,1,,,
from the archives: talking business – what it takes to be successful in madagascar   ,1,,,
rwanda dials up investment opportunities by playing to its strengths   ,1,,,
here’s why south africa’s online shoppers keep coming back for more   ,1,,,
newsletter: how consumer companies should approach africa entrepreneur starts cashew business in tanzania… ,1,,,
private equity investors can help africa to feed itself   @quantum_global ,1,,,
what benefits can africa derive from the brics partnership?   ,1,,,
"rt @phatisagroup: daily #news in the palm of your hand @phatisagroup. #phatisairrapp. big pe funds are killing it,,1,,
michio kaku on how technology will impact the world in the coming 20 years   ,1,,,
rt @flyethiopian: book your flight & experience the next generation way of flying on et young & modern fleet #a350 #avgeek #youngfleet ,1,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017 #caif2017 ,0,,,
from the archives: here’s how showmax hopes to beat netflix in africa and beyond   ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
"the journey so far: mwiya musokotwane,,,0,
the growing importance of renewable power in africa   @dhlafrica ,1,,,
from the archives: how’s that fight against corruption going then?   ,1,,,
michio kaku on how technology will impact the world in the coming 20 years   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
sovereign wealth funds and africa’s unique challenges   @quantum_global ,1,,,
what benefits can africa derive from the brics partnership?   ,1,,,
"rt @phatisagroup: #5africanbusinessmisconceptions ,,,,
5. sub-saharan africa is behind in technology.  ",0,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
in case you missed it: can you bank on banking stocks now?   ,1,,,
mobile financial services in africa: winning the battle for the customer   ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
in case you missed it: how chinese innovation can spur economic growth in africa   ,1,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
from the archives: off the beaten track – unpacking south sudan’s business opportunities   ,1,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
nighttime football game a sign of improving situation in mogadishu   ,1,,,
from the archives: young south african on starting his castor oil and biodiesel business   ,1,,,
private equity investors can help africa to feed itself   ,1,,,
from the archives: interview – using technology to boost the incomes of west african farmers… ,1,,,
mobile financial services in africa: winning the battle for the customer   ,1,,,
ethiopian goes fully digital [press office]   ,0,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
from the archives: the impact of germany’s g20 presidency on africa   ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
entering the fintech space – what you need to know from a legal perspective   ,1,,,
in case you missed it: creative industries and the informal sector   ,1,,,
"from the archives: talking business: ethiopia – opportunities,,1,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
from the archives: understanding cameroon’s untapped business opportunities   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
private equity investors can help africa to feed itself   @quantum_global ,1,,,
rt @phatisagroup: daily #news in the palm of your hand @phatisagroup. #phatisairrapp. louis dreyfus’s $1.4 billion #commodity hedge fund to…,1,,,
start-up snapshot: moroccan platform aiming to ‘uberise’ healthcare   ,1,,,
mobile financial services in africa: winning the battle for the customer   ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
from the archives: africa’s digital rise hooked on innovation   ,1,,,
china-africa business: discourse still lacks equilibrium   ,-1,,,
uct gsb case study on african bank collapse wins international accolade [press office]  ,1,,,
in case you missed it: the rise of artificial intelligence in africa   ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
in case you missed it: the growing importance of renewable power in africa   @dhlafrica ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
rt @phatisagroup: don't miss out on the latest #penews by @phatisagroup. britam (kenya) gets $57 million in share sale to africinvest. down…,1,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
developing sustainable forest ecosystems in africa will help boost its economies   ,1,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
the business case for cameroon’s first premier cinema   ,1,,,
mobile financial services in africa: winning the battle for the customer   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
from the archives: woodstock brewery owner talks craft beer in south africa and beyond   ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
"the journey so far: nir marom,,,1,
the challenges facing west africa’s chocolate industry   ,1,,,
entrepreneur on how she built a successful online fashion and beauty store   @dhlafrica ,1,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
investment trip: searching for opportunities in morocco   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
is africa on the cusp of a new era of sustainable mining?   @quantum_global ,1,,,
from the archives: investors eyeing africa’s private education opportunity   ,1,,,
rt @phatisagroup: daily #news in the palm of your hand @phatisagroup. #phatisairrapp. world’s largest #african contemporary art museum open…,0,,,
mobile financial services in africa: winning the battle for the customer   ,0,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
overcoming the challenges for manufacturing in africa   ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
aviation outlook in africa: clear skies or turbulence ahead?   ,1,,,
from the archives: talking business – rwanda positioning itself as a commercial hub   ,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
mobile financial services in africa: winning the battle for the customer   ,1,,,
newsletter: the continent's top airlines how west africa can become a major chocolate producer… ,1,,,
private equity investors can help africa to feed itself   @quantum_global,1,,,
how companies in africa can benefit from industrial internet-of-things solutions   ,1,,,
rt @phatisagroup: #ghana’s green energy projects await sign-off  via @ft #privateequity #africa @actisllp,1,,,
the challenges facing west africa’s chocolate industry   ,1,,,
rt @flyethiopian: experience a new dimension of air comfort the moment you step into our brand new #a350xwb. book your trip now :,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
"the journey so far: nir marom,,,1,
investment trip: searching for opportunities in morocco   ,1,,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017  #caif2017 ,0,,,
mining issues in africa: private sector stakeholders share their views ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
overcoming the challenges for manufacturing in africa   ,1,,,
from the archives: hotel group sees potential in french-speaking west africa   ,1,,,
the rise of artificial intelligence in africa   ,1,,,
investment trip: searching for opportunities in morocco   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
"the journey so far: nir marom,,,1,
creative industries and the informal sector   ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
from the archives: resource nationalism moves up a gear in tanzania   ,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
"the journey so far: nir marom,,,1,
newsletter: where to invest in africa – top countries identified  ,1,,,
overcoming the challenges for manufacturing in africa   ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
the rise of artificial intelligence in africa   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
investment trip: searching for opportunities in morocco   ,1,,,
from the archives: building a thriving furniture business with a hammer and a few rusty nails… ,1,,,
creative industries and the informal sector   ,1,,,
mining issues in africa: private sector stakeholders share their views   ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
private equity investors can help africa to feed itself   @quantum_global ,1,,,
"the journey so far: nir marom,,,1,
rt @phatisagroup: amne suedi announces #shikana_law_group new online resources for #african #investors  via @einnews…,1,,,
overcoming the challenges for manufacturing in africa   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
from the archives: expanding into africa through a franchise model – the experience of soda king… ,1,,,
investment trip: searching for opportunities in morocco   ,1,,,
fábrica de sabão: an old soap factory turned co-working space in luanda slum   ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
supply chain management: how smes can succeed in africa   @dhlafrica ,1,,,
the rise of artificial intelligence in africa   ,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
financing green energy infrastructure in africa   @quantum_global ,1,,,
in case you missed it: seizing africa’s rapidly-growing food market that could be worth $1tn by 2030… ,1,,,
"rt @phatisagroup: '#africa will become the food basket of the world' - @dangotegroup,,0,,
overcoming the challenges for manufacturing in africa   ,1,,,
can you bank on banking stocks now?   ,1,,,
creative industries and the informal sector   ,1,,,
investment trip: searching for opportunities in morocco   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
from the archives: addis ababa – a city on the move   @dhlafrica ,1,,,
the rise of artificial intelligence in africa   ,1,,,
overcoming the challenges for manufacturing in africa   ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
is africa on the cusp of a new era of sustainable mining?   @quantum_global ,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
african countries need to rethink how they trade with each other   ,1,,,
creative industries and the informal sector   ,1,,,
[event] china-africa investment forum: 27-28 november 2017  @caif_2017 #caif2017 ,0,,,
"from the archives: ghana power plant a template for africa investing in africa,,1,,
investment trip: searching for opportunities in morocco   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
new business school chair brings poetic vision to role [press office]  @uctgsb ,1,,,
the rise of artificial intelligence in africa   ,1,,,
from the archives: talking business – potential in agriculture as gabon seeks to diversify from oil… ,1,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem  ,1,,,
can you bank on banking stocks now?   ,1,,,
newsletter: where to invest in africa – top countries identified  ,1,,,
how chinese innovation can spur economic growth in africa   ,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
rt @phatisagroup: report - where to #invest in #africa via @biznewscom  @rmb_gm,0,,,
investment trip: searching for opportunities in morocco   ,1,,,
"from the archives: africa is not a sample size of one,,1,,
african countries need to rethink how they trade with each other   ,1,,,
business opportunity: everything you need to start a mattress cleaning business  ,1,,,
seizing africa’s rapidly-growing food market that could be worth $1tn by 2030   ,1,,,
where to invest in africa: investment bank ranks top countries   ,1,,,
creative industries and the informal sector   ,1,,,
[event] africa ceo forum: 26-27 march 2018  @africaceoforum #acf2018 ,0,,,
rotten tomatoes: nigerian entrepreneur offers solution to age-old farming problem   ,1,,,
"the journey so far: etop ikpe,,,0,
supply chain management: how smes can succeed in africa   @dhlafrica ,1,,,
"rt @flyethiopian: #ethiopian,,,1,
investment trip: searching for opportunities in morocco   ,1,,,
the rise of artificial intelligence in africa   ,1,,,
newsletter: why food is a $1tn opportunity for african businesses sub-saharan africa’s recovery remains on course… ,1,,,
from the archives: the role of mobile financial services in achieving financial inclusion in africa… ,1,,,
china-africa business: discourse still lacks equilibrium   ,1,,,
rt @phatisagroup: don't miss out on the latest #penews by @phatisagroup. is africa on the cusp of a new era of sustainable mining? download…,1,,,
can you bank on banking stocks now?   ,1,,,
research: tackling the energy crisis in nigeria – a case for solar   ,1,,,
nighttime football game a sign of improving situation in mogadishu   ,1,,,
african countries need to rethink how they trade with each other   ,1,,,
from the archives: success is an attitude: a bootstrapper’s approach to nailing the fashion industry… ,1,,,
creative industries and the informal sector   ,1,,,
newsletter: why food is a $1tn opportunity for african businesses sub-saharan africa’s recovery remains on course… ,1,,,
research: tackling the energy crisis in nigeria – a case for solar   ,1,,,
seizing africa’s rapidly-growing food market that could be worth $1tn by 2030   ,1,,,
from the archives: five ways african employers can benefit from a more diverse workforce   ,1,,,
how will china’s 19th national congress affect africa?   ,1,,,
how chinese innovation can spur economic growth in africa   ,1,,,
can you bank on banking stocks now?   ,1,,,
nighttime football game a sign of improving situation in mogadishu   ,1,,,
how walvis bay is positioning itself to become the trade hub for southern africa   ,1,,,
newsletter: why food is a $1tn opportunity for african businesses sub-saharan africa’s recovery remains on course… ,1,,,
research: unpacking nigeria’s agriculture opportunities   ,1,,,
creative industries and the informal sector   ,1,,,
the rise of artificial intelligence in africa  by @infomineotweet ,1,,,
"from the archives: the journey so far – tunde kehinde,,,0,
african countries need to rethink how they trade with each other   ,1,,,
business opportunity: distribute and import premium wines throughout the african continent  ,1,,,
seizing africa’s rapidly-growing food market that could be worth $1tn by 2030   ,1,,,
research: tackling the energy crisis in nigeria – a case for solar   ,1,,,
can you bank on banking stocks now?  ,1,,,
from the archives: agri-processing in cameroon an attractive investment proposition   ,1,,,
"the journey so far: etop ikpe,,,0,
newsletter: why food is a $1tn opportunity for african businesses sub-saharan africa’s recovery remains on course… ,1,,,
"sub-saharan africa’s recovery remains on course,,1,,
